50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.544639,,,,,,,,,,,,7894a289-121f-40c3-a441-fc93015e7d1c,1467,,,"[54.0, 45.1]",3930182,33,,,,,2.6872907,,Left Foot,,,,"[49.7, 47.2]",Ground Pass,,4.7853947,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Left Defensive Midfield,63,Denmark,776,['822b62bd-a2f5-4453-885f-cf3386cb275d'],43,,,,,,,,,,,,,,,,Denmark,776,00:33:43.582,Pass,,,,,,,54.0,45.1,49.7,47.2,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.431181,,,,,,,,,,,,72a96699-e06b-4738-8484-e32f24a19ada,1470,,,"[50.3, 49.1]",3930182,33,,,,,1.4137665,,Left Foot,,,,"[52.2, 61.1]",Ground Pass,,12.149486,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Center Back,63,Denmark,776,['fecd12ee-2178-4b93-bcb2-31779a14247b'],44,,,,,,,,,,,,,,,,Denmark,776,00:33:44.975,Pass,,,,,,,50.3,49.1,52.2,61.1,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.709893,,,,,,,,,,,,b9741218-651c-4d8a-9cf7-a1b0d81d3e64,1473,,,"[52.2, 61.1]",3930182,33,,,,,-0.9768236,,Right Foot,,,,"[57.4, 53.4]",Ground Pass,,9.291394,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,63,Denmark,776,['374978f4-9d27-4fc1-b172-0222b5746dc8'],48,,,,,,,,,,,,,,,,Denmark,776,00:33:48.225,Pass,,,,,,,52.2,61.1,57.4,53.4,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.639838,,,,,,,,,,,,f0ef1a9d-1cc6-47df-888a-ecbe77f90e12,1476,,,"[57.4, 53.4]",3930182,33,,,,,-1.2248291,,Left Foot,,,,"[60.5, 44.8]",Ground Pass,,9.141663,,,,Morten Hjulmand,8621.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,63,Denmark,776,['07f76738-d8d7-4bdd-a136-b67d35d30d19'],49,,,,,,,,,,,,,,,,Denmark,776,00:33:49.654,Pass,,,,,,,57.4,53.4,60.5,44.8,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.264333,,,,,,,,,,,,f9b17b69-e5f2-40c1-8af4-6e716168f751,1480,,,"[60.8, 46.0]",3930182,33,,,,,2.4033294,,Right Foot,,,,"[49.7, 56.1]",Ground Pass,,15.007332,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Left Defensive Midfield,63,Denmark,776,"['b93a1543-ca19-4739-9935-ddf2ec27bae1', 'c92f2a9b-faea-4bcc-8ed9-1c8e7b50282d']",50,,,,,,,,,,,,,,,,Denmark,776,00:33:50.355,Pass,True,,,,,,60.8,46.0,49.7,56.1,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.007992,,,,,,,,,,,,b59226be-7347-4bb3-8b31-ee546a39424b,1483,,,"[49.7, 56.1]",3930182,33,,,,,-2.075963,,Right Foot,,,,"[42.4, 42.9]",Ground Pass,,15.084098,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,63,Denmark,776,['4c7dd319-1904-48cd-ae74-a7aef31f0446'],53,,,,,,,,,,,,,,,,Denmark,776,00:33:53.168,Pass,,,,,,,49.7,56.1,42.4,42.9,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.544925,,,,,,,,,,,,d0f84542-f2a4-491d-9b98-5c9007d293e9,1486,,,"[43.9, 30.4]",3930182,33,,,,,-1.6892862,,Right Foot,,,,"[42.4, 17.8]",Ground Pass,,12.6889715,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Center Back,63,Denmark,776,['76817652-f053-4c6c-abf6-12b20358d0ae'],56,,,,,,,,,,,,,,,,Denmark,776,00:33:56.781,Pass,,,,,,,43.9,30.4,42.4,17.8,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.715029,,,,,,,,,,,,45309308-32f2-44f7-98f0-6083f9182a3c,1489,,,"[41.1, 21.5]",3930182,33,,,,,1.7260005,,Right Foot,,,,"[36.5, 50.9]",Ground Pass,,29.757689,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,63,Denmark,776,['7a386a76-58b6-4dd5-9aaa-b95c9ff2a9cb'],59,,,,,,,,,,,,,,,,Denmark,776,00:33:59.159,Pass,,,,,,,41.1,21.5,36.5,50.9,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.294344,,,,,,,,,,,,64740c71-5bde-4bf9-80f7-4e0301b93c93,1492,,,"[37.8, 51.9]",3930182,34,,,,,1.4194208,,Right Foot,,,,"[41.4, 75.5]",Ground Pass,,23.872997,,,,Alexander Hartmann Bah,24547.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,63,Denmark,776,['d9f5d058-0abd-4a4c-8ed4-15602c3f6731'],3,,,,,,,,,,,,,,,,Denmark,776,00:34:03.358,Pass,,,,,,,37.8,51.9,41.4,75.5,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.062152,,,,,,,,,,,,5d979cc3-3783-4062-8a21-55c62372480e,1496,,,"[38.1, 76.4]",3930182,34,,,,,-2.4770315,,Right Foot,,,,"[22.4, 64.1]",Ground Pass,,19.944424,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Alexander Hartmann Bah,24547.0,Right Wing Back,63,Denmark,776,"['6ad967a3-666a-4ec1-bc5f-866d6876c837', 'ab0840dc-558c-4e64-a7c7-eb6b98ec16b1']",6,,,,,,,,,,,,,,,,Denmark,776,00:34:06.628,Pass,True,,,,,,38.1,76.4,22.4,64.1,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,2.128913,,,,,,,,,,,,4c9bd022-d38f-4198-b5c2-0c4900bd8e43,1499,,,"[20.6, 59.8]",3930182,34,,,,,-2.3029902,,Left Foot,,,,"[4.6, 42.0]",Ground Pass,,23.934076,,,,Kasper Schmeichel,3815.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,63,Denmark,776,['d24df4d3-47e6-4bbc-93d6-ac29a92d1ffd'],8,,,,,,,,,,,,,,,,Denmark,776,00:34:08.518,Pass,,,,,,,20.6,59.8,4.6,42.0,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,2.460099,,,,,,,,,,,,cc183751-cab9-4f9d-9338-957c8503c906,1502,,,"[4.6, 42.0]",3930182,34,,,,,-1.0935286,,Right Foot,,,,"[22.7, 7.0]",Ground Pass,,39.40317,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,63,Denmark,776,['b78c1357-72da-4804-b7a4-7492b313d7b8'],10,,,,,,,,,,,,,,,,Denmark,776,00:34:10.687,Pass,,,,,,,4.6,42.0,22.7,7.0,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.065035,,,,,,,,,,,,44892c15-0d10-40a7-965a-614ab554ae65,1505,,,"[23.3, 6.1]",3930182,34,,,,,-0.16977827,,Right Foot,,,,"[33.8, 4.3]",Ground Pass,,10.653169,,,,Joakim Mæhle,16554.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,63,Denmark,776,['c3741cdf-f0b5-4c08-a587-dc59b7c28516'],13,,,,,,,,,,,,,,,,Denmark,776,00:34:13.591,Pass,,,,,,,23.3,6.1,33.8,4.3,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.834863,,,,,,,,,,,,9a93ca65-24cd-4cf9-ac9d-3a9e9528fdcc,1508,,,"[33.8, 4.3]",3930182,34,,,,,0.86689496,,Right Foot,,,,"[54.6, 28.8]",Low Pass,,32.138607,,Incomplete,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,63,Denmark,776,['ffc6a2a6-b558-4ce8-beeb-b0d6fb2b3e0b'],14,,,,,,,,,,,,,,,,Denmark,776,00:34:14.696,Pass,,,,,,,33.8,4.3,54.6,28.8,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.903491,,,,,,,,,,,,7e5f0090-43e5-4c3a-8090-cf96055a1b5b,1510,,,"[52.0, 36.5]",3930182,34,,,,,1.1659045,,Other,,,,"[53.2, 39.3]",Ground Pass,,3.0463092,,,,Nemanja Gudelj,16489.0,,,,,,Recovery,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,64,Serbia,786,['19dd4e7a-ee21-40c4-8c14-fddd5e0754bb'],18,,,,,,,,,,,,,,,,Serbia,786,00:34:18.684,Pass,,,,,,,52.0,36.5,53.2,39.3,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.579492,,,,,,,,,,,,f73d1048-9487-4fb0-bf42-88059d101aa2,1513,,,"[53.2, 39.3]",3930182,34,,,,,-1.7539071,,Right Foot,,,,"[50.7, 25.8]",Ground Pass,,13.72953,,,,Strahinja Pavlović,27719.0,,,,,,,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,64,Serbia,786,['a0dc16d1-0a26-4722-97c0-cdbeecdaccf3'],19,,,,,,,,,,,,,,,,Serbia,786,00:34:19.823,Pass,,,,,,,53.2,39.3,50.7,25.8,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.125751,,,,,,,,,,,,b279f2ca-f43d-4889-b4f5-69bc51477c16,1516,,,"[50.7, 25.8]",3930182,34,,,,,1.6485612,,Left Foot,,,,"[50.1, 33.5]",Ground Pass,,7.7233415,,,,Nemanja Gudelj,16489.0,,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,64,Serbia,786,['0334790c-12c2-41ff-a43e-e367af73d3ab'],21,,,,,,,,,,,,,,,,Serbia,786,00:34:21.825,Pass,,,,,,,50.7,25.8,50.1,33.5,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.166717,,,,,,,,,,,,2947ef1f-9ea7-4dba-a695-670debb54d92,1519,,,"[50.7, 33.2]",3930182,34,,,,,-1.0365268,,Right Foot,,,,"[57.8, 21.2]",Ground Pass,,13.943099,,,,Saša Lukić,6687.0,,,,,,,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,64,Serbia,786,['fd534853-e7b5-4ede-9bef-a2eb81a4e7f7'],23,,,,,,,,,,,,,,,,Serbia,786,00:34:23.448,Pass,,,,,,,50.7,33.2,57.8,21.2,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.641742,,,,,,,,,,,,f97d4223-3c92-4f7a-9383-43c312138606,1522,,,"[68.5, 28.9]",3930182,34,,,,,-2.387763,,Right Foot,,,,"[58.7, 19.7]",Ground Pass,,13.441726,,,,Strahinja Pavlović,27719.0,,,,,,,1,Regular Play,Saša Lukić,6687.0,Left Wing,64,Serbia,786,['0715d7a6-a2db-4e57-b81b-e891949c98f6'],31,,,,,,,,,,,,,,,,Serbia,786,00:34:31.333,Pass,,,,,,,68.5,28.9,58.7,19.7,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.771169,,,,,,,,,,,,6a3589a5-22bb-4c11-b171-1f0a6799bcee,1525,,,"[58.7, 19.7]",3930182,34,,,,,1.6155425,,Left Foot,,,,"[58.4, 26.4]",Ground Pass,,6.706713,,,,Nemanja Gudelj,16489.0,,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,64,Serbia,786,['fa6dae90-7915-42bc-9baa-7340fe7589c1'],33,,,,,,,,,,,,,,,,Serbia,786,00:34:33.493,Pass,,,,,,,58.7,19.7,58.4,26.4,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.721258,,,,,,,,,,,,70ebedcd-ec97-4353-8dc6-2201539f9d27,1527,,,"[58.4, 26.4]",3930182,34,,,,,-1.6155425,,Right Foot,,,,"[58.1, 19.7]",Ground Pass,,6.706713,,,,Strahinja Pavlović,27719.0,,,,,,,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,64,Serbia,786,['6a1af869-0bea-4f9f-94ed-8599d3355614'],34,,,,,,,,,,,,,,,,Serbia,786,00:34:34.264,Pass,,,,,,,58.4,26.4,58.1,19.7,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,2.581681,,,,,,,,,,,,68e33574-533b-4a16-8353-69d56e1446d7,1531,,,"[44.0, 17.2]",3930182,34,,,,,1.8212395,,Right Foot,,,,"[36.3, 47.3]",Ground Pass,,31.069277,,,,Nikola Milenković,5603.0,,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,64,Serbia,786,['71f79328-d2a9-4ed7-ba30-da252bb81606'],38,,,,,,,,,,,,,,,,Serbia,786,00:34:38.124,Pass,,,,,,,44.0,17.2,36.3,47.3,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,2.547172,,,,,,,,,,,,fd2bd480-ac32-47b6-be45-6f3570adc592,1534,,,"[36.3, 47.3]",3930182,34,,,,,-2.7075531,,Right Foot,,,,"[13.0, 36.5]",Ground Pass,,25.681316,,,,Predrag Rajković,15731.0,,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,64,Serbia,786,['3b8dda77-f0a2-4f9d-85f7-b55b0d8c8087'],40,,,,,,,,,,,,,,,,Serbia,786,00:34:40.910,Pass,,,,,,,36.3,47.3,13.0,36.5,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,2.544076,,,,,,,,,,,,9772bc0e-c26a-4870-b8ea-2af116907a47,1538,,,"[16.3, 28.9]",3930182,34,,,,,0.06241881,,Left Foot,,,,"[69.1, 32.2]",High Pass,,52.903023,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,,1,Regular Play,Predrag Rajković,15731.0,Goalkeeper,64,Serbia,786,"['4d5f723e-19fc-49fe-a38c-0109fb263807', '69aaff64-ff99-4152-b324-c7a32269eb1b']",46,,,,,,,,,,,,,,,,Serbia,786,00:34:46.110,Pass,,,,,,,16.3,28.9,69.1,32.2,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.860145,,,,,,,,,,,,4d5f723e-19fc-49fe-a38c-0109fb263807,1540,,,"[51.0, 47.9]",3930182,34,,,,True,-0.06053202,,,,,,"[67.5, 46.9]",Low Pass,,16.530275,,Incomplete,,Pierre-Emile Højbjerg,3570.0,,,,,,Recovery,1,Regular Play,Jannik Vestergaard,8815.0,Center Back,64,Serbia,786,"['0801113c-aade-42b6-9e73-29af18b997f3', '815b47a1-a44f-4e21-b750-4f0249d3ab20', '9772bc0e-c26a-4870-b8ea-2af116907a47', 'f176b0d8-4f22-41b0-b4c1-6fe9491bad6a']",48,,,,,,,,,,,,,,,,Denmark,776,00:34:48.654,Pass,True,,,,,,51.0,47.9,67.5,46.9,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.810006,,,,,,,,,,,,dd84268a-9e7f-4bcc-9491-95d14094fe0a,1546,,,"[54.1, 28.6]",3930182,34,,,,,2.610819,,Left Foot,,,,"[49.5, 31.3]",Ground Pass,,5.333854,,,,Nemanja Gudelj,16489.0,,,,,,,1,Regular Play,Ivan Ilić,30179.0,Right Defensive Midfield,64,Serbia,786,['3e40aeed-7b2c-45e8-a99a-4e8b195e2a7e'],51,,,,,,,,,,,,,,,,Serbia,786,00:34:51.474,Pass,,,,,,,54.1,28.6,49.5,31.3,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.392103,,,,,,,,,,,,6647d8c1-a459-4e8d-a218-a9f590f72e94,1550,,,"[53.5, 35.3]",3930182,34,,,,,2.0754232,,Right Foot,,,,"[44.0, 52.5]",Ground Pass,,19.649174,,,,Milos Veljkovic,6321.0,,,,,,,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,64,Serbia,786,['b530d241-d036-4fda-8ca5-cc9e1f1141f1'],53,,,,,,,,,,,,,,,,Serbia,786,00:34:53.994,Pass,,,,,,,53.5,35.3,44.0,52.5,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.733193,,,,,,,,,,,,df665984-3f7e-42e5-93bc-6907c4136b0c,1553,,,"[45.5, 51.0]",3930182,34,,,,,-2.2116978,,Right Foot,,,,"[31.7, 32.5]",Ground Pass,,23.080078,,,,Nikola Milenković,5603.0,,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,64,Serbia,786,['59af1e9c-64af-4a1d-8185-ff34b68d3fbc'],57,,,,,,,,,,,,,,,,Serbia,786,00:34:57.439,Pass,,,,,,,45.5,51.0,31.7,32.5,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.092678,,,,,,,,,,,,2bccdd9e-fbf5-42e8-9cf8-366a1c17b013,1556,,,"[31.7, 32.5]",3930182,35,,,,,0.68662155,,Right Foot,,,,"[37.8, 37.5]",Ground Pass,,7.8873315,,,,Nemanja Gudelj,16489.0,,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,64,Serbia,786,['acbc03f8-f723-4384-a87f-07e1ec1bdab5'],2,,,,,,,,,,,,,,,,Serbia,786,00:35:02.855,Pass,,,,,,,31.7,32.5,37.8,37.5,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.853026,,,,,,,,,,,,de5f9e22-f747-45c6-b675-811d0cf964c0,1559,,,"[39.7, 42.1]",3930182,35,,,,,0.53037417,,Right Foot,,,,"[55.9, 51.6]",Ground Pass,,18.780043,,,,Lazar Samardžić,40735.0,,,,,,,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,64,Serbia,786,['98358dbf-4660-448e-859f-fc4fb374ed4f'],5,,,,,,,,,,,,,,,,Serbia,786,00:35:05.888,Pass,,,,,,,39.7,42.1,55.9,51.6,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.126131,,,,,,,,,,,,62a9494d-6db7-450c-9fdc-6e9a55a01258,1562,,,"[53.8, 57.4]",3930182,35,,,,,1.3447788,,Left Foot,,,,"[58.1, 76.1]",Ground Pass,,19.188017,,,,Milos Veljkovic,6321.0,,,,,,,1,Regular Play,Lazar Samardžić,40735.0,Right Wing,64,Serbia,786,['35ed6c5a-29f5-43e0-a4fc-70fbc85bc455'],9,,,,,,,,,,,,,,,,Serbia,786,00:35:09.415,Pass,,,,,,,53.8,57.4,58.1,76.1,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.570059,,,,,,,,,,,,4e4877ce-bf1d-4585-afd1-5e4fd08234da,1565,,,"[58.1, 76.1]",3930182,35,,,,,-2.1799598,,Right Foot,,,,"[46.1, 58.9]",Ground Pass,,20.972363,,,,Nemanja Gudelj,16489.0,,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,64,Serbia,786,['8f674e54-797c-471b-ac9e-89162e5ab076'],10,,,,,,,,,,,,,,,,Serbia,786,00:35:10.613,Pass,,,,,,,58.1,76.1,46.1,58.9,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,2.098529,,,,,,,,,,,,8a644d92-e56f-4e8c-bec4-355fb16cdb8d,1568,,,"[51.3, 56.2]",3930182,35,,,,,-1.9327202,,Right Foot,,,,"[42.1, 31.9]",Ground Pass,,25.983263,,,,Nikola Milenković,5603.0,,,,,,,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,64,Serbia,786,['54756a9c-ff20-48a3-a029-8daf7f5f9d83'],15,,,,,,,,,,,,,,,,Serbia,786,00:35:15.293,Pass,,,,,,,51.3,56.2,42.1,31.9,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.798626,,,,,,,,,,,,8fa458e0-a71f-4274-9281-1e1e1c5e6c4d,1571,,,"[53.8, 29.2]",3930182,35,,,,,-0.25132778,,Right Foot,,,,"[61.2, 27.3]",Ground Pass,,7.640026,,,,Ivan Ilić,30179.0,,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,64,Serbia,786,['17c4c6d2-921d-47e8-bc64-9a29af36d134'],20,,,,,,,,,,,,,,,,Serbia,786,00:35:20.721,Pass,,,,,,,53.8,29.2,61.2,27.3,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.52331,,,,,,,,,,,,c7036d7b-b448-4106-bc82-b8c9ce6819af,1574,,,"[61.2, 27.3]",3930182,35,,,,,-1.9970393,,Left Foot,,,,"[52.3, 7.7]",Ground Pass,,21.526031,,,,Strahinja Pavlović,27719.0,,,,,,,1,Regular Play,Ivan Ilić,30179.0,Right Defensive Midfield,64,Serbia,786,['e250147e-878e-42a2-ba8b-f5178ed05ca1'],21,,,,,,,,,,,,,,,,Serbia,786,00:35:21.717,Pass,,,,,,,61.2,27.3,52.3,7.7,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,2.438622,,,,,,,,,,,,75053966-b2d5-4fab-861b-3dacca63bcf5,1577,,,"[51.0, 4.0]",3930182,35,,,,,0.049140733,,Left Foot,,,,"[93.7, 6.1]",High Pass,,42.75161,,Incomplete,,,,,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,64,Serbia,786,['be1aa31c-f5c2-4fdf-b0d6-06024e619e0e'],24,,,,,,,,,,,,,,,,Serbia,786,00:35:24.861,Pass,,,,,,,51.0,4.0,93.7,6.1,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.690887,,,,,,,,,,,,be1aa31c-f5c2-4fdf-b0d6-06024e619e0e,1578,,,"[26.4, 74.0]",3930182,35,,,,,-0.111890264,,Right Foot,,,,"[35.3, 73.0]",Low Pass,,8.956003,,,,Alexander Hartmann Bah,24547.0,,,,,,Recovery,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,65,Denmark,776,"['75053966-b2d5-4fab-861b-3dacca63bcf5', 'e1611935-3d7a-4be8-ac1d-b5885c3242c1']",27,,,,,,,,,,,,,,,,Denmark,776,00:35:27.300,Pass,,,,,,,26.4,74.0,35.3,73.0,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.4432,,,,,,,,,,,,57e874bd-aa3a-4560-9e9b-31f904bdb341,1585,,,"[39.6, 59.5]",3930182,35,,,,,-1.2765617,,Right Foot,,,,"[47.6, 33.1]",Ground Pass,,27.585503,,,,Jonas Older Wind,21261.0,,,,,,,1,Regular Play,Alexander Hartmann Bah,24547.0,Right Wing Back,65,Denmark,776,['1f09ea60-51db-4ee4-ad5e-6cb9019a125e'],31,,,,,,,,,,,,,,,,Denmark,776,00:35:31.503,Pass,,,,,,,39.6,59.5,47.6,33.1,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.508625,,,,,,,,,,,,b1ae5014-6f55-4599-a945-361324deec24,1588,,,"[53.7, 44.2]",3930182,35,,,,,2.1854594,,Right Foot,,,,"[51.3, 47.6]",Ground Pass,,4.1617303,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Right Attacking Midfield,65,Denmark,776,['961dc295-fd7d-413e-a90e-fbebf6e50cd3'],36,,,,,,,,,,,,,,,,Denmark,776,00:35:36.651,Pass,,,,,,,53.7,44.2,51.3,47.6,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.449911,,,,,,,,,,,,cfe55c73-f5a0-4f09-8bbf-4150c277f25c,1591,,,"[53.4, 49.7]",3930182,35,,,,,1.5399841,,Right Foot,,,,"[54.3, 78.9]",Ground Pass,,29.213867,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,65,Denmark,776,['de27541a-9872-40fe-99dd-d393825b0f8f'],39,,,,,,,,,,,,,,,,Denmark,776,00:35:39.492,Pass,,,,,,,53.4,49.7,54.3,78.9,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.259473,,,,,,,,,,,,ae2bc24e-7446-46f1-b4e3-7148fd736d5c,1594,,,"[54.6, 78.6]",3930182,35,,,,,-2.128627,,Right Foot,,,,"[47.3, 66.9]",Ground Pass,,13.790577,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Attacking Midfield,65,Denmark,776,['2616e161-7c1c-443b-bb3e-6860e0d3ce03'],42,,,,,,,,,,,,,,,,Denmark,776,00:35:42.963,Pass,,,,,,,54.6,78.6,47.3,66.9,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,0.884331,,,,,,,,,,,,b7ee09bf-9ab3-4f71-95c9-45d733df6339,1597,,,"[51.6, 56.1]",3930182,35,,,,,-1.0685827,,Right Foot,,,,"[58.3, 43.9]",Ground Pass,,13.918693,,,,Morten Hjulmand,8621.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,65,Denmark,776,['1356288a-0f80-48b4-9310-9073b265891c'],46,,,,,,,,,,,,,,,,Denmark,776,00:35:46.573,Pass,,,,,,,51.6,56.1,58.3,43.9,Denmark vs Serbia,Denmark,Serbia
,,,,,,,,,,,,,,,,,,1.276409,,,,,,,,,,,,840f5813-b0e5-4451-a991-5ceab570eedc,1600,,,"[58.3, 43.9]",3930182,35,,,,,-3.033322,,Right Foot,,,,"[49.1, 42.9]",Ground Pass,,9.254189,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Left Defensive Midfield,65,Denmark,776,['7c8b51d5-789b-4bed-972b-723fbaec6f93'],47,,,,,,,,,,,,,,,,Denmark,776,00:35:47.533,Pass,,,,,,,58.3,43.9,49.1,42.9,Denmark vs Serbia,Denmark,Serbia
