50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bdd9256c-ebdc-4a2f-9946-e3673c2f8b26,1,,,,3938639,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Turkey,909,,0,,,,,,,,,,,,,,,,,,Turkey,909,00:00:00.000,Starting XI,,4231.0,"[{'player': {'id': 30310, 'name': 'Fehmi Mert Günok'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10826, 'name': 'Mert Müldür'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 133305, 'name': 'Samet Akaydin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 48383, 'name': 'Abdülkerim Bardakcı'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 30438, 'name': 'Ferdi Erenay Kadıoğlu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 12293, 'name': 'Kaan Ayhan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 116587, 'name': 'Arda Güler'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 22212, 'name': 'Orkun Kökçü'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 151813, 'name': 'Kenan Yildiz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 134209, 'name': 'Barış Alper Yılmaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 21}]",,,,,,,,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6a6bcde9-bb8c-42a9-ab36-0fc7f289dd80,2,,,,3938639,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Turkey,909,,0,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:00.000,Starting XI,,352.0,"[{'player': {'id': 102371, 'name': 'Giorgi Mamardashvili'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 16005, 'name': 'Solomon Kverkvelia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 7839, 'name': 'Guram Kashia'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 7655, 'name': 'Lasha Dvali'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 25036, 'name': 'Otar Kakabadze'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 22242, 'name': 'Heorhii Tsitaishvili'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 21}, {'player': {'id': 264017, 'name': 'Anzor Mekvabishvili'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 23646, 'name': 'Giorgi Chakvetadze'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 41202, 'name': 'Giorgi Kochorashvili'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 33234, 'name': 'Georges Mikautadze'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 22}, {'player': {'id': 38229, 'name': 'Khvicha Kvaratskhelia'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ee249fe6-7de9-4e0f-9b13-baf0822f5f77,3,,,,3938639,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Turkey,909,['b017db95-449e-4ad3-b7af-362d5231cbaf'],0,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:00.000,Half Start,,,,,,,,,,,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b017db95-449e-4ad3-b7af-362d5231cbaf,4,,,,3938639,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Turkey,909,['ee249fe6-7de9-4e0f-9b13-baf0822f5f77'],0,,,,,,,,,,,,,,,,,,Turkey,909,00:00:00.000,Half Start,,,,,,,,,,,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e92155cb-7205-4069-a3fe-64ed57f57c5d,1965,,,,3938639,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,73,Turkey,909,['bf990d58-7c7e-4e23-bf1c-6e1be1d64996'],0,,,,,,,,,,,,,,,,,,Turkey,909,00:00:00.000,Half Start,,,,,,,,,,,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bf990d58-7c7e-4e23-bf1c-6e1be1d64996,1966,,,,3938639,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,73,Turkey,909,['e92155cb-7205-4069-a3fe-64ed57f57c5d'],0,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:00.000,Half Start,,,,,,,,,,,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.97636,,,,,,,,,,,dd3133a8-e6de-4789-bb63-cd057dea9812,5,,,"[60.0, 40.0]",3938639,0,,,,,-2.4648557,,Right Foot,,,"[53.9, 35.1]",,Ground Pass,,7.8243213,,,,Giorgi Kochorashvili,41202.0,,,,,Kick Off,1,From Kick Off,Georges Mikautadze,33234.0,Right Center Forward,2,Georgia,2138,['425db95f-d730-4e0b-9976-d6ca509f4ffd'],0,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:00.838,Pass,,,,,,,60.0,40.0,53.9,35.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.849699,,,,,,,,,,,ff77ba8f-fe15-444b-a0fa-2f89238480b6,8,,,"[53.9, 34.9]",3938639,0,,,,,-1.5769124,,Right Foot,,,"[53.7, 2.2]",,Ground Pass,,32.70061,,,,Heorhii Tsitaishvili,22242.0,,,,,,1,From Kick Off,Giorgi Kochorashvili,41202.0,Left Center Midfield,2,Georgia,2138,['373e7e3c-fa37-4bd6-b424-640affc6ef7e'],2,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:02.586,Pass,,,,,,,53.9,34.9,53.7,2.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.461033,,,,,,,,,,,20b79e7d-d7bf-4272-bf0f-3afb929a030c,11,,,"[57.8, 1.6]",3938639,0,,,,,3.0138013,,Left Foot,,,"[39.9, 3.9]",,Ground Pass,,18.047161,,,,Lasha Dvali,7655.0,,,,,,1,From Kick Off,Heorhii Tsitaishvili,22242.0,Left Wing Back,2,Georgia,2138,['c9da5060-7d44-42d7-bec3-4bda147f4700'],7,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:07.499,Pass,,,,,,,57.8,1.6,39.9,3.9,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,2.166077,,,,,,,,,,,01b21021-4fb5-46f8-bf34-fe00aa2e0c0c,14,,,"[39.9, 3.9]",3938639,0,,,,,1.849096,,Left Foot,,,"[34.9, 21.4]",,Ground Pass,,18.200275,,,,Guram Kashia,7839.0,,,,,,1,From Kick Off,Lasha Dvali,7655.0,Left Center Back,2,Georgia,2138,['9db23df0-e248-49ba-84b4-2e059359476b'],10,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:10.153,Pass,,,,,,,39.9,3.9,34.9,21.4,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,2.128139,,,,,,,,,,,ed5bf2f1-7974-46e3-b5a9-d84fb1e13bf1,17,,,"[29.5, 40.9]",3938639,0,,,,,-2.6802335,,Right Foot,,,"[12.0, 32.2]",,Ground Pass,,19.543285,,,,Giorgi Mamardashvili,102371.0,,,,,,1,From Kick Off,Guram Kashia,7839.0,Center Back,2,Georgia,2138,['c6b5f8d7-db98-4889-afcf-839392e27142'],13,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:13.866,Pass,,,,,,,29.5,40.9,12.0,32.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.990829,,,,,,,,,,,932de69f-b80c-458d-af97-4decb7fb5d25,20,,,"[12.0, 32.2]",3938639,0,,,,,-0.60107374,,Left Foot,,,"[26.0, 22.6]",,Ground Pass,,16.975277,,,,Giorgi Kochorashvili,41202.0,,,,,,1,From Kick Off,Giorgi Mamardashvili,102371.0,Goalkeeper,2,Georgia,2138,['3ca0a0cc-0607-4867-8ddc-a153858c10c0'],18,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:18.321,Pass,,,,,,,12.0,32.2,26.0,22.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,3.076524,,,,,,,,,,,84c4747d-d621-41a8-8c8c-46d4dfeb8b1e,23,,,"[22.7, 30.7]",3938639,0,,,,,1.830679,,Right Foot,,,"[13.5, 65.3]",,Ground Pass,,35.802235,,,,Guram Kashia,7839.0,,,,,,1,From Kick Off,Giorgi Kochorashvili,41202.0,Left Center Midfield,2,Georgia,2138,['81cc6227-de37-4d08-8c95-e9c993ccde62'],20,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:20.585,Pass,,,,,,,22.7,30.7,13.5,65.3,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.277007,,,,,,,,,,,d954d025-3229-4d95-89a9-99d1b8490fee,25,,,"[14.1, 67.0]",3938639,0,,,,,0.43405795,,Right Foot,,,"[33.3, 75.9]",,Ground Pass,,21.162466,,,,Otar Kakabadze,25036.0,,,,,,1,From Kick Off,Guram Kashia,7839.0,Center Back,2,Georgia,2138,['63bc19e4-fbf5-4a13-b77e-fc7c88a2644b'],23,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:23.662,Pass,,,,,,,14.1,67.0,33.3,75.9,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,2.528971,,,,,,,,,,,5c045f62-cf2c-4e3e-9456-e5148a0d0047,27,,,"[31.2, 74.1]",3938639,0,,,,,-1.1893804,,Left Foot,,,"[46.4, 36.2]",,High Pass,,40.834423,,Incomplete,,Khvicha Kvaratskhelia,38229.0,,,,,,1,From Kick Off,Otar Kakabadze,25036.0,Right Wing Back,2,Georgia,2138,"['192f16c1-c798-4250-9f47-523219f8237b', 'cb39e80b-28de-491d-ae87-3d22708e914f']",24,,,,,,,,,,,,,,,,,,Georgia,2138,00:00:24.939,Pass,,,,,,,31.2,74.1,46.4,36.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,2.384282,,,,,,,,,,,192f16c1-c798-4250-9f47-523219f8237b,29,,,"[73.7, 43.9]",3938639,0,,,,,2.6893082,,Head,,,"[56.0, 52.5]",,Low Pass,,19.678669,,,,Samet Akaydin,133305.0,,,,,Recovery,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,3,Turkey,909,"['5c045f62-cf2c-4e3e-9456-e5148a0d0047', 'c3258364-2151-470d-a2ef-d623a7fe16fd']",27,,,,,,,,,,,,,,,,,,Turkey,909,00:00:27.468,Pass,,,,,,,73.7,43.9,56.0,52.5,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.22948,,,,,,,,,,,5bf5466e-1cb2-4e5f-90d4-e0d0c816a19e,32,,,"[55.0, 52.3]",3938639,0,,,,,1.0550487,,Right Foot,,,"[62.2, 65.0]",,Ground Pass,,14.598972,,,,Mert Müldür,10826.0,,,,,,1,Regular Play,Samet Akaydin,133305.0,Right Center Back,3,Turkey,909,['c59241fe-99ef-48b1-b516-f2b7fc8067a9'],30,,,,,,,,,,,,,,,,,,Turkey,909,00:00:30.510,Pass,,,,,,,55.0,52.3,62.2,65.0,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.063652,,,,,,,,,,,373386a3-8ae0-4a2b-a3d8-828566676957,35,,,"[63.9, 69.8]",3938639,0,,,,,-2.3956478,,Right Foot,,,"[56.0, 62.5]",,Ground Pass,,10.756393,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Mert Müldür,10826.0,Right Back,3,Turkey,909,['df685a58-8ab0-435b-aa23-264271479683'],33,,,,,,,,,,,,,,,,,,Turkey,909,00:00:33.618,Pass,,,,,,,63.9,69.8,56.0,62.5,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.939377,,,,,,,,,,,d57e0116-0132-4fb9-be30-4cc0f6787f08,38,,,"[57.9, 63.1]",3938639,0,,,,,0.5707133,,Right Foot,,,"[66.0, 68.3]",,Ground Pass,,9.625487,,,,Arda Güler,116587.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,3,Turkey,909,['ea3be420-cdf4-4027-b8a2-100eccdab796'],37,,,,,,,,,,,,,,,,,,Turkey,909,00:00:37.137,Pass,,,,,,,57.9,63.1,66.0,68.3,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.104841,,,,,,,,,,,0d2deecb-c0ca-454e-8582-8948c1afeb9d,41,,,"[70.4, 73.9]",3938639,0,,,,,0.66104317,,Left Foot,,,"[75.8, 78.1]",,Ground Pass,,6.8410525,,,,Mert Müldür,10826.0,,,,,,1,Regular Play,Arda Güler,116587.0,Right Wing,3,Turkey,909,['7d790cda-42f8-4f5c-9833-fd3178af647e'],39,,,,,,,,,,,,,,,,,,Turkey,909,00:00:39.278,Pass,,,,,,,70.4,73.9,75.8,78.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.504621,,,,,,,,,,,0e419b8c-a157-45dd-8acd-6d86abd25761,44,,,"[76.8, 77.9]",3938639,0,,,,,-3.1045725,,Right Foot,,,"[60.6, 77.3]",,Ground Pass,,16.211107,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Mert Müldür,10826.0,Right Back,3,Turkey,909,['2e3d0b36-ee92-4226-82ed-c80d4007346e'],40,,,,,,,,,,,,,,,,,,Turkey,909,00:00:40.892,Pass,,,,,,,76.8,77.9,60.6,77.3,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.044594,,,,,,,,,,,88bbac6b-557b-4104-ad81-ef9cf5894c97,47,,,"[60.6, 76.2]",3938639,0,,,,,-1.9700937,,Right Foot,,,"[53.3, 58.9]",,Ground Pass,,18.777113,,,,Samet Akaydin,133305.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,3,Turkey,909,['102bffde-e0d0-4db0-9836-d67e00e0bd1a'],44,,,,,,,,,,,,,,,,,,Turkey,909,00:00:44.103,Pass,,,,,,,60.6,76.2,53.3,58.9,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.613876,,,,,,,,,,,33991efd-ccfe-443e-8007-35517bc1f3e6,50,,,"[56.2, 53.5]",3938639,0,,,,,-2.0260408,,Right Foot,,,"[44.5, 29.6]",,Ground Pass,,26.61015,,,,Abdülkerim Bardakcı,48383.0,,,,,,1,Regular Play,Samet Akaydin,133305.0,Right Center Back,3,Turkey,909,['22227eba-33ff-44c4-81d5-a869df2207a7'],46,,,,,,,,,,,,,,,,,,Turkey,909,00:00:46.416,Pass,,,,,,,56.2,53.5,44.5,29.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.436721,,,,,,,,,,,e3ba57c4-d66c-4296-a7a2-e21fadd34c21,53,,,"[44.3, 27.3]",3938639,0,,,,,-0.9300756,,Right Foot,,,"[57.2, 10.0]",,Ground Pass,,21.580084,,,,Ferdi Erenay Kadıoğlu,30438.0,,,,,,1,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,3,Turkey,909,['6a24fba6-8a75-4170-bd30-6fd5535abef8'],49,,,,,,,,,,,,,,,,,,Turkey,909,00:00:49.319,Pass,,,,,,,44.3,27.3,57.2,10.0,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.503736,,,,,,,,,,,0a22eb01-9bf5-4d94-b723-50da969f8110,57,,,"[55.2, 11.7]",3938639,0,,,,,1.9010133,,Right Foot,,,"[44.3, 43.5]",,Ground Pass,,33.616215,,,,Samet Akaydin,133305.0,,,,,,1,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Back,3,Turkey,909,['6e76fbce-47d6-4e47-8a1a-b8834c43cbd6'],52,,,,,,,,,,,,,,,,,,Turkey,909,00:00:52.077,Pass,,,,,,,55.2,11.7,44.3,43.5,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.163366,,,,,,,,,,,97799297-96c0-4975-a54f-d46748638243,60,,,"[44.5, 45.8]",3938639,0,,,,,1.2315037,,Right Foot,,,"[52.9, 69.6]",,Ground Pass,,25.23886,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Samet Akaydin,133305.0,Right Center Back,3,Turkey,909,['008c9ada-4cf3-48a6-b74f-20e24d419d5f'],55,,,,,,,,,,,,,,,,,,Turkey,909,00:00:55.806,Pass,,,,,,,44.5,45.8,52.9,69.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.61282,,,,,,,,,,,1e6573e3-88ed-4334-b8ba-8c640d956322,63,,,"[51.8, 71.2]",3938639,0,,,,,0.2968938,,Right Foot,,,"[73.7, 77.9]",,Ground Pass,,22.901964,,,,Arda Güler,116587.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,3,Turkey,909,['025e348c-88db-4967-ab2b-81e619be110a'],59,,,,,,,,,,,,,,,,,,Turkey,909,00:00:59.154,Pass,,,,,,,51.8,71.2,73.7,77.9,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.107931,,,,,,,,,,,b91da2b4-a4f0-451b-9d5c-250f1c3acd49,67,,,"[73.5, 76.9]",3938639,1,,,,,-3.0621145,,Left Foot,,,"[62.2, 76.0]",,Ground Pass,,11.335784,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Arda Güler,116587.0,Right Wing,3,Turkey,909,"['0efa7b8f-b884-4189-9f37-db66814ba1ae', 'a69fd12c-6141-452a-912c-2f690c74dec9']",2,,,,,,,,,,,,,,,,,,Turkey,909,00:01:02.885,Pass,True,,,,,,73.5,76.9,62.2,76.0,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.768424,,,,,,,,,,,a54801e3-aa4e-48de-a207-d06630e4401e,70,,,"[66.0, 76.0]",3938639,1,,,,,2.300696,,Right Foot,,,"[64.3, 77.9]",,Ground Pass,,2.5495098,,,,Arda Güler,116587.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,3,Turkey,909,['0d93bf56-a1cf-483f-8a0a-55debf7ce9e8'],6,,,,,,,,,,,,,,,,,,Turkey,909,00:01:06.996,Pass,,,,,,,66.0,76.0,64.3,77.9,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.394887,,,,,,,,,,,ea171cbe-67b9-4e11-aa18-575c6ee4ce73,72,,,"[63.1, 77.9]",3938639,1,,,,,-2.3820508,,Left Foot,,,"[51.2, 66.6]",,Ground Pass,,16.410362,,,,Samet Akaydin,133305.0,,,,,,1,Regular Play,Arda Güler,116587.0,Right Wing,3,Turkey,909,['3fdc8be9-3ebe-41f8-89a8-6e2dc555c345'],7,,,,,,,,,,,,,,,,,,Turkey,909,00:01:07.764,Pass,,,,,,,63.1,77.9,51.2,66.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.520046,,,,,,,,,,,4191a147-8b68-4bcd-a9f7-a7221c0436a3,75,,,"[49.3, 58.8]",3938639,1,,,,,-1.6319445,,Right Foot,,,"[47.5, 29.4]",,Ground Pass,,29.455051,,,,Abdülkerim Bardakcı,48383.0,,,,,,1,Regular Play,Samet Akaydin,133305.0,Right Center Back,3,Turkey,909,['f292cefc-be20-4aca-b81b-f02384909128'],10,,,,,,,,,,,,,,,,,,Turkey,909,00:01:10.343,Pass,,,,,,,49.3,58.8,47.5,29.4,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.532477,,,,,,,,,,,0acf57eb-5bc7-4d3c-830c-f9f065a37ba7,78,,,"[48.7, 26.4]",3938639,1,,,,,-0.827797,,Right Foot,,,"[64.5, 9.2]",,Ground Pass,,23.355513,,,,Ferdi Erenay Kadıoğlu,30438.0,,,,,,1,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,3,Turkey,909,['bb81ed56-33ce-4df8-9157-337711c543a5'],13,,,,,,,,,,,,,,,,,,Turkey,909,00:01:13.204,Pass,,,,,,,48.7,26.4,64.5,9.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.247725,,,,,,,,,,,28d10ce7-110a-4e80-9f64-f56df169711f,81,,,"[66.2, 6.7]",3938639,1,,,,,0.09406123,,Right Foot,,,"[76.8, 7.7]",,Ground Pass,,10.647065,,,,Orkun Kökçü,22212.0,,,,,,1,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Back,3,Turkey,909,['196d35ff-637b-4737-b097-23fa433e63ee'],15,,,,,,,,,,,,,,,,,,Turkey,909,00:01:15.601,Pass,,,,,,,66.2,6.7,76.8,7.7,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.46934,,,,,,,,,,,52dcc5f9-1ab2-4867-9626-c80885920f1b,85,,,"[77.7, 5.6]",3938639,1,,,,,-1.3016288,,Right Foot,,,"[78.5, 2.7]",,Ground Pass,,3.0083218,,,,Kenan Yildiz,151813.0,,,,,,1,Regular Play,Orkun Kökçü,22212.0,Center Attacking Midfield,3,Turkey,909,"['66ef756d-09a5-4216-9035-9c6f9e162e74', 'bd62ea74-e405-4d0f-a3ac-e28cec4d0c66']",16,,,,,,,,,,,,,,,,,,Turkey,909,00:01:16.874,Pass,True,,,,,,77.7,5.6,78.5,2.7,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.897596,,,,,,,,,,,e43ee66d-da21-4b78-9f4c-78cb58d54ac0,89,,,"[74.3, 7.5]",3938639,1,,,,,0.9392528,,Right Foot,,,"[82.2, 18.3]",,Ground Pass,,13.380957,,,,Ferdi Erenay Kadıoğlu,30438.0,,,,,,1,Regular Play,Kenan Yildiz,151813.0,Left Wing,3,Turkey,909,"['165bd827-d0a4-4311-a916-49b4edc46174', 'abe10b87-25fd-4669-a1aa-4d99ee91ea69']",18,,,,,,,,,,,,,,,,,,Turkey,909,00:01:18.793,Pass,True,,,,,,74.3,7.5,82.2,18.3,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.092766,,,,,,,,,,,5047b5ea-14ec-4241-afbd-e2c30c0d661c,91,,,"[83.7, 18.1]",3938639,1,,,,,-1.2683153,,Right Foot,,,"[88.1, 4.0]",,Ground Pass,,14.770579,,,,Orkun Kökçü,22212.0,,,,,,1,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Back,3,Turkey,909,['56821bfe-97c3-4616-a275-0474065221aa'],19,,,,,,,,,,,,,,,,,,Turkey,909,00:01:19.690,Pass,,,,,,,83.7,18.1,88.1,4.0,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.574473,,,,,,,,,,,c7941a7b-bfb1-4bb6-ac22-6810d65fb4fb,94,,,"[82.9, 7.3]",3938639,1,,,,,2.6427689,,Right Foot,,,"[69.5, 14.6]",,Ground Pass,,15.259423,,,,Kaan Ayhan,12293.0,,,,,,1,Regular Play,Orkun Kökçü,22212.0,Center Attacking Midfield,3,Turkey,909,['9292a091-cc71-48fe-a4e7-8f7c2ff48429'],22,,,,,,,,,,,,,,,,,,Turkey,909,00:01:22.989,Pass,,,,,,,82.9,7.3,69.5,14.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.821914,,,,,,,,,,,1e6efb2d-1ee6-4d58-9c04-4f14f84bf17c,98,,,"[69.3, 17.3]",3938639,1,,,,,0.80294025,,Right Foot,,,"[74.9, 23.1]",,Ground Pass,,8.062258,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Left Defensive Midfield,3,Turkey,909,"['1d2780ab-296a-49ef-a36a-49d031f9e057', '8de29460-093a-47c8-a7b5-153c8a9cf2da']",24,,,,,,,,,,,,,,,,,,Turkey,909,00:01:24.629,Pass,True,,,,,,69.3,17.3,74.9,23.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.226371,,,,,,,,,,,dc540a81-c781-48a1-9f1a-085d6d244021,101,,,"[75.0, 23.7]",3938639,1,,,,,2.501007,,Right Foot,,,"[58.5, 36.0]",,Ground Pass,,20.580088,,,,Samet Akaydin,133305.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,3,Turkey,909,['54414d58-18af-47f3-87f0-719caf4322b4'],25,,,,,,,,,,,,,,,,,,Turkey,909,00:01:25.505,Pass,,,,,,,75.0,23.7,58.5,36.0,Turkey vs Georgia,Turkey,Georgia
