50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.973894,,,,,,,,,,,,4f1319ee-bae4-4e21-a734-7ea157960f2e,1235,,,"[63.3, 7.8]",3941019,28,,,,0.53862417,,Right Foot,,,"[71.5, 12.7]",Ground Pass,,9.552486,,,Theo Bernard François Hernández,6704.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,35,France,771,['8f86364f-7cc7-4052-a17e-ee1664d90256'],24,,,,,,,,,,,,,,,,France,771,00:28:24.111,Pass,,,,,,,63.3,7.8,71.5,12.7,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.089447,,,,,,,,,,,,e1fe81da-b036-4a23-a9ef-808f4d14e6d2,1238,,,"[71.5, 12.7]",3941019,28,,,,-0.7990959,,Left Foot,,,"[78.7, 5.3]",Ground Pass,,10.324728,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,35,France,771,['07e3892c-cea6-49b6-9319-3f85c7d506cd'],27,,,,,,,,,,,,,,,,France,771,00:28:27.515,Pass,,,,,,,71.5,12.7,78.7,5.3,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.102252,,,,,,,,,,,,6228c6a8-4253-47eb-95dc-4ff4a726e7b0,1242,,,"[84.9, 31.2]",3941019,28,,,,-1.2164164,,Right Foot,,,"[88.6, 21.2]",Ground Pass,,10.662551,Incomplete,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,35,France,771,"['a08e053b-7a17-42fc-b478-bd52eb4f2dd5', 'ddae2424-d3aa-4670-b284-b96c877b9c21']",37,,,,,,,,,,,,,,,,France,771,00:28:37.050,Pass,,,,,,,84.9,31.2,88.6,21.2,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.489523,,,,,,,,,,,,f72cc8b5-28a7-47a1-bd69-13f5e1604b62,1246,,,"[51.1, 53.3]",3941019,28,,,,1.9358343,,Right Foot,,,"[45.1, 69.0]",Ground Pass,,16.807438,,,Timothy Castagne,6989.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Right Midfield,36,Belgium,782,['e81b4fe5-9129-4b57-82b0-31d87981ff78'],43,,,,,,,,,,,,,,,,Belgium,782,00:28:43.543,Pass,,,,,,,51.1,53.3,45.1,69.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,2.286368,,,,,,,,,,,,0cf00ae9-9c04-4227-841a-507ae10134c8,1249,,,"[51.7, 77.2]",3941019,28,,,,-2.2281117,,Left Foot,,,"[40.2, 62.3]",Ground Pass,,18.821796,,,Wout Faes,8854.0,,,,,,1,Regular Play,Timothy Castagne,6989.0,Right Back,36,Belgium,782,['1dc33fac-e6ec-44e7-b92e-6a3a98690d9c'],48,,,,,,,,,,,,,,,,Belgium,782,00:28:48.696,Pass,,,,,,,51.7,77.2,40.2,62.3,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.144658,,,,,,,,,,,,06b996a5-ee08-4a6b-9c83-fd48c43dcc2a,1252,,,"[41.5, 61.7]",3941019,28,,,,-0.3463541,,Right Foot,,,"[54.8, 56.9]",Ground Pass,,14.139661,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Wout Faes,8854.0,Right Center Back,36,Belgium,782,['2e6cca24-66ae-43bf-b2a8-088a538cb270'],51,,,,,,,,,,,,,,,,Belgium,782,00:28:51.801,Pass,,,,,,,41.5,61.7,54.8,56.9,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.847107,,,,,,,,,,,,8b447aff-5eda-44f0-a928-fedb499fa22d,1255,,,"[56.6, 55.6]",3941019,28,,,,0.010637896,,Right Foot,,,"[66.0, 55.7]",Ground Pass,,9.400532,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,36,Belgium,782,['de2fdd88-b49a-4ba6-b6da-4a4fe1ccfb26'],54,,,,,,,,,,,,,,,,Belgium,782,00:28:54.458,Pass,,,,,,,56.6,55.6,66.0,55.7,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.733016,,,,,,,,,,,,a9f2ecd2-4322-4d1f-8363-e937a5c58f7e,1257,,,"[66.0, 55.7]",3941019,28,,,,2.7059097,,Right Foot,,,"[60.2, 58.4]",Ground Pass,,6.397656,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Right Midfield,36,Belgium,782,['43c88057-e422-4cc2-88b4-c3f22c985d47'],55,,,,,,,,,,,,,,,,Belgium,782,00:28:55.305,Pass,,,,,,,66.0,55.7,60.2,58.4,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,2.164675,,,,,,,,,,,,11121c2e-7bfa-45aa-bc87-ae061456fa13,1260,,,"[61.5, 58.7]",3941019,28,,,,0.7440017,,Right Foot,,,"[79.1, 74.9]",Ground Pass,,23.920702,,,Timothy Castagne,6989.0,,,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,36,Belgium,782,['2355bbb2-afcf-4370-92c6-2a3f9cbe8292'],56,,,,,,,,,,,,,,,,Belgium,782,00:28:56.049,Pass,,,,,,,61.5,58.7,79.1,74.9,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.503438,,,,,,,,,,,,d5e7973b-b380-4f04-b0c6-93d6905ce3c9,1263,,,"[86.8, 71.5]",3941019,28,,,,-2.4240513,,Right Foot,,,"[75.8, 61.9]",Ground Pass,,14.6,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Timothy Castagne,6989.0,Right Back,36,Belgium,782,['09f8e85d-0a6f-46df-901a-62f4aa8dc259'],59,,,,,,,,,,,,,,,,Belgium,782,00:28:59.828,Pass,,,,,,,86.8,71.5,75.8,61.9,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.268765,,,,,,,,,,,,2da8e609-7f8b-45b1-9dbb-a0469a5085eb,1266,,,"[79.1, 61.7]",3941019,29,,,,-2.5070398,,Right Foot,,,"[71.9, 56.4]",Ground Pass,,8.940358,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,36,Belgium,782,['dcfa3fb5-bdf7-48e8-a02b-42e03c07265e'],4,,,,,,,,,,,,,,,,Belgium,782,00:29:04.289,Pass,,,,,,,79.1,61.7,71.9,56.4,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.846643,,,,,,,,,,,,962b79fd-7e06-43ee-80fd-e4709814cf4d,1269,,,"[75.1, 55.4]",3941019,29,,,,1.1210368,,Right Foot,,,"[77.9, 61.2]",Ground Pass,,6.440497,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,36,Belgium,782,['4f8c681b-7c0b-4c23-9672-1cd926a9df2b'],8,,,,,,,,,,,,,,,,Belgium,782,00:29:08.196,Pass,,,,,,,75.1,55.4,77.9,61.2,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,2.052464,,,,,,,,,,,,6bed779b-53d2-465a-b682-4fb59b13fdba,1272,,,"[76.3, 59.9]",3941019,29,,,,-2.1352463,,Right Foot,,,"[63.7, 40.0]",Ground Pass,,23.553556,,,Jan Vertonghen,3077.0,,,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,36,Belgium,782,['59c993bc-68f5-4799-8429-90c2ecf2a4c1'],10,,,,,,,,,,,,,,,,Belgium,782,00:29:10.782,Pass,,,,,,,76.3,59.9,63.7,40.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.899335,,,,,,,,,,,,9e55766a-f93f-46aa-8346-035636fbbc58,1275,,,"[63.4, 37.7]",3941019,29,,,,-1.5116549,,Left Foot,,,"[64.3, 22.5]",Ground Pass,,15.226622,,,Arthur Theate,43913.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,36,Belgium,782,['dc2cd342-c6f7-4c03-9148-4e40dfe73ecb'],14,,,,,,,,,,,,,,,,Belgium,782,00:29:14.003,Pass,,,,,,,63.4,37.7,64.3,22.5,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.525083,,,,,,,,,,,,de381048-c8bd-461a-9640-9adcd74e1e76,1277,,,"[64.1, 22.1]",3941019,29,,,,1.5241635,,Left Foot,,,"[64.8, 37.1]",Ground Pass,,15.016324,,,Jan Vertonghen,3077.0,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Back,36,Belgium,782,['e55c5582-dfa4-49c1-b4f3-bd63c18c1198'],14,,,,,,,,,,,,,,,,Belgium,782,00:29:14.902,Pass,,,,,,,64.1,22.1,64.8,37.1,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.208719,,,,,,,,,,,,dad3b689-84e1-40c7-a637-4810dfad6c42,1280,,,"[64.8, 37.1]",3941019,29,,,,1.5484537,,Left Foot,,,"[65.2, 55.0]",Ground Pass,,17.904469,,,Wout Faes,8854.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,36,Belgium,782,['4f98edd6-fc18-43a8-8506-0cca34e0f318'],17,,,,,,,,,,,,,,,,Belgium,782,00:29:17.154,Pass,,,,,,,64.8,37.1,65.2,55.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.852277,,,,,,,,,,,,bb30d0ba-2429-4771-9158-3c9eab924383,1283,,,"[65.2, 55.0]",3941019,29,,,,-0.21214375,,Right Foot,,,"[71.7, 53.6]",Ground Pass,,6.6490602,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Wout Faes,8854.0,Right Center Back,36,Belgium,782,['24a2d247-ddbb-4bc1-b92a-147b61b4e08b'],18,,,,,,,,,,,,,,,,Belgium,782,00:29:18.636,Pass,,,,,,,65.2,55.0,71.7,53.6,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.129669,,,,,,,,,,,,49ce7a12-7492-4812-a2ae-16bccabb7690,1286,,,"[72.3, 53.5]",3941019,29,,,,2.311638,,Right Foot,,,"[64.8, 61.7]",Ground Pass,,11.112605,,,Wout Faes,8854.0,,,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,36,Belgium,782,['317c30b9-60aa-4c6e-80b6-4ff98f30ed95'],23,,,,,,,,,,,,,,,,Belgium,782,00:29:23.326,Pass,,,,,,,72.3,53.5,64.8,61.7,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.111881,,,,,,,,,,,,bb98a4cd-607d-4c56-a236-8e7c0d5d08ea,1289,,,"[66.8, 61.9]",3941019,29,,,,-1.469693,,Right Foot,,,"[67.5, 55.0]",Ground Pass,,6.935416,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Wout Faes,8854.0,Right Center Back,36,Belgium,782,['363afcd5-56bb-48c4-9069-827c646ea0da'],25,,,,,,,,,,,,,,,,Belgium,782,00:29:25.616,Pass,,,,,,,66.8,61.9,67.5,55.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.524693,,,,,,,,,,,,17d555c6-b9fe-49e8-bf7a-0b20c2907b11,1292,,,"[70.2, 50.9]",3941019,29,,,,-2.544416,,Right Foot,,,"[60.2, 44.1]",Ground Pass,,12.092973,,,Jan Vertonghen,3077.0,,,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,36,Belgium,782,['be6b620b-9c98-4fcc-b7c8-ea1bc4d5a7cb'],28,,,,,,,,,,,,,,,,Belgium,782,00:29:28.000,Pass,,,,,,,70.2,50.9,60.2,44.1,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.130426,,,,,,,,,,,,65e45af7-80cf-4c1c-85b7-ed50272452a6,1295,,,"[61.5, 44.1]",3941019,29,,,,1.4121411,,Left Foot,,,"[64.7, 64.1]",Ground Pass,,20.254383,,,Wout Faes,8854.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,36,Belgium,782,['b118d54c-7f44-4c16-a2cb-bcb2ae260545'],30,,,,,,,,,,,,,,,,Belgium,782,00:29:30.504,Pass,,,,,,,61.5,44.1,64.7,64.1,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.134958,,,,,,,,,,,,62e84cea-8790-4259-8532-40af27ef2f61,1298,,,"[64.7, 64.1]",3941019,29,,,,-1.423119,,Right Foot,,,"[66.5, 52.0]",Ground Pass,,12.233151,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Wout Faes,8854.0,Right Center Back,36,Belgium,782,['c6b59065-bd65-4457-8491-ed31560e19c9'],32,,,,,,,,,,,,,,,,Belgium,782,00:29:32.057,Pass,,,,,,,64.7,64.1,66.5,52.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,2.516968,,,,,,,,,,,,49072039-b8e5-46ff-8363-a1a35cf91596,1301,,,"[72.2, 49.7]",3941019,29,,,,-1.183989,,Right Foot,,,"[91.1, 3.3]",High Pass,,50.101597,,,Jeremy Doku,23650.0,,True,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,36,Belgium,782,['30e3bb49-8c9a-4384-96e2-a519a85feff7'],36,,,,,,,,,,,,,,,,Belgium,782,00:29:36.196,Pass,,,,,,,72.2,49.7,91.1,3.3,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.97433,,,,,,,,,,,,1a65836b-ed1f-4cc6-833d-2e467e67feeb,1305,,,"[27.2, 80.0]",3941019,29,,,,-2.9255078,,,,,"[10.8, 76.4]",Low Pass,,16.790474,,,Dayotchanculle Upamecano,8519.0,,,,,Throw-in,1,From Throw In,Jules Koundé,4445.0,Right Back,37,France,771,['11b0a407-c01c-40eb-be01-95036b669a0c'],50,,,,,,,,,,,,,,,,France,771,00:29:50.165,Pass,,,,,,,27.2,80.0,10.8,76.4,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.6576,,,,,,,,,,,,bb94d14d-bb95-4f48-b8c7-ecb61f39869e,1308,,,"[10.8, 76.4]",3941019,29,,,,-1.9059191,,Right Foot,,,"[3.8, 56.3]",Ground Pass,,21.28403,,,Mike Maignan,3761.0,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,37,France,771,['d5ea42a4-17f8-43a2-8127-1c8ed2826534'],52,,,,,,,,,,,,,,,,France,771,00:29:52.169,Pass,,,,,,,10.8,76.4,3.8,56.3,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.345234,,,,,,,,,,,,e9919758-35f3-4b28-a7cc-2010122d6c44,1312,,,"[4.1, 50.9]",3941019,29,,,,-1.3656037,,Right Foot,,,"[8.2, 31.2]",Ground Pass,,20.122128,,,William Saliba,17592.0,,,,,,1,From Throw In,Mike Maignan,3761.0,Goalkeeper,37,France,771,"['e87d4c3f-ba9a-41bc-b370-8afc1fe9906a', 'ecc4d89c-147b-4fd5-9261-df546d361ebe']",55,,,,,,,,,,,,,,,,France,771,00:29:55.062,Pass,True,,,,,,4.1,50.9,8.2,31.2,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.381551,,,,,,,,,,,,9b4529b7-b084-4e73-9c03-800ae70bd022,1316,,,"[27.4, 25.5]",3941019,30,,,,0.88847977,,Right Foot,,,"[44.3, 46.3]",Ground Pass,,26.800186,,,N'Golo Kanté,3961.0,,,,,,1,From Throw In,William Saliba,17592.0,Left Center Back,37,France,771,['cad842f4-2d8e-41e6-b0fe-2cd66834c85b'],2,,,,,,,,,,,,,,,,France,771,00:30:02.319,Pass,,,,,,,27.4,25.5,44.3,46.3,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.739118,,,,,,,,,,,,92a55398-2b00-42ce-839b-5ed3abe9e229,1320,,,"[46.1, 46.8]",3941019,30,,,,2.3679585,,Right Foot,,,"[37.5, 55.2]",Ground Pass,,12.021647,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Throw In,N'Golo Kanté,3961.0,Right Center Midfield,37,France,771,"['5da0d4c9-cc58-4ccd-9e91-46743341e110', 'ca6188b9-4607-4006-94a9-7e4bb9a7f61f']",5,,,,,,,,,,,,,,,,France,771,00:30:05.318,Pass,True,,,,,,46.1,46.8,37.5,55.2,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.757846,,,,,,,,,,,,8c8a3f94-c167-461d-9ebf-3dea200e9919,1323,,,"[40.9, 56.3]",3941019,30,,,,0.54802394,,Right Foot,,,"[64.0, 70.4]",Ground Pass,,27.06326,,,Jules Koundé,4445.0,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,37,France,771,['31088be3-76e4-4486-bef2-275a1c79bc8a'],6,,,,,,,,,,,,,,,,France,771,00:30:06.672,Pass,,,,,,,40.9,56.3,64.0,70.4,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,4.121906,,,,,,,,,,,,c48db15e-ecdb-478e-8c1a-7ab9f930a030,1326,,,"[67.7, 69.6]",3941019,30,,,,-0.2982184,,Right Foot,,,"[117.8, 54.2]",Ground Pass,,52.413452,Incomplete,,Marcus Thuram,2972.0,,,,,,1,From Throw In,Jules Koundé,4445.0,Right Back,37,France,771,"['3cf53c0b-02dd-434d-be3c-d5d931172abb', '72ab70a0-45be-4f4e-bdd7-817493f6fc9d']",9,,,,,,,,,,,,,,,,France,771,00:30:09.529,Pass,,,,,,,67.7,69.6,117.8,54.2,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.332956,,,,,,,,,,,,56d68919-fcc1-465f-97b8-33ecba425ca3,1330,,,"[9.7, 35.6]",3941019,30,,,,-1.068494,,Right Foot,,,"[13.6, 28.5]",Ground Pass,,8.100617,,,Jan Vertonghen,3077.0,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,38,Belgium,782,['f212c847-23a6-418d-adab-8af8384a0613'],19,,,,,,,,,,,,,,,,Belgium,782,00:30:19.713,Pass,,,,,,,9.7,35.6,13.6,28.5,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.250825,,,,,,,,,,,,791d45da-021f-40a2-b7ad-7c33c2668616,1333,,,"[13.6, 28.5]",3941019,30,,,,-0.29386935,,Right Foot,,,"[21.2, 26.2]",Ground Pass,,7.940403,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,38,Belgium,782,['090950b5-d499-4819-9729-bb01e3f57cc4'],21,,,,,,,,,,,,,,,,Belgium,782,00:30:21.867,Pass,,,,,,,13.6,28.5,21.2,26.2,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,2.053463,,,,,,,,,,,,facb9eb6-6d99-4dfb-bd36-4876cdb52961,1336,,,"[40.2, 19.5]",3941019,30,,,,-0.79202056,,Right Foot,,,"[55.2, 4.3]",Ground Pass,,21.355093,,,Arthur Theate,43913.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,38,Belgium,782,['b891abba-09d1-4ad3-a0be-701ea7a08593'],30,,,,,,,,,,,,,,,,Belgium,782,00:30:30.832,Pass,,,,,,,40.2,19.5,55.2,4.3,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.651046,,,,,,,,,,,,a93a8b03-9b98-4d10-be6c-7042d4115c8d,1339,,,"[55.0, 6.1]",3941019,30,,,,2.5712094,,Left Foot,,,"[49.7, 9.5]",Ground Pass,,6.2968245,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Back,38,Belgium,782,['fe24f42c-8b46-4ed3-a31e-6bd35669ee99'],36,,,,,,,,,,,,,,,,Belgium,782,00:30:36.205,Pass,,,,,,,55.0,6.1,49.7,9.5,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,2.816301,,,,,,,,,,,,4d801c4a-6983-45cb-b334-dfcb1d38c503,1342,,,"[50.5, 10.0]",3941019,30,,,,0.24209207,,Right Foot,,,"[107.6, 24.1]",High Pass,,58.815136,Incomplete,,Ikoma Loïs Openda,16275.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,38,Belgium,782,"['0a07c67b-276b-4f16-96a7-d50a455907b7', '3dc70c96-f08a-499e-8ee0-001c78e42dff']",39,,,,,,,,,,,,,,,,Belgium,782,00:30:39.728,Pass,,,,,,,50.5,10.0,107.6,24.1,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.770142,,,,,,,,,,,,1fba06b4-3c69-4210-b71f-08ac077cb513,1346,,,"[15.7, 38.0]",3941019,30,,,,-1.0986743,,Keeper Arm,,,"[20.5, 28.6]",Ground Pass,,10.55462,,,William Saliba,17592.0,,,,,,1,From Keeper,Mike Maignan,3761.0,Goalkeeper,39,France,771,['dc71737e-e502-4ca0-9a4a-537676e6823e'],47,,,,,,,,,,,,,,,,France,771,00:30:47.636,Pass,,,,,,,15.7,38.0,20.5,28.6,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.72941,,,,,,,,,,,,53eed4e4-c953-49f1-af63-7f511600583f,1348,,,"[21.1, 28.5]",3941019,30,,,,0.81649923,,Right Foot,,,"[32.0, 40.1]",Ground Pass,,15.917601,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Keeper,William Saliba,17592.0,Left Center Back,39,France,771,['bd6fe0fe-2f12-4486-b3fe-5cb5cb5c0fd3'],49,,,,,,,,,,,,,,,,France,771,00:30:49.406,Pass,,,,,,,21.1,28.5,32.0,40.1,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.437611,,,,,,,,,,,,08a0ffab-40cc-4554-a8c1-22efc0b95a7c,1351,,,"[32.5, 39.9]",3941019,30,,,,0.82675385,,Right Foot,,,"[46.4, 55.0]",Ground Pass,,20.523645,,,N'Golo Kanté,3961.0,,,,,,1,From Keeper,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,39,France,771,['8e72dc9a-cf10-4148-9075-d8390a9c426c'],51,,,,,,,,,,,,,,,,France,771,00:30:51.861,Pass,,,,,,,32.5,39.9,46.4,55.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.987023,,,,,,,,,,,,2bf097f2-75e7-4445-af8c-30629d3f613b,1354,,,"[44.3, 54.2]",3941019,30,,,,-2.4713292,,Left Foot,,,"[36.1, 47.7]",Ground Pass,,10.463747,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Keeper,N'Golo Kanté,3961.0,Right Center Midfield,39,France,771,['77bacd6a-0fb3-406f-83c1-bd0dff659915'],54,,,,,,,,,,,,,,,,France,771,00:30:54.253,Pass,,,,,,,44.3,54.2,36.1,47.7,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.375568,,,,,,,,,,,,4ebce3d5-37b3-426f-a1fc-ab770be03902,1357,,,"[36.1, 47.7]",3941019,30,,,,-1.1886008,,Right Foot,,,"[48.4, 17.1]",Low Pass,,32.979538,,,Adrien Rabiot,3026.0,,,,,,1,From Keeper,Dayotchanculle Upamecano,8519.0,Right Center Back,39,France,771,['fe4ae221-a537-4d4c-a4de-992a89cc522b'],56,,,,,,,,,,,,,,,,France,771,00:30:56.543,Pass,,,,,,,36.1,47.7,48.4,17.1,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.331058,,,,,,,,,,,,f303781a-19f8-4cb0-ac2f-fdb7028fbad3,1360,,,"[67.6, 12.8]",3941019,31,,,,-0.40371946,,Right Foot,,,"[88.2, 4.0]",Ground Pass,,22.400892,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Keeper,Adrien Rabiot,3026.0,Left Center Midfield,39,France,771,['f257584a-328a-48b4-9dcb-d3bb12a8fa7e'],2,,,,,,,,,,,,,,,,France,771,00:31:02.029,Pass,,,,,,,67.6,12.8,88.2,4.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.846004,,,,,,,,,,,,4e15e32d-f9b1-41e4-bcfc-981d7e346a2a,1363,,,"[93.8, 1.7]",3941019,31,,,,2.6356423,,Left Foot,,,"[86.4, 5.8]",Ground Pass,,8.459906,,,Adrien Rabiot,3026.0,,,,,,1,From Keeper,Theo Bernard François Hernández,6704.0,Left Back,39,France,771,['a7b5effd-ea7a-40dd-883e-8630c18fe00f'],5,,,,,,,,,,,,,,,,France,771,00:31:05.657,Pass,,,,,,,93.8,1.7,86.4,5.8,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,0.732847,,,,,,,,,,,,bcdf3c99-3804-47aa-b77d-297b5d2ac852,1366,,,"[85.8, 6.3]",3941019,31,,,,-0.83414,,Left Foot,,,"[89.7, 2.0]",Ground Pass,,5.80517,,,Theo Bernard François Hernández,6704.0,,,,,,1,From Keeper,Adrien Rabiot,3026.0,Left Center Midfield,39,France,771,['336c7ff0-dd6d-4ae4-a101-0441c2754512'],8,,,,,,,,,,,,,,,,France,771,00:31:08.430,Pass,,,,,,,85.8,6.3,89.7,2.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,2.141624,,,,,,,,,,,,779b0a0f-6c17-4e6b-8613-d79f6057dbb8,1369,,,"[89.2, 2.5]",3941019,31,,,,2.332234,,Left Foot,,,"[66.8, 26.0]",Ground Pass,,32.46552,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Keeper,Theo Bernard François Hernández,6704.0,Left Back,39,France,771,['2479e2c7-d4b3-46a7-8e11-b323b32a8ecd'],9,,,,,,,,,,,,,,,,France,771,00:31:09.443,Pass,,,,,,,89.2,2.5,66.8,26.0,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,1.128717,,,,,,,,,,,,1601a679-9520-4fc1-bbc6-a5599c7d399f,1372,,,"[78.2, 42.4]",3941019,31,,,,0.38909724,,Right Foot,,,"[88.2, 46.5]",Ground Pass,,10.807867,,,Antoine Griezmann,5487.0,,,,,,1,From Keeper,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,39,France,771,['b2910887-3b8d-4636-a042-28c9eeb871f6'],16,,,,,,,,,,,,,,,,France,771,00:31:16.160,Pass,,,,,,,78.2,42.4,88.2,46.5,France vs Belgium,France,Belgium
