50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,1.101783,,,,,,,,,,,,,,,2b1a36d0-f3ba-4146-8fe2-4c7949379314,2489,,"[82.6, 3.9]",3930183,72,,,,1.8318738,,Left Foot,,,"[79.1, 17.0]",,Ground Pass,,13.559499,,,,,Marius Mihai Marin,30913.0,,,,,,2,From Throw In,Nicușor Silviu Bancu,34600.0,Left Back,129,Romania,905,['afa3cfdb-41c2-4639-be26-e6126f364a18'],52,,,,,,,,,,,,,,Romania,905,00:27:52.441,Pass,,,,,,,82.6,3.9,79.1,17.0,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.727377,,,,,,,,,,,,,,,20341fa9-669b-454a-a4ff-74460c79154b,2492,,"[78.9, 18.2]",3930183,72,,,,1.128118,,Right Foot,,,"[99.0, 60.6]",,High Pass,,46.923023,,,Incomplete,,Dennis Man,56905.0,,True,,,,2,From Throw In,Marius Mihai Marin,30913.0,Left Defensive Midfield,129,Romania,905,"['97ea2c95-71f0-4b3e-acb4-aacd652ad43a', 'f6e035f0-f5af-4eb9-abd9-b717ae470105']",55,,,,,,,,,,,,,,Romania,905,00:27:55.020,Pass,,,,,,,78.9,18.2,99.0,60.6,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,True,,,,,,1.910033,,,,,,,,,,,,,,,97ea2c95-71f0-4b3e-acb4-aacd652ad43a,2494,,"[21.1, 19.5]",3930183,72,,,,2.083939,,Head,,,"[14.0, 32.1]",,Low Pass,,14.46271,,,,,Milan Škriniar,6990.0,,,,,Interception,2,Regular Play,Dávid Hancko,16879.0,Left Back,130,Slovakia,908,"['20341fa9-669b-454a-a4ff-74460c79154b', 'e0024cf2-42ef-404e-b16d-be28e003aebc']",57,,,,,,,,,,,,,,Slovakia,908,00:27:57.747,Pass,,,,,,,21.1,19.5,14.0,32.1,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.879741,,,,,,,,,,,,,,,da60ed32-7098-442f-9b71-3e23fca6b540,2498,,"[12.9, 33.7]",3930183,73,,,,0.34809327,,Right Foot,,,"[36.6, 42.3]",,High Pass,,25.212101,,,,,Juraj Kucka,10919.0,,,,,,2,Regular Play,Milan Škriniar,6990.0,Left Center Back,130,Slovakia,908,['f585b851-f0b7-4f85-a782-ceff6ce767e4'],1,,,,,,,,,,,,,,Slovakia,908,00:28:01.078,Pass,,,,,,,12.9,33.7,36.6,42.3,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.574707,,,,,,,,,,,,,,,794dc8ed-07fd-4efa-ba7b-fa5b2f92b6b3,2500,,"[36.6, 42.3]",3930183,73,,,,-0.8069002,,Head,,,"[54.8, 23.3]",,Low Pass,,26.310453,,,Incomplete,,Róbert Boženík,34904.0,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,130,Slovakia,908,"['354db386-2aa8-47f6-8216-85ffdb644a25', '52f2ba53-4600-4ba3-885e-ad29563fe124']",2,,,,,,,,,,,,,,Slovakia,908,00:28:02.957,Pass,,,,,,,36.6,42.3,54.8,23.3,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.466831,,,,,,,,,,,,,,,d8dc298d-e0d7-4835-8cf6-53a5ad36fa21,2504,,"[61.5, 60.6]",3930183,73,,,,0.9705328,,Right Foot,,,"[73.0, 77.4]",,Ground Pass,,20.359028,,,,,Andrei Florin Ratiu,24861.0,,,,,,2,Regular Play,Radu Drăgușin,39615.0,Right Center Back,131,Romania,905,['48c37ee7-251b-4323-9bc3-3bd6550ec3ef'],7,,,,,,,,,,,,,,Romania,905,00:28:07.179,Pass,,,,,,,61.5,60.6,73.0,77.4,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,0.651941,,,,,,,,,,,,,,,c90ea5b7-5cd8-468c-8cb0-10991db00496,2508,,"[79.2, 76.0]",3930183,73,,,,-0.07878396,,Right Foot,,,"[86.8, 75.4]",,Ground Pass,,7.623647,,,,,Dennis Man,56905.0,,,,,,2,Regular Play,Andrei Florin Ratiu,24861.0,Right Back,131,Romania,905,['6229e6e6-6d32-47a0-8364-6ff32376e46b'],9,,,,,,,,,,,,,,Romania,905,00:28:09.775,Pass,,,,,,,79.2,76.0,86.8,75.4,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.379453,,,,,,,,,,,,,,,f351fd5d-d221-4d20-a7e8-bc408084702b,2514,,"[83.5, 73.8]",3930183,73,,,,-1.9751444,,Left Foot,,,"[74.0, 51.6]",,Ground Pass,,24.147257,,,,,Marius Mihai Marin,30913.0,,,,,,2,Regular Play,Dennis Man,56905.0,Right Midfield,131,Romania,905,['2bcad428-cd14-4db5-a0d3-03c0a4ce961f'],11,,,,,,,,,,,,,,Romania,905,00:28:11.980,Pass,,,,,,,83.5,73.8,74.0,51.6,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.053466,,,,,,,,,,,,,,,f2941d46-ecb6-4673-a7ed-1323730c85f0,2517,,"[77.1, 45.9]",3930183,73,,,,-1.4869355,,Right Foot,,,"[80.0, 11.4]",,Ground Pass,,34.62167,,,,,Nicușor Silviu Bancu,34600.0,,,,,,2,Regular Play,Marius Mihai Marin,30913.0,Left Defensive Midfield,131,Romania,905,['e11fc8aa-ca17-432c-bc0c-61fea50dd16e'],14,,,,,,,,,,,,,,Romania,905,00:28:14.850,Pass,,,,,,,77.1,45.9,80.0,11.4,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.324356,,,,,,,,,,,,,,,5ae11e29-0ca5-44f1-9481-fd830e73a7d8,2520,,"[81.8, 11.4]",3930183,73,,,,-0.51982313,,Right Foot,,,"[97.7, 2.3]",,Ground Pass,,18.319935,,,,,Deian Cristian Sorescu,130984.0,,,,,,2,Regular Play,Nicușor Silviu Bancu,34600.0,Left Back,131,Romania,905,['6b8f8853-2c5f-4279-a32e-f958524fe3eb'],17,,,,,,,,,,,,,,Romania,905,00:28:17.334,Pass,,,,,,,81.8,11.4,97.7,2.3,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,0.961872,,,,,,,,,,,,,,,b6c40ad5-cd50-4842-b48e-b98d8ec0c3f3,2523,,"[103.8, 6.2]",3930183,73,,,,1.3106418,,Right Foot,True,,"[111.2, 34.0]",,Low Pass,,28.768038,,,Incomplete,,George Alexandru Puşcaş,8660.0,,,,,,2,Regular Play,Deian Cristian Sorescu,130984.0,Left Midfield,131,Romania,905,"['08445500-3fce-4ae8-8dd6-93515fd348e1', '32eb78ff-29ed-472a-aec7-117141146fc1']",21,,,,,,,,,,,,,,Romania,905,00:28:21.095,Pass,,,,,,,103.8,6.2,111.2,34.0,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.871296,,,,,,,,,,,,,,,cb091473-b179-4e45-a50c-9850c017ef9a,2526,,"[85.2, 0.1]",3930183,73,,,,2.9723415,,,,,"[69.4, 2.8]",,Low Pass,,16.029036,,,,,Andrei Burcă Andonie,31908.0,,,,,Throw-in,2,From Throw In,Nicușor Silviu Bancu,34600.0,Left Back,132,Romania,905,['ccbedeba-1fd4-4196-bf23-935545a8b180'],39,,,,,,,,,,,,,,Romania,905,00:28:39.373,Pass,,,,,,,85.2,0.1,69.4,2.8,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.655953,,,,,,,,,,,,,,,98935dc2-8f93-4478-b635-085d9c2d6a27,2529,,"[66.5, 3.9]",3930183,73,,,,1.9519364,,Left Foot,,,"[55.6, 31.1]",,Ground Pass,,29.30273,,,,,Radu Drăgușin,39615.0,,,,,,2,From Throw In,Andrei Burcă Andonie,31908.0,Left Center Back,132,Romania,905,['f0349d7f-7bd0-4968-9a8c-42c862606358'],42,,,,,,,,,,,,,,Romania,905,00:28:42.171,Pass,,,,,,,66.5,3.9,55.6,31.1,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.518291,,,,,,,,,,,,,,,e25f748b-a14e-4c10-9117-897285a275c2,2535,,"[56.1, 26.8]",3930183,74,,,,1.0012343,,Right Foot,,,"[85.3, 72.4]",,High Pass,,54.147945,,,,,Dennis Man,56905.0,,True,,,Free Kick,2,From Free Kick,Andrei Burcă Andonie,31908.0,Left Center Back,133,Romania,905,['071e2535-b798-45d2-9500-6b0120c6eddd'],8,,,,,,,,,,,,,,Romania,905,00:29:08.161,Pass,,,,,,,56.1,26.8,85.3,72.4,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.476976,,,,,,,,,,,,,,,c3c93144-9ef5-4d8c-986d-692a4b8403ad,2537,,"[85.2, 73.3]",3930183,74,,,,-1.2388865,,Other,,,"[92.3, 52.7]",,High Pass,,21.789217,,,,,George Alexandru Puşcaş,8660.0,,,,,,2,From Free Kick,Dennis Man,56905.0,Right Midfield,133,Romania,905,['d6105645-6c2e-46da-889e-ecbf309dfd79'],10,,,,,,,,,,,,,,Romania,905,00:29:10.680,Pass,,,,,,,85.2,73.3,92.3,52.7,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,0.929278,,,,,,,,,,,,,,,1c6312a0-b3d1-4f08-9ac3-38ddc2ce2cc8,2543,,"[31.2, 32.1]",3930183,74,,,,2.50012,,Right Foot,,,"[23.3, 38.0]",,Ground Pass,,9.860021,,,,,Denis Vavro,16298.0,,,,,,2,Regular Play,Milan Škriniar,6990.0,Left Center Back,134,Slovakia,908,['85fdaabf-d6de-4e36-8cd1-8f135fe6696a'],15,,,,,,,,,,,,,,Slovakia,908,00:29:15.451,Pass,,,,,,,31.2,32.1,23.3,38.0,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,5.151927,,,,,,,,,,,,,,,5b951e08-bab9-4dd5-b129-21ef5d57410b,2546,,"[23.3, 38.0]",3930183,74,,,,0.88701475,,Right Foot,,,"[48.4, 68.8]",,High Pass,,39.732227,,,Incomplete,,Ivan Schranz,28032.0,,,,,,2,Regular Play,Denis Vavro,16298.0,Right Center Back,134,Slovakia,908,"['c2cab607-c73d-4f8b-a23c-c9adc903c2f7', 'de8116d8-9e8a-4a06-a04a-5cea2c508119']",16,,,,,,,,,,,,,,Slovakia,908,00:29:16.444,Pass,,,,,,,23.3,38.0,48.4,68.8,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.094695,,,,,,,,,,,,,,,09c9c75e-c4d6-4de3-8e95-33dbe590c76a,2552,,"[45.5, 77.8]",3930183,74,,,,-2.3217254,,Left Foot,,,"[37.1, 68.8]",,Ground Pass,,12.31097,,,,,Stanislav Lobotka,6798.0,,,,,,2,Regular Play,Ivan Schranz,28032.0,Right Wing,134,Slovakia,908,['16518da2-15f7-43bc-a1d7-6bf45172dd2d'],25,,,,,,,,,,,,,,Slovakia,908,00:29:25.856,Pass,,,,,,,45.5,77.8,37.1,68.8,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.33623,,,,,,,,,,,,,,,ffb348bf-fabe-4810-a189-c0989642dd65,2555,,"[21.5, 62.2]",3930183,74,,,,-2.4540627,,Left Foot,,,"[6.4, 49.8]",,Ground Pass,,19.538935,,,,,Martin Dúbravka,3711.0,,,,,,2,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,134,Slovakia,908,['ccd71b95-ae7b-460f-af7e-5b8f9dba8ace'],29,,,,,,,,,,,,,,Slovakia,908,00:29:29.814,Pass,,,,,,,21.5,62.2,6.4,49.8,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.565431,,,,,,,,,,,,,,,d48aa1d8-5eb4-466f-aff6-87340051ea74,2559,,"[4.8, 50.4]",3930183,74,,,,1.4119887,,Right Foot,,,"[8.9, 76.0]",,Ground Pass,,25.92624,,,,,Stanislav Lobotka,6798.0,,,,,,2,Regular Play,Martin Dúbravka,3711.0,Goalkeeper,134,Slovakia,908,"['ca2943e2-5eea-4cab-84ac-88a6a74c0992', 'd88f580b-ac25-4125-9ffb-198d034e7ca1']",32,,,,,,,,,,,,,,Slovakia,908,00:29:32.106,Pass,True,,,,,,4.8,50.4,8.9,76.0,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.536923,,,,,,,,,,,,,,,030c7796-c07c-4ec6-aea5-f3c482b68c04,2562,,"[8.9, 76.0]",3930183,74,,,,-0.24951583,,Right Foot,,,"[34.8, 69.4]",,High Pass,,26.727701,,,,,Juraj Kucka,10919.0,,,,,,2,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,134,Slovakia,908,['5060cb25-3c45-4237-9f72-fad74cad8976'],35,,,,,,,,,,,,,,Slovakia,908,00:29:35.084,Pass,,,,,,,8.9,76.0,34.8,69.4,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.439448,,,,,,,,,,,,,,,0ad334ec-306b-4c03-8f6e-2875944e5bbf,2564,,"[34.8, 69.4]",3930183,74,,,,-0.2466234,,Head,,,"[49.1, 65.8]",,High Pass,,14.746186,,,,,Róbert Boženík,34904.0,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,134,Slovakia,908,['79957c85-0548-4407-b3bc-053328aad348'],36,,,,,,,,,,,,,,Slovakia,908,00:29:36.620,Pass,,,,,,,34.8,69.4,49.1,65.8,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.542692,,,,,,,,,,,,,,,0bdd4677-5378-4c4b-af07-2cc6e3dbe638,2568,,"[57.4, 66.5]",3930183,74,,,,-1.3122246,,Right Foot,,,"[64.7, 38.9]",,Ground Pass,,28.54908,,,,,Tomáš Suslov,35653.0,,,,,,2,Regular Play,Róbert Boženík,34904.0,Center Forward,134,Slovakia,908,"['ddaf68a1-2b56-42bc-8228-f4f5330235c7', 'e7f0500c-9d56-4017-9bbb-2e9bb8098d91']",39,,,,,,,,,,,,,,Slovakia,908,00:29:39.556,Pass,True,,,,,,57.4,66.5,64.7,38.9,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.121188,,,,,,,,,,,,,,,ec9cabdc-c59b-434e-aa56-3abb651ad2da,2571,,"[64.7, 39.1]",3930183,74,,,,3.026716,,Left Foot,,,"[54.3, 40.3]",,Ground Pass,,10.469002,,,,,Ondrej Duda,8967.0,,,,,,2,Regular Play,Tomáš Suslov,35653.0,Left Wing,134,Slovakia,908,['b5207a43-6515-477a-861f-05037c78c0de'],41,,,,,,,,,,,,,,Slovakia,908,00:29:41.916,Pass,,,,,,,64.7,39.1,54.3,40.3,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,3.580586,,,,,,,,,,,,,,,527d0b39-5c4f-48b3-80f7-d0bf8f187c28,2573,,"[54.3, 40.3]",3930183,74,,,,-0.86081046,,Right Foot,,,"[85.5, 4.0]",,Low Pass,,47.86575,,,,,Dávid Hancko,16879.0,,,,,,2,Regular Play,Ondrej Duda,8967.0,Left Center Midfield,134,Slovakia,908,['c3cba535-a5c0-401b-9f2d-5a9e6074ab45'],43,,,,,,,,,,,,,,Slovakia,908,00:29:43.037,Pass,,,,,,,54.3,40.3,85.5,4.0,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.399837,,,,,,,,,,,,,,,c5ac4630-926f-4fa4-b64f-8ab5caa658a3,2576,,"[86.4, 4.1]",3930183,74,,,,0.32061806,,Left Foot,,,"[112.9, 12.9]",,Ground Pass,,27.92293,,,Incomplete,,Tomáš Suslov,35653.0,,,,,,2,Regular Play,Dávid Hancko,16879.0,Left Back,134,Slovakia,908,"['2537386a-7811-4bfa-9bb6-c398b706437b', 'abe12f95-bb91-4abb-83ee-34bb30e525a5']",48,,,,,,,,,,,,,,Slovakia,908,00:29:48.283,Pass,,,,,,,86.4,4.1,112.9,12.9,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,0.338501,,,,,,,,,,,,,,,102bc830-f252-415b-9e3d-7b6ef87bec71,2581,,"[12.2, 77.2]",3930183,74,,,,0.5743048,,Right Foot,,,"[15.6, 79.4]",,Ground Pass,,4.049691,,,Out,,,,,,,,,2,Regular Play,Radu Drăgușin,39615.0,Right Center Back,134,Slovakia,908,,52,,,,,,,,,,,,,,Romania,905,00:29:52.356,Pass,,,,,,,12.2,77.2,15.6,79.4,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.933355,,,,,,,,,,,,,,,9027db93-0b82-445b-af0d-08e96a0e0577,2582,,"[105.8, 0.1]",3930183,74,,,,2.8467097,,,,,"[84.4, 6.6]",,Low Pass,,22.365376,,,,,Ondrej Duda,8967.0,,,,,Throw-in,2,From Throw In,Dávid Hancko,16879.0,Left Back,135,Slovakia,908,['abbb2d74-3761-4ac7-99e1-c4ca52794820'],58,,,,,,,,,,,,,,Slovakia,908,00:29:58.242,Pass,,,,,,,105.8,0.1,84.4,6.6,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.114696,,,,,,,,,,,,,,,831ff826-db30-4c5d-9a1f-2c281212e698,2585,,"[84.4, 6.8]",3930183,75,,,,1.6269871,,Right Foot,,,"[83.5, 22.8]",,Ground Pass,,16.025293,,,,,Stanislav Lobotka,6798.0,,,,,,2,From Throw In,Ondrej Duda,8967.0,Left Center Midfield,135,Slovakia,908,['df1cae4d-a46b-43e7-98ea-9911fcbdb8b3'],0,,,,,,,,,,,,,,Slovakia,908,00:30:00.830,Pass,,,,,,,84.4,6.8,83.5,22.8,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.319684,,,,,,,,,,,,,,,86d81a5b-9173-4c6b-b7ff-07172ef54b9b,2588,,"[83.5, 22.8]",3930183,75,,,,1.7792616,b0e76586-ae67-41a1-b4ae-c4e9b2191192,Right Foot,,,"[76.9, 54.0]",,Ground Pass,,31.890438,,,,,Denis Vavro,16298.0,True,,,,,2,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,135,Slovakia,908,['844f2176-9532-4f51-aff9-7541321488af'],3,,,,,,,,,,,,,,Slovakia,908,00:30:03.899,Pass,,,,,,,83.5,22.8,76.9,54.0,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,3.270439,,,,,,,,,,,,,,,699f4b27-5fbf-410c-a69d-b177ddd3c019,2593,,"[5.8, 37.1]",3930183,75,,,,-0.40248427,,Right Foot,,,"[61.0, 13.6]",,High Pass,,59.994083,,,Incomplete,,Marius Mihai Marin,30913.0,,,,,Goal Kick,2,From Goal Kick,Florin Constantin Niţă,28242.0,Goalkeeper,136,Romania,905,"['74fe632f-e030-4962-9727-6f5b6ed06731', '8c5d67e7-f9f2-4608-98f0-8b097b814823']",37,,,,,,,,,,,,,,Romania,905,00:30:37.860,Pass,,,,,,,5.8,37.1,61.0,13.6,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.929021,,,,,,,,,,,,,,,74fe632f-e030-4962-9727-6f5b6ed06731,2596,,"[59.1, 66.5]",3930183,75,,,True,-1.2850833,,,,,"[63.8, 50.5]",,Low Pass,,16.676031,,,,,Róbert Boženík,34904.0,,,,,Recovery,2,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,137,Slovakia,908,"['1f8650fa-5239-4cb3-b843-ef98201efe87', '42919f78-b96d-4ead-808a-791e4ad5d372', '699f4b27-5fbf-410c-a69d-b177ddd3c019']",41,,,,,,,,,,,,,,Slovakia,908,00:30:41.130,Pass,True,,,,,,59.1,66.5,63.8,50.5,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,0.898528,,,,,,,,,,,,,,,71772485-9f06-4271-83f8-8d7bf4e98285,2600,,"[62.6, 50.4]",3930183,75,,,,-2.4370985,,Right Foot,,,"[58.6, 47.0]",,Ground Pass,,5.249762,,,,,Ondrej Duda,8967.0,,,,,,2,Regular Play,Róbert Boženík,34904.0,Center Forward,137,Slovakia,908,['196c2ac4-54bb-4b4a-9819-034fbb3a2074'],43,,,,,,,,,,,,,,Slovakia,908,00:30:43.159,Pass,,,,,,,62.6,50.4,58.6,47.0,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.176421,,,,,,,,,,,,,,,ac0c0871-2c69-45a5-9d85-8148ab804d54,2603,,"[53.9, 47.2]",3930183,75,,,,-2.3708277,,Left Foot,,,"[43.5, 37.1]",,Ground Pass,,14.497241,,,,,Milan Škriniar,6990.0,,,,,,2,Regular Play,Ondrej Duda,8967.0,Left Center Midfield,137,Slovakia,908,['30b90982-7a2f-40c8-8ab0-5cf1f798bb09'],44,,,,,,,,,,,,,,Slovakia,908,00:30:44.978,Pass,,,,,,,53.9,47.2,43.5,37.1,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.517834,,,,,,,,,,,,,,,5996057d-0e55-47c7-91bb-82fa019d3bbf,2606,,"[39.1, 44.1]",3930183,75,,,,3.0815146,,Right Foot,,,"[12.5, 45.7]",,Ground Pass,,26.648077,,,,,Martin Dúbravka,3711.0,,,,,,2,Regular Play,Milan Škriniar,6990.0,Left Center Back,137,Slovakia,908,['aae7653f-021a-43dd-a615-f17887a0a420'],47,,,,,,,,,,,,,,Slovakia,908,00:30:47.153,Pass,,,,,,,39.1,44.1,12.5,45.7,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,3.434721,,,,,,,,,,,,,,,432d0f29-2999-4080-a131-58e5e13b8fe9,2610,,"[10.7, 47.2]",3930183,75,,,,0.35941896,,Right Foot,,,"[78.3, 72.6]",,High Pass,,72.2144,,,Incomplete,,Ivan Schranz,28032.0,,,,,,2,Regular Play,Martin Dúbravka,3711.0,Goalkeeper,137,Slovakia,908,"['cda1e739-0845-4454-ad2b-fe53fa1e817b', 'ea2ae628-0fd9-4362-ad0e-a05ea6f3a23c', 'f9b8b53b-d723-487f-be10-0c99d72f08ce']",50,,,,,,,,,,,,,,Slovakia,908,00:30:50.126,Pass,True,,,,,,10.7,47.2,78.3,72.6,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.972624,,,,,,,,,,,,,,,ebaca4e9-1f45-4dd4-a7e2-772ac32ebfcf,2614,,"[38.0, 7.5]",3930183,76,,,,0.03814942,,Right Foot,,,"[90.4, 9.5]",,High Pass,,52.438152,,,,,George Alexandru Puşcaş,8660.0,,,,,Free Kick,2,From Free Kick,Florin Constantin Niţă,28242.0,Goalkeeper,138,Romania,905,['de1a229f-32d6-4593-abe8-df486dca4542'],24,,,,,,,,,,,,,,Romania,905,00:31:24.050,Pass,,,,,,,38.0,7.5,90.4,9.5,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,1.200045,,,,,,,,,,,,,,,90792a7b-d144-424a-9f18-f90e2fb23665,2617,,"[90.0, 9.6]",3930183,76,,,True,0.7985553,,,,,"[97.5, 17.3]",,Low Pass,,10.748954,,,Incomplete,,,,,,,,,2,From Free Kick,George Alexandru Puşcaş,8660.0,Center Forward,138,Romania,905,"['0355a12d-c597-402e-a6ea-a5b263da2891', '51b7bbfe-5094-4c7a-a128-cf1240204911']",27,,,,,,,,,,,,,,Romania,905,00:31:27.023,Pass,True,,,,,,90.0,9.6,97.5,17.3,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.568481,,,,,,,,,,,,,,,51b7bbfe-5094-4c7a-a128-cf1240204911,2618,,"[22.6, 62.8]",3930183,76,,,,0.2044212,,Left Foot,,,"[55.4, 69.6]",,High Pass,,33.497463,,,Incomplete,,Róbert Boženík,34904.0,,,,,Recovery,2,From Free Kick,Denis Vavro,16298.0,Right Center Back,138,Romania,905,"['2e039212-ba19-4484-accf-f5cc1d747010', '90792a7b-d144-424a-9f18-f90e2fb23665', 'dcdbe5ba-5b95-4488-a4bf-e0142e5bf570']",28,,,,,,,,,,,,,,Slovakia,908,00:31:28.223,Pass,,,,,,,22.6,62.8,55.4,69.6,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,2.030378,,,,,,,,,,,,,,,dcdbe5ba-5b95-4488-a4bf-e0142e5bf570,2621,,"[64.7, 10.5]",3930183,76,,,True,-1.418147,,,,,"[66.3, 0.1]",,High Pass,,10.522357,,,Out,,Nicușor Silviu Bancu,34600.0,,,,,Recovery,2,From Free Kick,Andrei Burcă Andonie,31908.0,Left Center Back,138,Romania,905,"['03c00e9a-b0d2-4dfc-acd2-2fd839da9538', '51b7bbfe-5094-4c7a-a128-cf1240204911', '8275d330-624f-4a33-8c00-3a9133fc6a68']",30,,,,,,,,,,,,,,Romania,905,00:31:30.791,Pass,True,,,,,,64.7,10.5,66.3,0.1,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,0.673438,,,,,,,,,,,,,,,5abd733c-96c5-40f5-925a-c65b3d8afddd,2624,,"[68.3, 80.0]",3930183,77,,,,-1.1948354,,,,,"[71.3, 72.4]",,Low Pass,,8.170679,,,,,Juraj Kucka,10919.0,,,,,Throw-in,2,From Throw In,Peter Pekarík,9722.0,Right Back,139,Slovakia,908,['e0ab3bff-e322-4c18-9046-31708d3bc216'],21,,,,,,,,,,,,,,Slovakia,908,00:32:21.639,Pass,,,,,,,68.3,80.0,71.3,72.4,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,3.206473,,,,,,,,,,,,,,,b2956025-3fbc-4e8d-93a2-045a7f0d0da6,2627,,"[71.2, 72.6]",3930183,77,,,,-0.053679723,,Right Foot,,,"[104.7, 70.8]",,High Pass,,33.548325,,,Incomplete,,Róbert Boženík,34904.0,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,139,Slovakia,908,"['1935e5b5-0654-4388-ad04-f0a8952e821d', '8150c176-55b9-47c5-b682-de7aea1861dc']",22,,,,,,,,,,,,,,Slovakia,908,00:32:22.352,Pass,,,,,,,71.2,72.6,104.7,70.8,Slovakia vs Romania,Slovakia,Romania
