50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,2.188489,,,,,,,,,,,,,76db85fb-2101-4762-83e9-9fe735744712,620,,"[65.6, 70.4]",3930173,12,,,,-1.9864404,,Right Foot,,,"[51.3, 38.0]",Ground Pass,,35.415394,,,,William Saliba,17592.0,,,,,,1,From Free Kick,Aurélien Djani Tchouaméni,10481.0,Left Defensive Midfield,17,France,771,['b39f19c3-d0d2-42cf-ab13-2b954a67e213'],24,,,,,,,,,,,,,,,,France,771,00:12:24.073,Pass,,,,,,,65.6,70.4,51.3,38.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.426054,,,,,,,,,,,,,13001fd9-8b1b-4f05-aca3-a29ae3949435,623,,"[48.2, 39.4]",3930173,12,,,,1.300471,,Left Foot,,,"[50.5, 47.7]",Ground Pass,,8.612782,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Free Kick,William Saliba,17592.0,Left Center Back,17,France,771,['f5767869-286f-46c7-acab-468162ded396'],26,,,,,,,,,,,,,,,,France,771,00:12:26.677,Pass,,,,,,,48.2,39.4,50.5,47.7,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.570378,,,,,,,,,,,,,94705b3e-66bb-497c-ba74-d05cf5674645,626,,"[54.5, 53.7]",3930173,12,,,,0.76101273,,Right Foot,,,"[77.6, 75.7]",Ground Pass,,31.9,,,,Jules Koundé,4445.0,,,,,,1,From Free Kick,Dayotchanculle Upamecano,8519.0,Right Center Back,17,France,771,['ed0d5f71-9ce8-4a82-b082-684dc3f234ed'],30,,,,,,,,,,,,,,,,France,771,00:12:30.208,Pass,,,,,,,54.5,53.7,77.6,75.7,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.741429,,,,,,,,,,,,,efcec53c-a9ab-4bb4-9e8e-13f742caa9c5,629,,"[86.1, 76.8]",3930173,12,,,,-1.012197,,Right Foot,True,,"[107.6, 42.4]",High Pass,,40.56612,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Jules Koundé,4445.0,Right Back,17,France,771,"['06c04e45-48d2-4516-943f-b5e621b9ac12', 'c9275b34-e8b3-47a5-9bf6-cf8ba2283ef9']",34,,,,,,,,,,,,,,,,France,771,00:12:34.162,Pass,,,,,,,86.1,76.8,107.6,42.4,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.772275,,,,,,,,,,,,,94a798a6-bb78-4039-9d6c-98cf7cdbd061,632,,"[106.1, 0.1]",3930173,12,,,,2.9810808,,,,,"[85.1, 3.5]",Low Pass,,21.273458,,,,William Saliba,17592.0,,,,,Throw-in,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,18,France,771,['a2a9e22b-6584-4ecb-8926-f0c35a86eb34'],52,,,,,,,,,,,,,,,,France,771,00:12:52.962,Pass,,,,,,,106.1,0.1,85.1,3.5,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.554154,,,,,,,,,,,,,5c1f0581-cfe0-463d-bb3a-27dd55f80261,635,,"[75.9, 4.8]",3930173,12,,,,1.9750658,,Right Foot,,,"[67.6, 24.2]",Ground Pass,,21.100948,,,,Dayotchanculle Upamecano,8519.0,,,,,,1,From Throw In,William Saliba,17592.0,Left Center Back,18,France,771,['e6be4e1b-1b82-4950-aa14-d426b0d54ede'],56,,,,,,,,,,,,,,,,France,771,00:12:56.180,Pass,,,,,,,75.9,4.8,67.6,24.2,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.117105,,,,,,,,,,,,,8863f672-4a4e-4bca-b1a8-6b2ebd727c13,638,,"[66.1, 32.7]",3930173,12,,,,1.2662854,,Right Foot,,,"[69.4, 43.2]",Ground Pass,,11.006362,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,18,France,771,['d2e69f4b-ef12-4290-9031-700e0527f786'],59,,,,,,,,,,,,,,,,France,771,00:12:59.036,Pass,,,,,,,66.1,32.7,69.4,43.2,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.522126,,,,,,,,,,,,,e9157641-7ec3-428d-aec8-faf9ce70cf89,641,,"[70.5, 47.0]",3930173,13,,,,1.0714496,,Right Foot,,,"[85.5, 74.5]",Ground Pass,,31.324911,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Left Defensive Midfield,18,France,771,['7966c174-6c1f-40cd-894f-9758618dd09a'],1,,,,,,,,,,,,,,,,France,771,00:13:01.663,Pass,,,,,,,70.5,47.0,85.5,74.5,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,2.98175,,,,,,,,,,,,,432efefe-a4c2-4781-bb02-e330b2181b77,644,,"[82.7, 71.7]",3930173,13,,,,-0.012145151,,Left Foot,,,"[107.4, 71.4]",Ground Pass,,24.701822,,,,Jules Koundé,4445.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,18,France,771,['dfdb652e-b1c3-4912-a62a-ba5fcb375cb8'],5,,,,,,,,,,,,,,,,France,771,00:13:05.494,Pass,,,,,,,82.7,71.7,107.4,71.4,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.242193,,,,,,,,,,,,,09a615f4-185b-4569-a83f-6771775c5e7c,647,,"[111.5, 69.9]",3930173,13,,,,-1.5462399,,Right Foot,True,,"[112.2, 41.4]",High Pass,,28.508595,,Incomplete,,Marcus Thuram,2972.0,,,,,,1,From Throw In,Jules Koundé,4445.0,Right Back,18,France,771,"['7e3c4056-6225-4790-bf35-718417d8c7a9', '9c06560c-0b80-45e0-a8ca-9ae7190695b0']",8,,,,,,,,,,,,,,,,France,771,00:13:08.929,Pass,,,,,,,111.5,69.9,112.2,41.4,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.119979,,,,,,,,,,,,,25cca75e-bd84-4c71-b41d-81ccb88d489e,650,,"[85.6, 68.8]",3930173,13,,,,0.80829495,,Head,,,"[92.0, 75.5]",Low Pass,,9.265528,,,,Ousmane Dembélé,5477.0,,,,,Recovery,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Left Defensive Midfield,18,France,771,['23a92046-c27a-47ea-8c5a-71f752b6a67d'],13,,,,,,,,,,,,,,,,France,771,00:13:13.002,Pass,,,,,,,85.6,68.8,92.0,75.5,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.820237,,,,,,,,,,,,,0cefd102-5584-4d26-b87e-6935e36e8071,653,,"[91.8, 75.1]",3930173,13,,,,-1.7116485,,Right Foot,,,"[89.9, 61.7]",Ground Pass,,13.534031,,,,Adrien Rabiot,3026.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,18,France,771,['c526a1a2-ff40-4f32-b182-2639a2c92601'],15,,,,,,,,,,,,,,,,France,771,00:13:15.153,Pass,,,,,,,91.8,75.1,89.9,61.7,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.576242,,,,,,,,,,,,,b882fdd0-9424-447c-929c-135d9f4c6851,656,,"[92.9, 57.8]",3930173,13,,,,-0.7922008,,Left Foot,,,"[100.2, 50.4]",Ground Pass,,10.394711,,,,Marcus Thuram,2972.0,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Midfield,18,France,771,['7c989cac-4999-4147-802a-b5c58fbcf74c'],17,,,,,,,,,,,,,,,,France,771,00:13:17.934,Pass,,,,,,,92.9,57.8,100.2,50.4,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.783529,,,,,,,,,,,,,0a1464bc-bf5f-4c66-8d09-c90a56239903,660,,"[100.2, 51.4]",3930173,13,,,,0.027770637,,Right Foot,,,"[107.4, 51.6]",Ground Pass,,7.2027774,,,,Adrien Rabiot,3026.0,,,,,,1,From Throw In,Marcus Thuram,2972.0,Center Forward,18,France,771,"['a927b94d-ed50-4c5f-b79a-f5833c6a37d0', 'cbef2cf5-de3b-417f-a0a0-a044f3a2d755']",19,,,,,,,,,,,,,,,,France,771,00:13:19.746,Pass,True,,,,,,100.2,51.4,107.4,51.6,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.565539,,,,,,,,,,,,,6c073e47-4303-4144-8b83-d4f39d4ab374,663,,"[112.5, 44.1]",3930173,13,,,,-1.3068326,,Left Foot,,,"[114.5, 36.7]",Ground Pass,,7.6655073,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Midfield,18,France,771,['bcabb4a6-b553-4b49-bc04-9f30614c7d80'],21,,,,,,,,,,,,,,,,France,771,00:13:21.642,Pass,,,,,,,112.5,44.1,114.5,36.7,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.253832,,,,,,,,,,,,,95d09544-424a-4314-a5a4-27f4512b9ef3,669,,"[112.3, 35.5]",3930173,13,,,,2.0165086,,Right Foot,,,"[108.0, 44.5]",Low Pass,,9.974467,,Incomplete,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,18,France,771,['4cf07777-47cb-42f0-94a8-6876a30871d0'],23,,,,,,,,,,,,,,,,France,771,00:13:23.902,Pass,,,,,,,112.3,35.5,108.0,44.5,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.732069,,,,,,,,,,,,,d63efeb9-9fc0-4439-a9ce-5698daeaac53,672,,"[13.2, 37.9]",3930173,13,,,,-0.22131445,,Right Foot,,,"[29.2, 34.3]",Ground Pass,,16.4,,,,Xavi Simons,39167.0,,,,,,1,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,19,Netherlands,941,['c94839d3-1c70-4206-bc8a-ccd71c3b785a'],25,,,,,,,,,,,,,,,,Netherlands,941,00:13:25.892,Pass,,,,,,,13.2,37.9,29.2,34.3,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.920441,,,,,,,,,,,,,0f69e868-70ed-42a9-bd58-912bcabeddf5,676,,"[28.3, 33.8]",3930173,13,,,,-2.8399737,,Right Foot,,,"[19.3, 31.0]",Ground Pass,,9.425497,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Xavi Simons,39167.0,Center Attacking Midfield,19,Netherlands,941,"['40daa35e-a00e-4535-bd30-79ceaef8de08', '4f748d67-74e5-4820-8ba5-e77c9b0aedfa']",26,,,,,,,,,,,,,,,,Netherlands,941,00:13:26.664,Pass,True,,,,,,28.3,33.8,19.3,31.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.071692,,,,,,,,,,,,,70c9a5ff-0721-4565-928d-be4f32ab3da0,680,,"[22.3, 28.0]",3930173,13,,,,-0.10409994,,Right Foot,,,"[42.4, 25.9]",Ground Pass,,20.209404,,,,Memphis Depay,2988.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,19,Netherlands,941,"['98cd6eb9-7bb8-4db5-8ca4-c37c3c7cf502', 'c0ec9743-740f-4a3b-8a15-072c4cda10fb']",28,,,,,,,,,,,,,,,,Netherlands,941,00:13:28.624,Pass,True,,,,,,22.3,28.0,42.4,25.9,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,2.357666,,,,,,,,,,,,,324c3173-edee-4991-8992-f0b59bb072d7,683,,"[41.4, 26.1]",3930173,13,,,,1.4113572,,Right Foot,,,"[44.6, 46.0]",Low Pass,,20.155643,,Incomplete,,,,,,,,,1,Regular Play,Memphis Depay,2988.0,Center Forward,19,Netherlands,941,['c728c7d7-682f-46e1-a980-4596b1a9e8fb'],29,,,,,,,,,,,,,,,,Netherlands,941,00:13:29.736,Pass,,,,,,,41.4,26.1,44.6,46.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.774524,,,,,,,,,,,,,ad9b0e4d-eb93-478e-8938-0a7de6a94d65,686,,"[87.6, 30.0]",3930173,13,,,,-0.9874233,,Left Foot,,,"[94.2, 20.0]",Ground Pass,,11.981652,,,,Marcus Thuram,2972.0,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,20,France,771,['1140d610-a1aa-44b9-948a-d6467eef008a'],35,,,,,,,,,,,,,,,,France,771,00:13:35.301,Pass,,,,,,,87.6,30.0,94.2,20.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.302528,,,,,,,,,,,,,28e270ce-0826-47f4-b1e4-bf70a7b7e554,690,,"[101.9, 14.0]",3930173,13,,,,2.8743336,,Right Foot,,,"[85.1, 18.6]",Ground Pass,,17.41838,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,Regular Play,Marcus Thuram,2972.0,Center Forward,20,France,771,"['294da480-4865-4c6b-89b6-0d8a548fb7aa', 'd3628c95-19ff-4c84-ba4d-5ba4b0687db8']",39,,,,,,,,,,,,,,,,France,771,00:13:39.625,Pass,True,,,,,,101.9,14.0,85.1,18.6,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.819728,,,,,,,,,,,,,fe6456b8-49f4-404a-b4f7-50bb392436e4,693,,"[85.6, 20.6]",3930173,13,,,,0.037020117,,Right Foot,,,"[93.7, 20.9]",Ground Pass,,8.105554,,,,N'Golo Kanté,3961.0,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Left Defensive Midfield,20,France,771,['c237a9a6-4200-4c6a-9636-ecd8983a3fa0'],42,,,,,,,,,,,,,,,,France,771,00:13:42.150,Pass,,,,,,,85.6,20.6,93.7,20.9,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.708598,,,,,,,,,,,,,80c7b20c-115f-4509-999d-c276a956f7ca,697,,"[106.1, 23.8]",3930173,13,,,,1.4545346,efc16e44-3cf0-4120-a53a-90818deb9539,Right Foot,,,"[107.7, 37.5]",Ground Pass,,13.793115,,,,Antoine Griezmann,5487.0,True,,,,,1,Regular Play,N'Golo Kanté,3961.0,Right Defensive Midfield,20,France,771,['5d3a254a-0d67-49db-9c55-8bd357f846db'],46,,,,,,,,,,,,,,,,France,771,00:13:46.426,Pass,,,,,,,106.1,23.8,107.7,37.5,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,2.514087,,,,,,,,,,,,,c9f0110d-f4d1-4ef3-8cca-eade6cc62909,702,,"[6.3, 36.6]",3930173,14,True,,,-0.6455132,,Right Foot,,,"[46.0, 6.7]",Ground Pass,,49.7001,,,,Nathan Aké,3306.0,,,,,Goal Kick,1,From Goal Kick,Bart Verbruggen,37274.0,Goalkeeper,21,Netherlands,941,['c5d3374b-60ad-4c61-b3c5-93c6e353eb3b'],15,,,,,,,,,,,,,,,,Netherlands,941,00:14:15.427,Pass,,,,,,,6.3,36.6,46.0,6.7,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.499671,,,,,,,,,,,,,020bc894-5d65-4847-b969-2022646d3e55,707,,"[66.5, 0.1]",3930173,14,,,,2.4995885,,,,,"[55.8, 8.1]",Low Pass,,13.360015,,,,Xavi Simons,39167.0,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,22,Netherlands,941,['6cadba9c-6f26-43d1-a349-458708c071db'],32,,,,,,,,,,,,,,,,Netherlands,941,00:14:32.111,Pass,,,,,,,66.5,0.1,55.8,8.1,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,2.186812,,,,,,,,,,,,,4e65c9c0-c5ba-4f98-8201-6c0d9fede983,712,,"[34.3, 11.7]",3930173,14,,,,2.2828298,,Right Foot,,,"[13.5, 35.8]",Ground Pass,,31.83473,,,,Bart Verbruggen,37274.0,,,,,,1,From Throw In,Xavi Simons,39167.0,Center Attacking Midfield,22,Netherlands,941,['2d3413e0-0261-4700-a729-944526cbffe1'],37,,,,,,,,,,,,,,,,Netherlands,941,00:14:37.824,Pass,,,,,,,34.3,11.7,13.5,35.8,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.331079,,,,,,,,,,,,,da63adb3-da63-42f0-b838-ba992db6d107,715,,"[15.6, 41.3]",3930173,14,,,,1.0516502,,Left Foot,,,"[24.8, 57.4]",Ground Pass,,18.543192,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Bart Verbruggen,37274.0,Goalkeeper,22,Netherlands,941,['118ac971-73e0-4957-b046-27f00db9fce5'],48,,,,,,,,,,,,,,,,Netherlands,941,00:14:48.112,Pass,,,,,,,15.6,41.3,24.8,57.4,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.383847,,,,,,,,,,,,,0b47aab9-a36a-4ed8-af48-4ef40f3e0601,718,,"[32.2, 62.0]",3930173,14,,,,0.85012245,,Left Foot,,,"[42.3, 73.5]",Ground Pass,,15.305554,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,22,Netherlands,941,['4951341f-5fbb-4a3f-b326-94665f70c37f'],52,,,,,,,,,,,,,,,,Netherlands,941,00:14:52.433,Pass,,,,,,,32.2,62.0,42.3,73.5,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.748035,,,,,,,,,,,,,ec1ac579-28f4-4d46-a018-1099d73abbdb,721,,"[42.8, 75.1]",3930173,14,,,,-2.6212373,,Right Foot,,,"[25.0, 64.9]",Ground Pass,,20.51536,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Denzel Dumfries,8125.0,Right Back,22,Netherlands,941,['88e39cdd-4f32-4e96-9524-234787d31a32'],54,,,,,,,,,,,,,,,,Netherlands,941,00:14:54.774,Pass,,,,,,,42.8,75.1,25.0,64.9,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.796088,,,,,,,,,,,,,26af4366-08e5-4285-bb44-66aa4a33bf3d,724,,"[23.3, 62.3]",3930173,14,,,,-2.38891,,Right Foot,,,"[9.1, 49.0]",Ground Pass,,19.455847,,,,Bart Verbruggen,37274.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,22,Netherlands,941,['304e4edd-41b2-4a71-94ad-93afc7f35d76'],57,,,,,,,,,,,,,,,,Netherlands,941,00:14:57.083,Pass,,,,,,,23.3,62.3,9.1,49.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.62784,,,,,,,,,,,,,63870b6b-2b31-494e-b261-ebd232189aa6,728,,"[9.9, 48.7]",3930173,14,,,,0.8397379,,Left Foot,,,"[21.2, 61.3]",Ground Pass,,16.924833,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Bart Verbruggen,37274.0,Goalkeeper,22,Netherlands,941,"['4c45e35a-a8cc-4aab-8ee2-b9bdfec1bfbd', '7faf087f-dfe2-4344-a7a5-ed4fc8cb4d16']",59,,,,,,,,,,,,,,,,Netherlands,941,00:14:59.974,Pass,True,,,,,,9.9,48.7,21.2,61.3,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,2.137947,,,,,,,,,,,,,158bd487-fd0d-4c97-8ab3-8df6c88441ae,732,,"[25.1, 59.2]",3930173,15,,,,-1.4967746,,Right Foot,,,"[28.4, 14.7]",High Pass,,44.622192,,,,Virgil van Dijk,3669.0,,True,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,22,Netherlands,941,['087940a0-49b9-41c1-931e-b008cf0f3cb2'],3,,,,,,,,,,,,,,,,Netherlands,941,00:15:03.116,Pass,,,,,,,25.1,59.2,28.4,14.7,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.322517,,,,,,,,,,,,,b9533ee8-8211-4ac0-a7cf-453f1aef5907,735,,"[30.5, 13.9]",3930173,15,,,,-0.44394574,,Right Foot,,,"[38.7, 10.0]",Ground Pass,,9.080198,,,,Nathan Aké,3306.0,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,22,Netherlands,941,['8b776f99-eb20-4cfd-bd4a-c571fcfc93df'],8,,,,,,,,,,,,,,,,Netherlands,941,00:15:08.737,Pass,,,,,,,30.5,13.9,38.7,10.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.48628,,,,,,,,,,,,,2042e7ad-389e-4e18-9357-0fd9a7584c5d,738,,"[40.8, 9.5]",3930173,15,,,,2.2565258,,Left Foot,,,"[34.5, 17.2]",Ground Pass,,9.94887,,,,Virgil van Dijk,3669.0,,,,,,1,From Throw In,Nathan Aké,3306.0,Left Back,22,Netherlands,941,['57d383a7-8966-40cc-896f-f558aa54357d'],11,,,,,,,,,,,,,,,,Netherlands,941,00:15:11.587,Pass,,,,,,,40.8,9.5,34.5,17.2,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.152009,,,,,,,,,,,,,d26c258b-1ad1-46ba-90fa-048dc60a1350,741,,"[31.3, 21.6]",3930173,15,,,,0.8003224,,Right Foot,,,"[41.2, 31.8]",Ground Pass,,14.214429,,,,Jerdy Schouten,15503.0,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,22,Netherlands,941,['47a56366-bc44-4841-9cee-d5fdbab4f36a'],15,,,,,,,,,,,,,,,,Netherlands,941,00:15:15.720,Pass,,,,,,,31.3,21.6,41.2,31.8,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.42398,,,,,,,,,,,,,7717d6ee-515e-447b-82e2-b5f0b190a3cb,743,,"[41.2, 31.8]",3930173,15,,,,-2.2956624,,Right Foot,,,"[35.0, 24.8]",Ground Pass,,9.350936,,,,Virgil van Dijk,3669.0,,,,,,1,From Throw In,Jerdy Schouten,15503.0,Right Defensive Midfield,22,Netherlands,941,['1e5da58a-aa0d-439b-a82d-50edf23f70b2'],16,,,,,,,,,,,,,,,,Netherlands,941,00:15:16.872,Pass,,,,,,,41.2,31.8,35.0,24.8,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.301304,,,,,,,,,,,,,f17b282c-ab78-481f-b19c-8d32ae40a90f,746,,"[33.3, 25.4]",3930173,15,,,,1.5038574,,Right Foot,,,"[34.5, 43.3]",Ground Pass,,17.940178,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,22,Netherlands,941,['6c1d2699-c9f9-4b82-830d-efdb09c90cad'],19,,,,,,,,,,,,,,,,Netherlands,941,00:15:19.301,Pass,,,,,,,33.3,25.4,34.5,43.3,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.908198,,,,,,,,,,,,,f2106115-2a22-4f69-a179-2d9a9333beb1,749,,"[44.3, 48.9]",3930173,15,,,,0.015623729,,Right Foot,,,"[50.7, 49.0]",Ground Pass,,6.400781,,,,Jerdy Schouten,15503.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,22,Netherlands,941,['08064813-00d6-4f15-a58e-c7aa4a32aefb'],24,,,,,,,,,,,,,,,,Netherlands,941,00:15:24.238,Pass,,,,,,,44.3,48.9,50.7,49.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.733728,,,,,,,,,,,,,c1906ccc-8621-4dd8-b0fd-88a25927b38e,752,,"[50.5, 54.8]",3930173,15,,,,0.9080668,,Right Foot,,,"[66.5, 75.3]",Ground Pass,,26.004807,,,,Jeremie Frimpong,32712.0,,,,,,1,From Throw In,Jerdy Schouten,15503.0,Right Defensive Midfield,22,Netherlands,941,['149d69ae-73ad-4294-ac8e-35f53666818e'],26,,,,,,,,,,,,,,,,Netherlands,941,00:15:26.722,Pass,,,,,,,50.5,54.8,66.5,75.3,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.351863,,,,,,,,,,,,,2c7acc58-f5c1-418b-bad0-912d1dfea7b9,756,,"[62.0, 75.5]",3930173,15,,,,-3.043227,,Right Foot,,,"[46.8, 74.0]",Ground Pass,,15.273834,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing,22,Netherlands,941,"['155b1a77-20df-434a-ae03-b6438a834b72', '397f3212-3688-484d-ac98-063927f9468b']",29,,,,,,,,,,,,,,,,Netherlands,941,00:15:29.687,Pass,True,,,,,,62.0,75.5,46.8,74.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.968286,,,,,,,,,,,,,04f28670-874b-4fc5-9a15-911060e226b5,759,,"[46.4, 70.1]",3930173,15,,,,-1.2010278,,Right Foot,,,"[51.4, 57.2]",Ground Pass,,13.8351,,,,Tijjani Reijnders,21582.0,,,,,,1,From Throw In,Denzel Dumfries,8125.0,Right Back,22,Netherlands,941,['e02cc837-b32b-49cf-baf1-406b2bbd59ac'],32,,,,,,,,,,,,,,,,Netherlands,941,00:15:32.405,Pass,,,,,,,46.4,70.1,51.4,57.2,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,0.989122,,,,,,,,,,,,,9c6baa1d-cac3-436a-91a7-c457cc2fa8e8,763,,"[47.9, 59.9]",3930173,15,,,,3.0150006,,Right Foot,,,"[36.9, 61.3]",Ground Pass,,11.088733,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Tijjani Reijnders,21582.0,Left Defensive Midfield,22,Netherlands,941,['647fef4d-4a27-4d8e-bca0-3278a3f90fda'],34,,,,,,,,,,,,,,,,Netherlands,941,00:15:34.675,Pass,,,,,,,47.9,59.9,36.9,61.3,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.470117,,,,,,,,,,,,,0f5d078c-25d9-4969-b71a-58d76f4a7067,766,,"[35.8, 60.4]",3930173,15,,,,-1.7100756,,Right Foot,,,"[32.8, 39.0]",Ground Pass,,21.609257,,,,Virgil van Dijk,3669.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,22,Netherlands,941,['941fe3e3-365a-49f6-bf69-6ba91f37a213'],36,,,,,,,,,,,,,,,,Netherlands,941,00:15:36.510,Pass,,,,,,,35.8,60.4,32.8,39.0,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,1.700075,,,,,,,,,,,,,ccc88dba-4450-469c-8971-1ad4ae6333fb,770,,"[28.3, 39.2]",3930173,15,,,,2.9198656,,Right Foot,,,"[11.0, 43.1]",Ground Pass,,17.734148,,,,Bart Verbruggen,37274.0,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,22,Netherlands,941,['f1cb3ee5-33df-48e3-8f28-add3d0ab418a'],40,,,,,,,,,,,,,,,,Netherlands,941,00:15:40.372,Pass,,,,,,,28.3,39.2,11.0,43.1,Netherlands vs France,Netherlands,France
