50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,f9676a5b-6214-46cd-832a-40e68dc7af9e,1,,,,3930160,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,,0,,,,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Starting XI,,4231.0,"[{'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 22128, 'name': 'Robin Aime Robert Le Normand'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 17620, 'name': 'Marc Cucurella Saseta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6765, 'name': 'Rodrigo Hernández Cascante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 316046, 'name': 'Lamine Yamal Nasraoui Ebana'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 68574, 'name': 'Nicholas Williams Arthuer'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8d6a8313-842c-49ad-b676-5949ab304f52,2,,,,3930160,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,,0,,,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Starting XI,,433.0,"[{'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 49337, 'name': 'Josip Stanišić'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 37148, 'name': 'Josip Šutalo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 8773, 'name': 'Marin Pongracic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 11}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 28914, 'name': 'Lovro Majer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 8654, 'name': 'Ante Budimir'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 16}]",,,,,,,,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,16a1233d-9d31-40a6-a838-7c6b1990b9d2,3,,,,3930160,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,['7b2a405c-a4b3-4209-8629-db1e2164096a'],0,,,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,,,,,,,,,,,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7b2a405c-a4b3-4209-8629-db1e2164096a,4,,,,3930160,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,['16a1233d-9d31-40a6-a838-7c6b1990b9d2'],0,,,,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Half Start,,,,,,,,,,,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,42a57852-8cf6-4c61-bc50-f4373c714613,1824,,,,3930160,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,80,Croatia,785,['a93fde4d-b13d-48a2-a097-ed923ae16c52'],0,,,,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Half Start,,,,,,,,,,,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,a93fde4d-b13d-48a2-a097-ed923ae16c52,1825,,,,3930160,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,80,Croatia,785,['42a57852-8cf6-4c61-bc50-f4373c714613'],0,,,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,,,,,,,,,,,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.696946,,,,,,,,,,,,,,,,5685a5ce-e755-48da-9737-c89feb5905e0,5,,,"[61.0, 40.1]",3930160,0,,,,,2.868584,,Right Foot,,,,"[41.0, 45.7]",,Ground Pass,,20.769209,,,Josip Šutalo,37148.0,,,,,Kick Off,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Croatia,785,['ccb68360-187a-4619-b6c6-f5d1568a6634'],0,,,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.384,Pass,,,,,,,61.0,40.1,41.0,45.7,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,4.250731,,,,,,,,,,,,,,,,1d62bd71-0f2a-485d-97cc-b79143aee041,8,,,"[41.9, 46.3]",3930160,0,,,,,-0.6667963,,Right Foot,,,,"[100.6, 0.1]",,High Pass,,74.700264,Out,,Ante Budimir,8654.0,,True,,,,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Croatia,785,['735aa4bb-b07a-45d1-91d0-b793c997d8f6'],3,,,,,,,,,,,,,,,,,,,Croatia,785,00:00:03.410,Pass,,,,,,,41.9,46.3,100.6,0.1,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.268796,,,,,,,,,,,,,,,,420c3f51-7e80-4772-be13-19882bca217f,10,,,"[33.0, 80.0]",3930160,0,,,,,-0.6084079,,,,,,"[47.5, 69.9]",,High Pass,,17.67088,,,Álvaro Borja Morata Martín,3477.0,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,3,Spain,772,['5edc2cf9-c14c-4e33-b36a-bba9740b41b8'],16,,,,,,,,,,,,,,,,,,,Spain,772,00:00:16.963,Pass,,,,,,,33.0,80.0,47.5,69.9,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.682689,,,,,,,,,,,,,,,,5bfd6204-fe10-48f3-b301-09b75e0014da,13,,,"[47.5, 69.9]",3930160,0,,,,True,-0.99239033,,,,,,"[55.4, 57.8]",,Low Pass,,14.450605,Incomplete,,Pedro González López,30486.0,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,3,Spain,772,"['5b3354e9-eab8-4306-ac9d-1f35e69db722', '5f00bb6b-1388-4176-a5a8-5ef4feba5da8', '8e2e380c-753d-4041-8949-7f466f3578e8']",18,,,,,,,,,,,,,,,,,,,Spain,772,00:00:18.265,Pass,True,,,,,,47.5,69.9,55.4,57.8,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.962662,,,,,,,,,,,,,,,,5f00bb6b-1388-4176-a5a8-5ef4feba5da8,15,,,"[64.7, 22.3]",3930160,0,,,,,0.5794068,,Right Foot,,,,"[72.8, 27.6]",,Low Pass,,9.679876,,,Luka Modrić,5463.0,,,,,Recovery,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,3,Spain,772,"['479a3820-6fce-45c4-983c-1e4d5a91cd2d', '5bfd6204-fe10-48f3-b301-09b75e0014da']",19,,,,,,,,,,,,,,,,,,,Croatia,785,00:00:19.948,Pass,,,,,,,64.7,22.3,72.8,27.6,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.046825,,,,,,,,,,,,,,,,924469f2-17de-4877-af96-42a33c8ec3b6,19,,,"[77.8, 30.1]",3930160,0,,,,,-0.07233733,,Left Foot,,,,"[91.6, 29.1]",,Ground Pass,,13.8361845,Incomplete,,Ante Budimir,8654.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,3,Spain,772,"['47884990-e1df-4e28-bbb3-1e731199f125', '4f0d8a25-facc-40de-931d-f57b9b8dd13b']",22,,,,,,,,,,,,,,,,,,,Croatia,785,00:00:22.077,Pass,,,,,,,77.8,30.1,91.6,29.1,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,2.464055,,,,,,,,,,,,,,,,d0cc8e47-aaef-414d-b1f4-8d09343e3680,24,,,"[63.4, 55.0]",3930160,0,,,,,-0.0070920796,,Head,,,,"[91.6, 54.8]",,High Pass,,28.200708,Incomplete,,Ante Budimir,8654.0,,,,,Recovery,1,From Throw In,Josip Stanišić,49337.0,Right Back,3,Spain,772,"['2d7dba35-1643-4793-a1df-068e357d7c78', '3edb5c64-8a5e-427c-ad68-42b3471fa124', '81bd10f3-fb31-4604-8955-b21cb1c8c103']",25,,,,,,,,,,,,,,,,,,,Croatia,785,00:00:25.527,Pass,True,,,,,,63.4,55.0,91.6,54.8,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,2.405396,,,,,,,,,,,,,,,,4fb9bcbe-338f-4388-8989-67ffac7caebf,29,,,"[27.2, 24.0]",3930160,0,,,,,2.6106312,,Right Foot,,,,"[10.0, 34.1]",,Ground Pass,,19.946178,,,Unai Simón Mendibil,11748.0,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Center Back,3,Spain,772,"['85e4eb27-40e8-4292-907d-5e893ceb2e29', '9a03acd7-a7e0-4eee-b09f-c234a2ab8ffe']",29,,,,,,,,,,,,,,,,,,,Spain,772,00:00:29.357,Pass,True,,,,,,27.2,24.0,10.0,34.1,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.819543,,,,,,,,,,,,,,,,e6525881-2ffd-4092-b348-33d9021b9903,32,,,"[9.7, 33.9]",3930160,0,,,,,1.4632319,,Right Foot,,,,"[12.0, 55.2]",,Ground Pass,,21.423819,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,3,Spain,772,['cd2b0632-464f-476d-99e0-13781102fdfb'],33,,,,,,,,,,,,,,,,,,,Spain,772,00:00:33.224,Pass,,,,,,,9.7,33.9,12.0,55.2,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,2.238434,,,,,,,,,,,,,,,,6a92e557-6899-4d42-86bc-b630f67f82cf,35,,,"[18.1, 54.5]",3930160,0,,,,,-1.4505336,,Right Foot,,,,"[22.1, 21.4]",,Ground Pass,,33.340816,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Throw In,Robin Aime Robert Le Normand,22128.0,Right Center Back,3,Spain,772,['ab903adf-867a-46fc-b013-0592d421b8af'],38,,,,,,,,,,,,,,,,,,,Spain,772,00:00:38.088,Pass,,,,,,,18.1,54.5,22.1,21.4,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.494571,,,,,,,,,,,,,,,,ef5528c8-496c-4594-980e-052393fd3e52,38,,,"[35.8, 10.7]",3930160,0,,,,,2.2096338,,Right Foot,,,,"[17.9, 34.8]",,Ground Pass,,30.020327,,,Unai Simón Mendibil,11748.0,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Center Back,3,Spain,772,['6097b203-cd0a-4b62-8a36-a8893e82eb72'],47,,,,,,,,,,,,,,,,,,,Spain,772,00:00:47.082,Pass,,,,,,,35.8,10.7,17.9,34.8,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.60259,,,,,,,,,,,,,,,,d086dce4-379c-45e0-b12c-f9f1c6124fb6,41,,,"[21.2, 35.2]",3930160,0,,,,,-1.3726437,,Right Foot,,,,"[26.3, 9.8]",,Ground Pass,,25.906948,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,3,Spain,772,['35404229-83a1-4734-aac6-976983ab7d21'],52,,,,,,,,,,,,,,,,,,,Spain,772,00:00:52.717,Pass,,,,,,,21.2,35.2,26.3,9.8,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.909126,,,,,,,,,,,,,,,,0c39d044-ee0f-4ad6-9624-def66436d857,44,,,"[35.3, 10.1]",3930160,1,,,,,0.0,,Right Foot,,,,"[49.1, 10.1]",,Ground Pass,,13.8,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Center Back,3,Spain,772,['6763650d-4e7e-4387-8189-8ab08c7a6fcd'],0,,,,,,,,,,,,,,,,,,,Spain,772,00:01:00.334,Pass,,,,,,,35.3,10.1,49.1,10.1,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.208604,,,,,,,,,,,,,,,,d78a10d2-1318-424b-ba6f-00d657c580ef,46,,,"[49.1, 10.1]",3930160,1,,,,,-0.9495518,,Left Foot,,,,"[55.9, 0.6]",,Ground Pass,,11.682894,,,Marc Cucurella Saseta,17620.0,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,3,Spain,772,['83f39c93-cc4f-4bf9-8898-91695981d1a0'],1,,,,,,,,,,,,,,,,,,,Spain,772,00:01:01.243,Pass,,,,,,,49.1,10.1,55.9,0.6,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.947317,,,,,,,,,,,,,,,,d82a95e1-fa70-4acf-937e-7cc86a8ab831,50,,,"[71.9, 2.3]",3930160,1,,,,,1.6556981,,Left Foot,,,,"[70.7, 16.4]",,Ground Pass,,14.150971,,,Álvaro Borja Morata Martín,3477.0,,,,,,1,From Throw In,Marc Cucurella Saseta,17620.0,Left Back,3,Spain,772,"['cedc8e15-ece3-4589-b2a6-661bd2b9f2c7', 'f63cf682-c1a2-436d-a7d8-445df89d2e49']",3,,,,,,,,,,,,,,,,,,,Spain,772,00:01:03.730,Pass,True,,,,,,71.9,2.3,70.7,16.4,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.586254,,,,,,,,,,,,,,,,00029073-b150-4f5b-b8a0-3f2a91db1083,52,,,"[70.7, 16.4]",3930160,1,,,,,-3.059585,,Right Foot,,,,"[63.4, 15.8]",,Ground Pass,,7.324616,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,3,Spain,772,['a94e342a-e576-44f4-a31e-2d87b9923118'],4,,,,,,,,,,,,,,,,,,,Spain,772,00:01:04.677,Pass,,,,,,,70.7,16.4,63.4,15.8,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.578065,,,,,,,,,,,,,,,,874e3532-a28c-4e28-b57f-a98b80a910fb,56,,,"[63.2, 17.8]",3930160,1,,,,,1.6960119,,Right Foot,,,,"[61.4, 32.1]",,Ground Pass,,14.412842,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,3,Spain,772,"['476c0d35-4ee4-46c6-85ed-9affe991ae27', 'c2c35301-3622-45bf-bdda-c5942f39ce48']",5,,,,,,,,,,,,,,,,,,,Spain,772,00:01:05.994,Pass,True,,,,,,63.2,17.8,61.4,32.1,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.610739,,,,,,,,,,,,,,,,907b5810-9b2f-4ad3-9a73-edf1a62d1e04,59,,,"[60.4, 33.5]",3930160,1,,,,,1.4417703,,Right Foot,,,,"[64.5, 65.1]",,Ground Pass,,31.86487,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,3,Spain,772,['dd09a115-632d-48d4-9978-74a0bd985063'],7,,,,,,,,,,,,,,,,,,,Spain,772,00:01:07.855,Pass,,,,,,,60.4,33.5,64.5,65.1,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.792884,,,,,,,,,,,,,,,,3365432d-144f-49dc-ae60-05260bde30e3,62,,,"[64.5, 65.1]",3930160,1,,,,,0.4855129,,Left Foot,,,,"[84.4, 75.6]",,Ground Pass,,22.500223,,,Lamine Yamal Nasraoui Ebana,316046.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,3,Spain,772,['5530ba95-1e99-449c-a2da-83acb887eb40'],10,,,,,,,,,,,,,,,,,,,Spain,772,00:01:10.159,Pass,,,,,,,64.5,65.1,84.4,75.6,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.229593,,,,,,,,,,,,,,,,ba53c90f-6825-48ce-b0ca-c7b566e441cc,65,,,"[93.7, 69.3]",3930160,1,,,,,3.0852008,,Left Foot,,,,"[81.3, 70.0]",,Ground Pass,,12.419743,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,3,Spain,772,['8a7ce772-8a9f-46c9-a8e7-ae481077e451'],15,,,,,,,,,,,,,,,,,,,Spain,772,00:01:15.381,Pass,,,,,,,93.7,69.3,81.3,70.0,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.916597,,,,,,,,,,,,,,,,c7c02fcf-2326-4bbd-9337-88d7479d8609,68,,,"[81.3, 70.0]",3930160,1,,,,,-2.711546,,Right Foot,,,,"[57.1, 58.9]",,Ground Pass,,26.624237,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,3,Spain,772,['47cec415-823d-4c2d-98cd-18d3c1c6e971'],17,,,,,,,,,,,,,,,,,,,Spain,772,00:01:17.607,Pass,,,,,,,81.3,70.0,57.1,58.9,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.057106,,,,,,,,,,,,,,,,b0019ddb-6dca-4e37-9035-d61e68f0800d,71,,,"[56.4, 58.0]",3930160,1,,,,,-1.5300026,,Left Foot,,,,"[57.4, 33.5]",,Ground Pass,,24.5204,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Throw In,Robin Aime Robert Le Normand,22128.0,Right Center Back,3,Spain,772,['0aa06a3b-54b5-4284-a921-770ccdb0563d'],20,,,,,,,,,,,,,,,,,,,Spain,772,00:01:20.829,Pass,,,,,,,56.4,58.0,57.4,33.5,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.909276,,,,,,,,,,,,,,,,0f8f9c22-28bb-4322-a99a-1f9b472fcd1d,74,,,"[57.4, 33.5]",3930160,1,,,,,1.6017143,,Left Foot,,,,"[56.8, 52.9]",,Ground Pass,,19.409277,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Center Back,3,Spain,772,['f8d7a52c-850a-4312-9fec-c8d9e993c75d'],24,,,,,,,,,,,,,,,,,,,Spain,772,00:01:24.566,Pass,,,,,,,57.4,33.5,56.8,52.9,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.18289,,,,,,,,,,,,,,,,d5ffeac2-05e8-4937-bb58-9be8647d4128,77,,,"[56.8, 53.2]",3930160,1,,,,,1.1587001,,Right Foot,,,,"[64.1, 69.9]",,Ground Pass,,18.225805,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Robin Aime Robert Le Normand,22128.0,Right Center Back,3,Spain,772,['12e83ad5-6854-4b70-a280-62dd6ed75b7e'],27,,,,,,,,,,,,,,,,,,,Spain,772,00:01:27.434,Pass,,,,,,,56.8,53.2,64.1,69.9,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,2.114627,,,,,,,,,,,,,,,,13e8b643-e804-4094-b197-0d9cf08786cf,80,,,"[57.9, 63.3]",3930160,1,,,,,-2.7736118,,Right Foot,,,,"[41.3, 56.9]",,Ground Pass,,17.79101,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,3,Spain,772,['ea5dfdfe-bbea-4338-a6d0-e958f9c656a3'],30,,,,,,,,,,,,,,,,,,,Spain,772,00:01:30.701,Pass,,,,,,,57.9,63.3,41.3,56.9,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.160567,,,,,,,,,,,,,,,,d7f58469-9dd6-4506-9b83-8542ffacfb8f,83,,,"[42.4, 56.8]",3930160,1,,,,,0.98279375,,Left Foot,,,,"[51.4, 70.3]",,Ground Pass,,16.224981,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Robin Aime Robert Le Normand,22128.0,Right Center Back,3,Spain,772,['6d1ba227-4c0a-4a60-b4ad-ec6525d6d57a'],35,,,,,,,,,,,,,,,,,,,Spain,772,00:01:35.675,Pass,,,,,,,42.4,56.8,51.4,70.3,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.886876,,,,,,,,,,,,,,,,4c049036-4868-4791-9d1b-49e9766881cc,87,,,"[54.7, 71.5]",3930160,1,,,,,-1.442473,,Right Foot,,,,"[57.1, 52.9]",,Ground Pass,,18.7542,,,Pedro González López,30486.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,3,Spain,772,['54bf8e83-f401-454c-8c59-02728c845d81'],39,,,,,,,,,,,,,,,,,,,Spain,772,00:01:39.011,Pass,,,,,,,54.7,71.5,57.1,52.9,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.67379,,,,,,,,,,,,,,,,fabf7e88-9820-40fb-b3dc-7746d6b96a86,91,,,"[55.7, 50.7]",3930160,1,,,,,-2.0360887,,Left Foot,,,,"[43.5, 26.4]",,Ground Pass,,27.190624,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Throw In,Pedro González López,30486.0,Center Attacking Midfield,3,Spain,772,"['bf56957e-9241-4e5f-8f51-17bd1e250a1e', 'e82ad85f-1416-4839-b805-6c78013e03f2']",40,,,,,,,,,,,,,,,,,,,Spain,772,00:01:40.509,Pass,True,,,,,,55.7,50.7,43.5,26.4,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.089286,,,,,,,,,,,,,,,,eaf1c338-f2cc-418c-bfa1-3e3b05020c53,94,,,"[59.9, 18.9]",3930160,1,,,,,-0.02136427,,Right Foot,,,,"[83.3, 18.4]",,Ground Pass,,23.405342,Incomplete,,Álvaro Borja Morata Martín,3477.0,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Center Back,3,Spain,772,"['c1b37362-cd0f-4eb3-9bae-eca3d61f24ba', 'caa38843-5176-4e74-8980-48222f8b8914']",45,,,,,,,,,,,,,,,,,,,Spain,772,00:01:45.276,Pass,,,,,,,59.9,18.9,83.3,18.4,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.733818,,,,,,,,,,,,,,,,f36f487e-dae9-4b98-b586-030c84922775,104,,,"[89.5, 7.8]",3930160,1,,,,,0.7704739,,Right Foot,,,,"[96.3, 14.4]",,Ground Pass,,9.476286,Incomplete,,Pedro González López,30486.0,,,,,,1,From Throw In,Nicholas Williams Arthuer,68574.0,Left Wing,3,Spain,772,"['159b3ca6-edf7-4e39-8e48-9260106fa52b', '1f769cc3-2f0e-4c25-af1f-a70410517e67', '35b45f94-5c1f-410a-97f5-496034139a24']",50,,,,,,,,,,,,,,,,,,,Spain,772,00:01:50.152,Pass,True,,,,,,89.5,7.8,96.3,14.4,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,1.871932,,,,,,,,,,,,,,,,bcaf62d9-6a1c-444b-985e-cd40fb807205,109,,,"[20.1, 74.5]",3930160,1,,,,,-0.28498355,,Right Foot,,,,"[55.6, 64.1]",,High Pass,,36.992027,Incomplete,,Ante Budimir,8654.0,,,,,,1,From Throw In,Marin Pongracic,8773.0,Left Center Back,3,Spain,772,"['1b5e781c-c04d-44f4-976f-4e68363360ec', '34c013ab-f745-4ede-a8e1-5f8eb435788d', 'ef09163e-0e37-4a62-bd55-f48eb6cd95cd']",53,,,,,,,,,,,,,,,,,,,Croatia,785,00:01:53.931,Pass,True,,,,,,20.1,74.5,55.6,64.1,Spain vs Croatia,Spain,Croatia
,,,,,,,,,,,,,,,,,0.517746,,,,,,,,,,,,,,,,6e721346-2985-4c1c-aea4-78ff1cd44a77,113,,,"[64.5, 16.0]",3930160,1,,,,,2.3561945,,Left Foot,,,,"[55.9, 24.6]",,Low Pass,,12.162236,,,Robin Aime Robert Le Normand,22128.0,,,,,Recovery,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,3,Spain,772,"['b11e0d43-0df5-4018-ba33-790aa8d34b41', 'e70826df-f7f9-463e-b210-6400fc13be85']",56,,,,,,,,,,,,,,,,,,,Spain,772,00:01:56.895,Pass,True,,,,,,64.5,16.0,55.9,24.6,Spain vs Croatia,Spain,Croatia
