50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ed8e8ab9-442c-4f33-a89b-7c9eba0c2ccb,1,,,3930178,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Starting XI,,433.0,"[{'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 49337, 'name': 'Josip Stanišić'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 37148, 'name': 'Josip Šutalo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 8773, 'name': 'Marin Pongracic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 11}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 39490, 'name': 'Luka Sučić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 11603, 'name': 'Mario Pašalić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6841154-8874-4495-bc3e-de992ba83920,2,,,3930178,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,,,Italy,914,00:00:00.000,Starting XI,,352.0,"[{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 7480, 'name': 'Alessandro Bastoni'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 23}, {'player': {'id': 41768, 'name': 'Riccardo Calafiori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 12255, 'name': 'Federico Dimarco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 8181, 'name': 'Nicolò Barella'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 25048, 'name': 'Giacomo Raspadori'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 11}, {'player': {'id': 31093, 'name': 'Mateo Retegui'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]",,,,,,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17a5db14-2507-4b90-8e34-0883bc4a054b,3,,,3930178,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['23505fd5-0150-47e6-b9ad-30a3ca65b3bc'],0,,,,,,,,,,,,,,,,Italy,914,00:00:00.000,Half Start,,,,,,,,,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23505fd5-0150-47e6-b9ad-30a3ca65b3bc,4,,,3930178,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['17a5db14-2507-4b90-8e34-0883bc4a054b'],0,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,,,,,,,,,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a458ac7c-21bd-4948-83e3-3dcb775d2894,2197,,,3930178,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,67,Italy,914,['fde840e6-b159-48a4-b424-f63a57a852b1'],0,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,,,,,,,,,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fde840e6-b159-48a4-b424-f63a57a852b1,2198,,,3930178,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,67,Italy,914,['a458ac7c-21bd-4948-83e3-3dcb775d2894'],0,,,,,,,,,,,,,,,,Italy,914,00:00:00.000,Half Start,,,,,,,,,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.006743,,,,,,,,,,,,,e636cb6b-2e41-4eff-8084-e8ef4a567b4b,5,,"[61.0, 40.1]",3930178,0,,,,,2.616797,,Right Foot,,,"[51.5, 45.6]",Ground Pass,,10.977249,,,,Luka Modrić,5463.0,,,,,Kick Off,1,From Kick Off,Andrej Kramarić,5460.0,Center Forward,2,Croatia,785,['43ba8bd6-c429-4192-977a-d721b54d3079'],0,,,,,,,,,,,,,,,,Croatia,785,00:00:00.287,Pass,,,,,,,61.0,40.1,51.5,45.6,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.381013,,,,,,,,,,,,,5b0b3aec-a9c2-40e8-8fda-4ab2e2e3b48d,8,,"[51.9, 45.7]",3930178,0,,,,,3.055142,,Right Foot,,,"[36.9, 47.0]",Ground Pass,,15.056228,,,,Josip Šutalo,37148.0,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Croatia,785,['be7c322c-bc75-4e97-a91b-e5ea5765a7b0'],1,,,,,,,,,,,,,,,,Croatia,785,00:00:01.614,Pass,,,,,,,51.9,45.7,36.9,47.0,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.715591,,,,,,,,,,,,,ae25eef3-bb09-48d3-8a2d-65ebf0bc4a0c,11,,"[37.8, 47.9]",3930178,0,,,,,1.1202565,,Left Foot,,,"[48.2, 69.4]",Ground Pass,,23.883257,,,,Josip Stanišić,49337.0,,,,,,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Croatia,785,['7a12e19b-4319-4c2f-822d-28afd5f9768a'],4,,,,,,,,,,,,,,,,Croatia,785,00:00:04.377,Pass,,,,,,,37.8,47.9,48.2,69.4,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.684227,,,,,,,,,,,,,d420ec57-6501-4878-bb04-928086e13089,14,,"[49.1, 69.7]",3930178,0,,,,,-2.3064272,,Right Foot,,,"[36.7, 56.0]",Ground Pass,,18.478365,,,,Josip Šutalo,37148.0,,,,,,1,From Kick Off,Josip Stanišić,49337.0,Right Back,2,Croatia,785,['abd8a8c5-98ba-4997-b611-72342f45ae98'],8,,,,,,,,,,,,,,,,Croatia,785,00:00:08.153,Pass,,,,,,,49.1,69.7,36.7,56.0,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.728115,,,,,,,,,,,,,8d7e0086-17e5-4481-9523-4b28546a1569,17,,"[36.7, 55.0]",3930178,0,,,,,-1.5525502,,Right Foot,,,"[37.2, 27.6]",Ground Pass,,27.404562,,,,Marin Pongracic,8773.0,,,,,,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Croatia,785,['30bd2cbe-2af8-4bb2-a57d-1dfc847c2b1f'],10,,,,,,,,,,,,,,,,Croatia,785,00:00:10.303,Pass,,,,,,,36.7,55.0,37.2,27.6,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.17157,,,,,,,,,,,,,74624b8d-3200-4126-b3cb-6d5f0f43f12f,20,,"[39.9, 23.7]",3930178,0,,,,,-1.3854483,,Right Foot,,,"[42.6, 9.3]",Ground Pass,,14.650939,,,,Joško Gvardiol,33018.0,,,,,,1,From Kick Off,Marin Pongracic,8773.0,Left Center Back,2,Croatia,785,['2eb92fa1-f755-4d42-9e6c-619303ca741a'],13,,,,,,,,,,,,,,,,Croatia,785,00:00:13.302,Pass,,,,,,,39.9,23.7,42.6,9.3,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.802268,,,,,,,,,,,,,cbdded45-62e1-4227-8e6b-9287b77a7ac4,23,,"[42.3, 24.1]",3930178,0,,,,,2.2001405,,Left Foot,,,"[26.5, 45.8]",Ground Pass,,26.84269,,,,Josip Šutalo,37148.0,,,,,,1,From Kick Off,Joško Gvardiol,33018.0,Left Back,2,Croatia,785,['7f1bbb15-e485-4cc0-9f11-5dd54436bfd9'],16,,,,,,,,,,,,,,,,Croatia,785,00:00:16.917,Pass,,,,,,,42.3,24.1,26.5,45.8,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,2.041116,,,,,,,,,,,,,96fc6c1f-5a69-485b-8083-254705a0cef0,26,,"[27.1, 49.3]",3930178,0,,,,,0.83480847,,Right Foot,,,"[44.4, 68.4]",Ground Pass,,25.770138,,,,Josip Stanišić,49337.0,,,,,,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Croatia,785,['aa2c2f01-abd2-411d-9e1e-627a08f9cc4b'],19,,,,,,,,,,,,,,,,Croatia,785,00:00:19.488,Pass,,,,,,,27.1,49.3,44.4,68.4,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.187499,,,,,,,,,,,,,6fe07614-3469-4821-a1db-ac25cf442653,29,,"[44.4, 71.1]",3930178,0,,,,,0.44300157,,Right Foot,,,"[58.1, 77.6]",Ground Pass,,15.163773,,,,Luka Sučić,39490.0,,,,,,1,From Kick Off,Josip Stanišić,49337.0,Right Back,2,Croatia,785,['277bb285-8f40-4969-92d1-03ca4a125387'],22,,,,,,,,,,,,,,,,Croatia,785,00:00:22.260,Pass,,,,,,,44.4,71.1,58.1,77.6,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,2.524636,,,,,,,,,,,,,8f9c6ad5-4a49-44b5-a1ff-31ec52b8a56a,33,,"[57.0, 77.6]",3930178,0,,,,,-1.2673364,,Left Foot,,,"[63.2, 57.8]",Ground Pass,,20.748013,,,,Marcelo Brozović,5469.0,,,,,,1,From Kick Off,Luka Sučić,39490.0,Right Wing,2,Croatia,785,"['2a257e51-5a70-4fc9-b023-f983b62622ea', '6fe5a77e-b7dc-4d00-9727-fffb5f25dd36']",23,,,,,,,,,,,,,,,,Croatia,785,00:00:23.566,Pass,True,,,,,,57.0,77.6,63.2,57.8,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.93336,,,,,,,,,,,,,e6cf9366-3df8-4325-b6f6-99f213f8c414,36,,"[63.1, 58.8]",3930178,0,,,,,-1.6292093,,Right Foot,,,"[62.1, 41.7]",Ground Pass,,17.129215,,,,Mateo Kovačić,5456.0,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Center Defensive Midfield,2,Croatia,785,"['03a78c5c-b40d-411f-8caf-11232d0249d7', '2ad1a7a2-bdeb-4a3d-9ede-232ec004d793']",26,,,,,,,,,,,,,,,,Croatia,785,00:00:26.091,Pass,True,,,,,,63.1,58.8,62.1,41.7,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.582922,,,,,,,,,,,,,b39513ec-bf44-46b7-8129-93ab1c7b49a0,39,,"[72.4, 31.6]",3930178,0,,,,,-1.0412067,,Right Foot,,,"[84.4, 11.1]",Ground Pass,,23.753946,,,,Mario Pašalić,11603.0,,,,,,1,From Kick Off,Mateo Kovačić,5456.0,Left Center Midfield,2,Croatia,785,['905e4d61-98ea-4bc1-9124-f96ed0561763'],29,,,,,,,,,,,,,,,,Croatia,785,00:00:29.631,Pass,,,,,,,72.4,31.6,84.4,11.1,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.987356,,,,,,,,,,,,,62792772-a6ea-4a0d-bf4c-f4f56e24e6a4,42,,"[90.4, 11.7]",3930178,0,,,,,1.4361984,,Right Foot,,,"[91.7, 21.3]",Ground Pass,,9.687621,,,,Mateo Kovačić,5456.0,,,,,,1,From Kick Off,Mario Pašalić,11603.0,Left Wing,2,Croatia,785,['3f046754-ee47-47f4-a335-3896b51f1332'],33,,,,,,,,,,,,,,,,Croatia,785,00:00:33.347,Pass,,,,,,,90.4,11.7,91.7,21.3,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.117739,,,,,,,,,,,,,23ce395e-6bff-47ca-b078-c394ded22fe9,45,,"[91.6, 21.7]",3930178,0,,,,,-2.0566626,,Right Foot,,,"[86.9, 12.8]",Ground Pass,,10.06479,,,,Joško Gvardiol,33018.0,,,,,,1,From Kick Off,Mateo Kovačić,5456.0,Left Center Midfield,2,Croatia,785,['ae3b1552-3640-4d07-92f7-cab175099c3d'],34,,,,,,,,,,,,,,,,Croatia,785,00:00:34.359,Pass,,,,,,,91.6,21.7,86.9,12.8,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.671734,,,,,,,,,,,,,7777dc14-6de2-477f-a03b-81530c42e8c0,48,,"[85.3, 12.4]",3930178,0,,,,,2.9682353,,Left Foot,,,"[63.6, 16.2]",Ground Pass,,22.030207,,,,Marin Pongracic,8773.0,,,,,,1,From Kick Off,Joško Gvardiol,33018.0,Left Back,2,Croatia,785,['88c8b9c6-9c62-4ece-ae84-fc65bdbce224'],36,,,,,,,,,,,,,,,,Croatia,785,00:00:36.441,Pass,,,,,,,85.3,12.4,63.6,16.2,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.908022,,,,,,,,,,,,,4e714e90-50a6-4bf1-a486-f93f38e2d69a,51,,"[64.3, 18.2]",3930178,0,,,,,1.8894825,,Left Foot,,,"[54.6, 47.6]",Ground Pass,,30.958843,,,,Josip Šutalo,37148.0,,,,,,1,From Kick Off,Marin Pongracic,8773.0,Left Center Back,2,Croatia,785,['184c60be-ac96-4ab4-8656-3e928e5f3258'],39,,,,,,,,,,,,,,,,Croatia,785,00:00:39.405,Pass,,,,,,,64.3,18.2,54.6,47.6,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,2.05662,,,,,,,,,,,,,191fef3e-b107-497c-8e1e-7b4cb572d310,54,,"[54.6, 46.5]",3930178,0,,,,,-1.7100756,,Right Foot,,,"[51.6, 25.1]",Ground Pass,,21.609257,,,,Marin Pongracic,8773.0,,,,,,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Croatia,785,['9191ebdd-571d-4a2e-bec6-009f04da130a'],41,,,,,,,,,,,,,,,,Croatia,785,00:00:41.506,Pass,,,,,,,54.6,46.5,51.6,25.1,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.675728,,,,,,,,,,,,,ce76c2ee-e393-4aa9-9714-4160d1a0ab7a,57,,"[50.5, 26.2]",3930178,0,,,,,1.7862366,,Right Foot,,,"[42.6, 62.3]",Ground Pass,,36.954296,,,,Josip Šutalo,37148.0,,,,,,1,From Kick Off,Marin Pongracic,8773.0,Left Center Back,2,Croatia,785,['f8501b0d-af06-4fdf-bb84-b27d9153fea0'],45,,,,,,,,,,,,,,,,Croatia,785,00:00:45.146,Pass,,,,,,,50.5,26.2,42.6,62.3,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.799202,,,,,,,,,,,,,f51d4fe0-c08b-45b1-956c-9e9123b18551,60,,"[42.2, 64.6]",3930178,0,,,,,0.7557772,,Right Foot,,,"[56.1, 77.7]",Ground Pass,,19.100262,,,,Josip Stanišić,49337.0,,,,,,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Croatia,785,['37ac7729-fafa-4a2e-b8b3-a86a0f110303'],47,,,,,,,,,,,,,,,,Croatia,785,00:00:47.810,Pass,,,,,,,42.2,64.6,56.1,77.7,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,2.288771,,,,,,,,,,,,,1d79e2e4-2224-4b1d-82e7-51b1728c35e7,63,,"[54.7, 76.1]",3930178,0,,,,,-2.5523953,,Right Foot,,,"[35.4, 63.2]",Ground Pass,,23.21422,,,,Josip Šutalo,37148.0,,,,,,1,From Kick Off,Josip Stanišić,49337.0,Right Back,2,Croatia,785,['dfd426e5-bd70-42a6-a78b-c2e948ee9293'],51,,,,,,,,,,,,,,,,Croatia,785,00:00:51.279,Pass,,,,,,,54.7,76.1,35.4,63.2,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.801939,,,,,,,,,,,,,98a64d9b-f9c4-4f2a-a9d5-8e895f485395,66,,"[34.8, 59.5]",3930178,0,,,,,-1.5637043,,Right Foot,,,"[35.0, 31.3]",Ground Pass,,28.200708,,,,Marin Pongracic,8773.0,,,,,,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Croatia,785,['46652551-a893-47ad-bd55-249f96e76873'],54,,,,,,,,,,,,,,,,Croatia,785,00:00:54.924,Pass,,,,,,,34.8,59.5,35.0,31.3,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.681457,,,,,,,,,,,,,5a06dde1-7b7e-4b21-897a-3fbb5ef9fac2,69,,"[44.1, 19.4]",3930178,0,,,,,-1.418753,,Right Foot,,,"[46.0, 7.0]",Ground Pass,,12.54472,,,,Joško Gvardiol,33018.0,,,,,,1,From Kick Off,Marin Pongracic,8773.0,Left Center Back,2,Croatia,785,['aad9ea9d-9236-4f2b-ba55-9b4f3f830001'],59,,,,,,,,,,,,,,,,Croatia,785,00:00:59.278,Pass,,,,,,,44.1,19.4,46.0,7.0,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.156473,,,,,,,,,,,,,67227d94-8471-4e60-8856-f0d98ca64ee9,72,,"[40.5, 13.9]",3930178,1,,,,,2.1335335,,Left Foot,,,"[36.4, 20.4]",Ground Pass,,7.6850505,,,,Marcelo Brozović,5469.0,,,,,,1,From Kick Off,Joško Gvardiol,33018.0,Left Back,2,Croatia,785,['64b8e40d-ef65-4c30-bc69-964db0353173'],3,,,,,,,,,,,,,,,,Croatia,785,00:01:03.737,Pass,,,,,,,40.5,13.9,36.4,20.4,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,2.236673,,,,,,,,,,,,,9a245134-b8f3-412a-bb09-705a8630d45e,75,,"[26.2, 24.1]",3930178,1,,,,,2.6482508,,Right Foot,,,"[6.3, 34.8]",Ground Pass,,22.594248,,,,Dominik Livaković,16531.0,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Center Defensive Midfield,2,Croatia,785,['0abb260e-9e5f-4ca7-b041-e5f1c9ddcbda'],6,,,,,,,,,,,,,,,,Croatia,785,00:01:06.181,Pass,,,,,,,26.2,24.1,6.3,34.8,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.956248,,,,,,,,,,,,,37a9f364-c5ef-4f47-84d2-d408250fe67e,78,,"[8.4, 36.4]",3930178,1,,,,,1.355326,,Right Foot,,,"[14.2, 62.9]",Ground Pass,,27.127293,,,,Josip Šutalo,37148.0,,,,,,1,From Kick Off,Dominik Livaković,16531.0,Goalkeeper,2,Croatia,785,['1133b79e-b98a-40c8-bfa2-c10434d2e6f6'],9,,,,,,,,,,,,,,,,Croatia,785,00:01:09.873,Pass,,,,,,,8.4,36.4,14.2,62.9,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.191597,,,,,,,,,,,,,7397a109-ca9c-4fce-ae3c-f35693fc7b1a,82,,"[15.1, 63.3]",3930178,1,,,,,-0.2772834,,Right Foot,,,"[28.1, 59.6]",Ground Pass,,13.516287,,,,Luka Modrić,5463.0,,,,,,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Croatia,785,"['7a434bee-5caa-40d2-acb3-8529ab73e731', 'dd565f2e-b0a3-4e36-991c-9543ae5671b0']",12,,,,,,,,,,,,,,,,Croatia,785,00:01:12.869,Pass,True,,,,,,15.1,63.3,28.1,59.6,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.084616,,,,,,,,,,,,,81709a10-ea13-4a92-92f3-4df3d297fe02,86,,"[26.5, 62.0]",3930178,1,,,,,2.0344439,,Right Foot,,,"[19.2, 76.6]",Ground Pass,,16.323296,,,,Josip Stanišić,49337.0,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Croatia,785,"['ca281219-95cf-4358-acc9-d5535c951a59', 'cb7127fe-e4fe-4139-b872-d9308da8d800']",14,,,,,,,,,,,,,,,,Croatia,785,00:01:14.762,Pass,True,,,,,,26.5,62.0,19.2,76.6,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.958335,,,,,,,,,,,,,4b982299-14ee-44a7-8359-c7909e15ea49,89,,"[20.6, 75.7]",3930178,1,,,,,0.011110654,,Right Foot,,,"[38.6, 75.9]",Ground Pass,,18.001112,,,,Luka Sučić,39490.0,,,,,,1,From Kick Off,Josip Stanišić,49337.0,Right Back,2,Croatia,785,['7629ae76-c850-40b9-960b-a3aa12d098a3'],16,,,,,,,,,,,,,,,,Croatia,785,00:01:16.535,Pass,,,,,,,20.6,75.7,38.6,75.9,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.556424,,,,,,,,,,,,,317a22a7-7074-4a53-827d-b16da4225ac4,97,,"[34.3, 77.0]",3930178,1,,,,,-0.9723774,,Left Foot,,,"[35.8, 74.8]",Ground Pass,,2.6627054,,,,Luka Sučić,39490.0,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Croatia,785,['6c154df8-64f7-45e8-899a-8e15a91174ad'],19,,,,,,,,,,,,,,,,Croatia,785,00:01:19.376,Pass,,,,,,,34.3,77.0,35.8,74.8,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.661703,,,,,,,,,,,,,d6e01c01-4ddc-4fc6-8d45-eaaa0b1ed258,101,,"[36.6, 67.1]",3930178,1,,,,,-2.6224465,,Left Foot,,,"[28.9, 62.7]",Ground Pass,,8.868484,,,,Marcelo Brozović,5469.0,,,,,,1,From Kick Off,Luka Sučić,39490.0,Right Wing,2,Croatia,785,['54c01f5c-0451-4185-a1a5-ec58b652e941'],21,,,,,,,,,,,,,,,,Croatia,785,00:01:21.331,Pass,,,,,,,36.6,67.1,28.9,62.7,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.82371,,,,,,,,,,,,,8ba0290f-fcfe-49cb-b9cf-84f7f62beec2,104,,"[26.5, 61.3]",3930178,1,,,,,-1.6459235,,Left Foot,,,"[24.4, 33.4]",Ground Pass,,27.97892,,,,Marin Pongracic,8773.0,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Center Defensive Midfield,2,Croatia,785,['14ff6e57-0aea-4ca4-8e94-4355a053e492'],23,,,,,,,,,,,,,,,,Croatia,785,00:01:23.362,Pass,,,,,,,26.5,61.3,24.4,33.4,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.180379,,,,,,,,,,,,,95cf6977-ac8e-4466-8db8-fb1484a86f85,107,,"[43.7, 27.6]",3930178,1,,,,,0.6472117,,Left Foot,,,"[52.3, 34.1]",Ground Pass,,10.780074,,,,Andrej Kramarić,5460.0,,,,,,1,From Kick Off,Marin Pongracic,8773.0,Left Center Back,2,Croatia,785,['267dbbde-5315-4390-a840-75014026e642'],27,,,,,,,,,,,,,,,,Croatia,785,00:01:27.722,Pass,,,,,,,43.7,27.6,52.3,34.1,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.325417,,,,,,,,,,,,,b4e4cb93-bec0-4054-887b-91317e0d6ed9,110,,"[49.5, 26.2]",3930178,1,,,,,-0.52030957,,Right Foot,,,"[68.0, 15.6]",Ground Pass,,21.321585,,,,Mateo Kovačić,5456.0,,,,,,1,From Kick Off,Andrej Kramarić,5460.0,Center Forward,2,Croatia,785,['28a2d55b-4923-4fb2-9af3-48efb6c1f15b'],31,,,,,,,,,,,,,,,,Croatia,785,00:01:31.865,Pass,,,,,,,49.5,26.2,68.0,15.6,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.28219,,,,,,,,,,,,,2e6c5961-6d5e-4119-ae81-870d89d2d079,113,,"[63.9, 21.1]",3930178,1,,,,,2.5710099,,Right Foot,,,"[50.5, 29.7]",Ground Pass,,15.922312,,,,Marin Pongracic,8773.0,,,,,,1,From Kick Off,Mateo Kovačić,5456.0,Left Center Midfield,2,Croatia,785,['723cd7aa-4f03-4098-a4f5-d54b8216ae34'],36,,,,,,,,,,,,,,,,Croatia,785,00:01:36.615,Pass,,,,,,,63.9,21.1,50.5,29.7,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,1.374705,,,,,,,,,,,,,f33cc760-0271-4c43-9701-578f88c7b095,116,,"[50.9, 32.0]",3930178,1,,,,,1.3533589,,Right Foot,,,"[58.5, 66.4]",Ground Pass,,35.229534,,,,Luka Modrić,5463.0,,,,,,1,From Kick Off,Marin Pongracic,8773.0,Left Center Back,2,Croatia,785,['abdf24e7-f410-4984-80d3-2077f6d33d89'],39,,,,,,,,,,,,,,,,Croatia,785,00:01:39.508,Pass,,,,,,,50.9,32.0,58.5,66.4,Croatia vs Italy,Croatia,Italy
