50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.865338,,,,,,,,,,,98bf0b01-9df1-431e-a46b-b7edd7b9497a,1815,,,"[42.4, 20.9]",3938645,46,,,,,1.7443208,,Left Foot,,"[36.3, 55.7]",Ground Pass,,35.33058,,,,Illia Zabarnyi,39136.0,,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,77,Ukraine,911,['022dde8a-535f-44f1-bcd1-624913eea747'],13,,,,,,,,,,,,,,,,Ukraine,911,00:46:13.200,Pass,,,,,,,42.4,20.9,36.3,55.7,,,,,,36.3,55.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.33036,,,,,,,,,,,a70ff836-aeb7-4225-be1e-14d853fa4299,1818,,,"[65.1, 58.8]",3938645,46,,,,,-2.1046906,,Right Foot,,"[54.4, 40.7]",Ground Pass,,21.026175,,,,Oleksandr Svatok,30059.0,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,77,Ukraine,911,['4ef31231-664f-4ef6-b6df-0dc45f53f6b5'],23,,,,,,,,,,,,,,,,Ukraine,911,00:46:23.517,Pass,,,,,,,65.1,58.8,54.4,40.7,,,,,,54.4,40.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.916596,,,,,,,,,,,c53a2207-cac4-4e14-92a6-c53347f43127,1821,,,"[55.6, 39.9]",3938645,46,,,,,-1.4610693,,Right Foot,,"[56.9, 28.1]",Ground Pass,,11.871394,,,,Mykola Matvienko,18617.0,,,,,,,1,Regular Play,Oleksandr Svatok,30059.0,Center Back,77,Ukraine,911,['a9ff9945-ff49-49b0-a3c0-4929632508cc'],26,,,,,,,,,,,,,,,,Ukraine,911,00:46:26.035,Pass,,,,,,,55.6,39.9,56.9,28.1,,,,,,56.9,28.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.531866,,,,,,,,,,,337fa496-10b7-4fbd-8ff8-0378997b3c14,1824,,,"[72.1, 24.7]",3938645,46,,,,,1.744404,,Left Foot,,"[67.4, 51.5]",Ground Pass,,27.209005,,,,Illia Zabarnyi,39136.0,,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,77,Ukraine,911,['17bb2d7e-a960-4ece-9cc8-576dd554a461'],33,,,,,,,,,,,,,,,,Ukraine,911,00:46:33.588,Pass,,,,,,,72.1,24.7,67.4,51.5,,,,,,67.4,51.5,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.349466,,,,,,,,,,,10e2d45b-15f8-43aa-aa78-851ad02cbd88,1827,,,"[75.2, 53.1]",3938645,46,,,,,-1.8003237,,Right Foot,,"[70.2, 31.7]",Ground Pass,,21.97635,,,,Mykola Matvienko,18617.0,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,77,Ukraine,911,['2c08e948-d244-4ff5-8e08-717d630bb3a9'],39,,,,,,,,,,,,,,,,Ukraine,911,00:46:39.407,Pass,,,,,,,75.2,53.1,70.2,31.7,,,,,,70.2,31.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.650768,,,,,,,,,,,88f87f7a-67e2-4b40-9134-a9bab401308a,1830,,,"[69.5, 28.1]",3938645,46,,,,,-0.79891086,,Left Foot,,"[91.4, 5.6]",Ground Pass,,31.398407,,,,Georgiy Sudakov,38975.0,,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,77,Ukraine,911,['a3f03d4a-3dae-4268-acfe-bcd1e570607e'],41,,,,,,,,,,,,,,,,Ukraine,911,00:46:41.933,Pass,,,,,,,69.5,28.1,91.4,5.6,,,,,,91.4,5.6,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,2.364103,,,,,,,,,,,707c6281-e1a2-40d3-870f-95c4fa679574,1833,,,"[83.4, 19.3]",3938645,46,,,,,0.6833443,,Right Foot,,"[120.0, 49.1]",High Pass,,47.197456,,,Out,Roman Yaremchuk,23649.0,,,,,,,1,Regular Play,Georgiy Sudakov,38975.0,Left Center Midfield,77,Ukraine,911,,49,,,,,,,,,,,,,,,,Ukraine,911,00:46:49.254,Pass,,,,,,,83.4,19.3,120.0,49.1,,,,,,120.0,49.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.618476,,,,,,,,,,,c7a58de6-03d4-49c7-a30f-805700e3649c,1838,,,"[60.0, 40.0]",3938645,45,,,,,-2.7724,,Left Foot,,"[40.1, 32.3]",Ground Pass,,21.337759,,,,Mykola Matvienko,18617.0,,,,,,Kick Off,2,From Kick Off,Roman Yaremchuk,23649.0,Left Center Forward,78,Ukraine,911,['c5dc7d8c-3987-4fcf-837e-517c33b78066'],0,,,,,,,,,,,,,,,,Ukraine,911,00:00:00.181,Pass,,,,,,,60.0,40.0,40.1,32.3,,,,,,40.1,32.3,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.357571,,,,,,,,,,,cf489f35-9451-49ae-94c2-fa571a29026a,1841,,,"[62.7, 19.4]",3938645,45,,,,,-0.67075163,,Left Foot,,"[81.1, 4.8]",Ground Pass,,23.48872,,,,Vitalii Mykolenko,20827.0,,,,,,,2,From Kick Off,Mykola Matvienko,18617.0,Left Center Back,78,Ukraine,911,['a81359fe-77e4-4d5a-a56f-91ebc40fbe8f'],7,,,,,,,,,,,,,,,,Ukraine,911,00:00:07.460,Pass,,,,,,,62.7,19.4,81.1,4.8,,,,,,81.1,4.8,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.200643,,,,,,,,,,,69ab725d-87d3-4184-8598-804802a519bf,1844,,,"[81.6, 6.2]",3938645,45,,,,,3.132502,,Right Foot,,"[70.6, 6.3]",Ground Pass,,11.000455,,,,Mykola Matvienko,18617.0,,,,,,,2,From Kick Off,Vitalii Mykolenko,20827.0,Left Wing Back,78,Ukraine,911,['80c13a89-4e24-4b25-bee9-1178a035fd59'],11,,,,,,,,,,,,,,,,Ukraine,911,00:00:11.405,Pass,,,,,,,81.6,6.2,70.6,6.3,,,,,,70.6,6.3,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.343867,,,,,,,,,,,73b550a1-d622-4f7b-b237-ebb4758054d9,1847,,,"[69.2, 7.7]",3938645,45,,,,,-0.3366748,,Right Foot,,"[81.2, 3.5]",Ground Pass,,12.713772,,,,Vitalii Mykolenko,20827.0,,,,,,,2,From Kick Off,Mykola Matvienko,18617.0,Left Center Back,78,Ukraine,911,['289e378f-9262-43cd-947f-6cf9e71ec535'],13,,,,,,,,,,,,,,,,Ukraine,911,00:00:13.573,Pass,,,,,,,69.2,7.7,81.2,3.5,,,,,,81.2,3.5,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,2.339894,,,,,,,,,,,53019ca2-c8b1-463f-8e01-53c70a473af6,1850,,,"[84.0, 3.7]",3938645,45,,,,,1.0231463,,Left Foot,,"[108.7, 44.2]",High Pass,,47.437748,,,,Artem Dovbyk,25079.0,,,True,,,,2,From Kick Off,Vitalii Mykolenko,20827.0,Left Wing Back,78,Ukraine,911,['0f76ce32-69dc-47cd-8443-312275ff7c29'],16,,,,,,,,,,,,,,,,Ukraine,911,00:00:16.344,Pass,,,,,,,84.0,3.7,108.7,44.2,,,,,,108.7,44.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.946512,,,,,,,,,,,69bba0ca-5d16-4b5b-b3f1-4d58e02ced6e,1853,,,"[108.7, 44.2]",3938645,45,,,,True,3.1415927,,,,"[101.6, 44.2]",Low Pass,,7.1,,,,Mykola Shaparenko,21294.0,,,,,,,2,From Kick Off,Artem Dovbyk,25079.0,Right Center Forward,78,Ukraine,911,"['91923c77-0b89-4361-9291-c5bdb75dd5dd', 'dd9fac0e-7c02-49ed-afa1-92a614b01ad5']",18,,,,,,,,,,,,,,,,Ukraine,911,00:00:18.684,Pass,True,,,,,,108.7,44.2,101.6,44.2,,,,,,101.6,44.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.603107,,,,,,,,,,,9f8a32bf-a156-44b5-97bc-0ffc2f330137,1860,,,"[15.8, 28.4]",3938645,45,,,,,-0.4007386,,Left Foot,,"[42.0, 17.3]",Ground Pass,,28.45435,,,,Jeremy Doku,23650.0,,,,,,,2,From Kick Off,Youri Tielemans,2954.0,Left Defensive Midfield,78,Ukraine,911,['315bf6b7-fa48-4da2-974d-fb8df84cd3a7'],21,,,,,,,,,,,,,,,,Belgium,782,00:00:21.509,Pass,,,,,,,15.8,28.4,42.0,17.3,,,,,,42.0,17.3,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.742574,,,,,,,,,,,8262a7b3-7c80-49ac-b612-125b98861835,1868,,,"[20.9, 10.4]",3938645,45,,,,,-1.1071488,,Left Foot,,"[23.0, 6.2]",Ground Pass,,4.6957426,,,,Jeremy Doku,23650.0,,,,,,Recovery,2,From Counter,Arthur Theate,43913.0,Left Back,79,Belgium,782,['c882da64-e26d-4427-86aa-c649e838bebf'],30,,,,,,,,,,,,,,,,Belgium,782,00:00:30.108,Pass,,,,,,,20.9,10.4,23.0,6.2,,,,,,23.0,6.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.226877,,,,,,,,,,,9beafb6f-229b-49b2-ac6e-d6e36e879a3b,1874,,,"[51.2, 5.3]",3938645,45,,True,,,1.9513026,,Left Foot,,"[49.4, 9.8]",Ground Pass,,4.846648,,,,Youri Tielemans,2954.0,,,,,,Free Kick,2,From Free Kick,Arthur Theate,43913.0,Left Back,80,Belgium,782,['e6a4e5ba-1973-4634-a3e2-f6a59d520f24'],49,,,,,,,,,,,,,,,,Belgium,782,00:00:49.627,Pass,,,,,,,51.2,5.3,49.4,9.8,,,,,,49.4,9.8,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,2.340921,,,,,,,,,,,d4273cf6-b6f5-4cff-a6cd-941749fa9ab0,1876,,,"[48.1, 18.2]",3938645,45,,,,,1.88093,,Right Foot,,"[37.3, 51.9]",Ground Pass,,35.388275,,,,Wout Faes,8854.0,,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,['b635e8ac-abe6-43d3-87a5-7b26c90de7f1'],52,,,,,,,,,,,,,,,,Belgium,782,00:00:52.280,Pass,,,,,,,48.1,18.2,37.3,51.9,,,,,,37.3,51.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.491967,,,,,,,,,,,409d986a-1d84-4dd9-983e-0559492051d8,1879,,,"[36.9, 55.4]",3938645,45,,,,,1.2610934,,Right Foot,,"[42.5, 72.9]",Ground Pass,,18.374166,,,,Timothy Castagne,6989.0,,,,,,,2,From Free Kick,Wout Faes,8854.0,Right Center Back,80,Belgium,782,['74cfe96a-91cd-4783-bb5c-1dcef9754333'],55,,,,,,,,,,,,,,,,Belgium,782,00:00:55.424,Pass,,,,,,,36.9,55.4,42.5,72.9,,,,,,42.5,72.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.831771,,,,,,,,,,,e01716b4-76e3-430a-ab9a-9ccbcb5dc0e0,1882,,,"[42.5, 71.1]",3938645,45,,,,,-0.638914,,Right Foot,,"[49.5, 65.9]",Ground Pass,,8.720092,,,,Amadou Onana,48347.0,,,,,,,2,From Free Kick,Timothy Castagne,6989.0,Right Back,80,Belgium,782,['b913a346-3fb7-421d-939f-b52e27939681'],59,,,,,,,,,,,,,,,,Belgium,782,00:00:59.028,Pass,,,,,,,42.5,71.1,49.5,65.9,,,,,,49.5,65.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.209243,,,,,,,,,,,9e09a3b6-4beb-4766-b6a7-cf2dbf5ef208,1885,,,"[49.5, 65.9]",3938645,45,,,,,2.6095161,,Left Foot,,"[37.1, 73.2]",Ground Pass,,14.389232,,,,Timothy Castagne,6989.0,,,,,,,2,From Free Kick,Amadou Onana,48347.0,Right Defensive Midfield,80,Belgium,782,['21754ed5-86ec-4b26-b763-b5047d477112'],59,,,,,,,,,,,,,,,,Belgium,782,00:00:59.900,Pass,,,,,,,49.5,65.9,37.1,73.2,,,,,,37.1,73.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.519129,,,,,,,,,,,226c9cb7-3471-4ab8-9cd5-225c4be2b77d,1888,,,"[38.3, 70.8]",3938645,46,,,,,-2.275488,,Right Foot,,"[25.8, 56.1]",Ground Pass,,19.296114,,,,Wout Faes,8854.0,,,,,,,2,From Free Kick,Timothy Castagne,6989.0,Right Back,80,Belgium,782,['259f6513-98f2-45fc-b353-bb64a922943b'],2,,,,,,,,,,,,,,,,Belgium,782,00:01:02.317,Pass,,,,,,,38.3,70.8,25.8,56.1,,,,,,25.8,56.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,2.27948,,,,,,,,,,,dae7c2cd-2990-4a0d-bc59-499dd4c0fec4,1891,,,"[27.8, 54.7]",3938645,46,,,,,-1.1926221,,Right Foot,,"[42.5, 17.7]",Ground Pass,,39.81319,,,,Arthur Theate,43913.0,,,,,,,2,From Free Kick,Wout Faes,8854.0,Right Center Back,80,Belgium,782,['22a8e6d2-ba7e-47c2-91d5-dc04d09d8324'],4,,,,,,,,,,,,,,,,Belgium,782,00:01:04.882,Pass,,,,,,,27.8,54.7,42.5,17.7,,,,,,42.5,17.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.997006,,,,,,,,,,,94a5f12d-3d42-4f9d-808d-2a44770c1796,1894,,,"[42.9, 15.8]",3938645,46,,,,,0.09325392,,Left Foot,,"[56.8, 17.1]",Ground Pass,,13.960659,,,,Kevin De Bruyne,3089.0,,,,,,,2,From Free Kick,Arthur Theate,43913.0,Left Back,80,Belgium,782,['147b4017-e6f0-447d-ba04-6c46850cce8a'],7,,,,,,,,,,,,,,,,Belgium,782,00:01:07.836,Pass,,,,,,,42.9,15.8,56.8,17.1,,,,,,56.8,17.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.941918,,,,,,,,,,,dff5e0c8-38d3-457e-8639-bd8ccae5aee1,1897,,,"[56.8, 15.8]",3938645,46,,,,,-1.1169523,,Right Foot,,"[62.8, 3.5]",Ground Pass,,13.685393,,,,Jeremy Doku,23650.0,,,,,,,2,From Free Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,80,Belgium,782,['6c0ccded-f985-42be-a6ae-709d0aefa865'],9,,,,,,,,,,,,,,,,Belgium,782,00:01:09.639,Pass,,,,,,,56.8,15.8,62.8,3.5,,,,,,62.8,3.5,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.299728,,,,,,,,,,,4d5568e3-a17c-4c90-8dd7-b9f1952e93db,1901,,,"[63.4, 4.8]",3938645,46,,,,,2.9638476,,Right Foot,,"[46.7, 7.8]",Ground Pass,,16.967321,,,,Arthur Theate,43913.0,,,,,,,2,From Free Kick,Jeremy Doku,23650.0,Left Wing,80,Belgium,782,"['451345fa-b0f6-4733-8319-57eb42a842dc', 'faf9a281-6d90-4fb8-ad4c-916d7f7b9e03']",10,,,,,,,,,,,,,,,,Belgium,782,00:01:10.620,Pass,True,,,,,,63.4,4.8,46.7,7.8,,,,,,46.7,7.8,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.063981,,,,,,,,,,,c78d014f-bc07-44fb-b6c0-84f79bb8301b,1904,,,"[47.7, 8.4]",3938645,46,,,,,0.996768,,Left Foot,,"[57.4, 23.4]",Ground Pass,,17.86309,,,,Youri Tielemans,2954.0,,,,,,,2,From Free Kick,Arthur Theate,43913.0,Left Back,80,Belgium,782,['38529524-5f16-444d-8b75-5351531bdcee'],12,,,,,,,,,,,,,,,,Belgium,782,00:01:12.511,Pass,,,,,,,47.7,8.4,57.4,23.4,,,,,,57.4,23.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.079543,,,,,,,,,,,3eb79e85-90ef-45f9-bc68-7d832c444252,1908,,,"[59.8, 28.3]",3938645,46,,,,,1.7378981,,Right Foot,,"[57.0, 44.9]",Ground Pass,,16.834488,,,,Amadou Onana,48347.0,,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,"['083f0462-47bb-4b83-96d3-7a05c5280325', 'f55d65af-ea8e-4b41-825a-48a1d49060b2']",15,,,,,,,,,,,,,,,,Belgium,782,00:01:15.035,Pass,True,,,,,,59.8,28.3,57.0,44.9,,,,,,57.0,44.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.955159,,,,,,,,,,,94261359-4fb3-4896-8032-76628b17b1fa,1911,,,"[62.6, 49.8]",3938645,46,,,,,1.0432116,,Right Foot,,"[70.0, 62.5]",Ground Pass,,14.698639,,,,Leandro Trossard,16559.0,,,,,,,2,From Free Kick,Amadou Onana,48347.0,Right Defensive Midfield,80,Belgium,782,['baf44ad4-f7c0-44f7-9438-13ed4eb01076'],17,,,,,,,,,,,,,,,,Belgium,782,00:01:17.843,Pass,,,,,,,62.6,49.8,70.0,62.5,,,,,,70.0,62.5,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.05255,,,,,,,,,,,b2585190-1cad-4123-b681-e33644953d43,1914,,,"[84.3, 63.9]",3938645,46,,,,,1.164962,,Right Foot,,"[89.8, 76.7]",Ground Pass,,13.931619,,,,Timothy Castagne,6989.0,,,,,,,2,From Free Kick,Leandro Trossard,16559.0,Right Wing,80,Belgium,782,['4f542750-0e7b-4562-949b-61b699d9ea04'],21,,,,,,,,,,,,,,,,Belgium,782,00:01:21.893,Pass,,,,,,,84.3,63.9,89.8,76.7,,,,,,89.8,76.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.978258,,,,,,,,,,,3d18d00c-5e8c-49a8-9b7d-0c2f36f0c01b,1917,,,"[89.9, 75.6]",3938645,46,,,,,-2.5590396,,Right Foot,,"[81.4, 70.0]",Ground Pass,,10.1789,,,,Amadou Onana,48347.0,,,,,,,2,From Free Kick,Timothy Castagne,6989.0,Right Back,80,Belgium,782,['c11bb93a-56e8-48d1-a5c2-9bc9ea04d5bf'],23,,,,,,,,,,,,,,,,Belgium,782,00:01:23.926,Pass,,,,,,,89.9,75.6,81.4,70.0,,,,,,81.4,70.0,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.442362,,,,,,,,,,,e01507cd-bf90-451d-9361-90f739eca9e8,1921,,,"[69.5, 69.7]",3938645,46,,,,,-2.9122002,,Left Foot,,"[49.8, 65.1]",Ground Pass,,20.229929,,,,Wout Faes,8854.0,,,,,,,2,From Free Kick,Amadou Onana,48347.0,Right Defensive Midfield,80,Belgium,782,"['691fbd82-ae8a-477c-ae3d-707ec021ed19', 'dada5b3e-5f36-4751-b393-23efdc85f37b']",28,,,,,,,,,,,,,,,,Belgium,782,00:01:28.186,Pass,True,,,,,,69.5,69.7,49.8,65.1,,,,,,49.8,65.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.307372,,,,,,,,,,,3ea568e0-2613-41c3-bdaa-ff5b2a9fa25f,1924,,,"[36.2, 59.7]",3938645,46,,,,,-1.4392847,,Left Foot,,"[38.7, 40.8]",Ground Pass,,19.064627,,,,Jan Vertonghen,3077.0,,,,,,,2,From Free Kick,Wout Faes,8854.0,Right Center Back,80,Belgium,782,['65e54cc6-ec1c-4598-b269-00c27e3882ea'],32,,,,,,,,,,,,,,,,Belgium,782,00:01:32.033,Pass,,,,,,,36.2,59.7,38.7,40.8,,,,,,38.7,40.8,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.716613,,,,,,,,,,,7ceddc57-67eb-4ebf-ac4d-ca6b2d178585,1927,,,"[41.0, 36.6]",3938645,46,,,,,-1.080839,,Left Foot,,"[51.4, 17.1]",Ground Pass,,22.1,,,,Arthur Theate,43913.0,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,80,Belgium,782,['b85aae40-f2d1-40d0-b973-c0530dad5a33'],34,,,,,,,,,,,,,,,,Belgium,782,00:01:34.625,Pass,,,,,,,41.0,36.6,51.4,17.1,,,,,,51.4,17.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.868713,,,,,,,,,,,6be3d7a0-11cf-4b01-a68f-eec824ea9a18,1930,,,"[56.8, 9.0]",3938645,46,,,,,-0.28950366,,Left Foot,,"[75.6, 3.4]",Ground Pass,,19.61632,,,,Jeremy Doku,23650.0,,,,,,,2,From Free Kick,Arthur Theate,43913.0,Left Back,80,Belgium,782,['d806e0e9-f561-4b1b-801f-cc78b02a5af7'],38,,,,,,,,,,,,,,,,Belgium,782,00:01:38.364,Pass,,,,,,,56.8,9.0,75.6,3.4,,,,,,75.6,3.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.787128,,,,,,,,,,,5cb52bfd-a590-41f5-b7e4-a091971b6a7a,1934,,,"[75.6, 3.4]",3938645,46,,,,,1.8882551,,Right Foot,,"[73.3, 10.4]",Ground Pass,,7.368175,,,,Kevin De Bruyne,3089.0,,,,,,,2,From Free Kick,Jeremy Doku,23650.0,Left Wing,80,Belgium,782,"['60611abe-133f-47bb-ad92-7a7bdb595438', 'f8e6ebcf-3e6f-4ea5-9ea6-2572373670f2']",39,,,,,,,,,,,,,,,,Belgium,782,00:01:39.273,Pass,True,,,,,,75.6,3.4,73.3,10.4,,,,,,73.3,10.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.139154,,,,,,,,,,,529f6586-fb73-4250-b1bd-09c2315ae2e0,1941,,,"[72.7, 4.6]",3938645,46,,,,,2.976444,,Right Foot,,"[70.9, 4.9]",Ground Pass,,1.8248287,,,Incomplete,Arthur Theate,43913.0,,,,,,Recovery,2,From Free Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,80,Belgium,782,"['08913615-e38b-4386-bd30-31eacbd4eb9c', '93d99f39-edea-4501-b77d-a386afb53a8d', '9ccb8fec-3e59-46f2-a8d8-9afea6759f3d', 'e8f635f9-eb53-4053-a1be-21a08bcc2bb9']",42,,,,,,,,,,,,,,,,Belgium,782,00:01:42.110,Pass,True,,,,,,72.7,4.6,70.9,4.9,,,,,,70.9,4.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.60034,,,,,,,,,,,660ea6d3-7b9f-461d-ba60-a91a5146a8c0,1946,,,"[68.2, 3.5]",3938645,46,,,,,1.3003602,,Right Foot,,"[71.0, 13.6]",Ground Pass,,10.480935,,,,Youri Tielemans,2954.0,,,,,,,2,From Free Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,80,Belgium,782,['923aca72-6434-4c17-a18c-7d466e0a52dd'],43,,,,,,,,,,,,,,,,Belgium,782,00:01:43.672,Pass,,,,,,,68.2,3.5,71.0,13.6,,,,,,71.0,13.6,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,1.213173,,,,,,,,,,,96ce268b-11c7-48b7-8f07-d0815e2905f5,1949,,,"[87.0, 25.1]",3938645,46,,,,,1.6494012,,Left Foot,,"[84.7, 54.3]",Ground Pass,,29.290442,,,,Leandro Trossard,16559.0,,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Left Defensive Midfield,80,Belgium,782,['fd3fb548-10f2-43cf-881f-2910c2e2ce98'],48,,,,,,,,,,,,,,,,Belgium,782,00:01:48.182,Pass,,,,,,,87.0,25.1,84.7,54.3,,,,,,84.7,54.3,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.223125,,,,,,,,,,,447cceea-34ae-4add-975d-7e4b98cd612c,1952,,,"[88.0, 53.4]",3938645,46,,,,,0.06965458,,Right Foot,,"[92.3, 53.7]",Ground Pass,,4.3104525,,,Incomplete,Romelu Lukaku Menama,3289.0,,,,,,,2,From Free Kick,Leandro Trossard,16559.0,Right Wing,80,Belgium,782,"['9ea521aa-d960-4dca-b3bf-3cbec733159d', 'b68093e6-c2ce-4c7b-87bf-6e2cf273facd']",50,,,,,,,,,,,,,,,,Belgium,782,00:01:50.422,Pass,,,,,,,88.0,53.4,92.3,53.7,,,,,,92.3,53.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.974338,,,,,,,,,,,3f5c05ce-d476-4949-886f-ed3fb4787189,1957,,,"[77.6, 74.2]",3938645,46,,,,,0.47646743,,Left Foot,,"[83.8, 77.4]",Ground Pass,,6.9771056,,,,Timothy Castagne,6989.0,,,,,,,2,From Free Kick,Leandro Trossard,16559.0,Right Wing,80,Belgium,782,['9d82cd32-f6a1-4200-81a5-aa521277aad4'],56,,,,,,,,,,,,,,,,Belgium,782,00:01:56.064,Pass,,,,,,,77.6,74.2,83.8,77.4,,,,,,83.8,77.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,,,,,,,,,,,,0.995519,,,,,,,,,,,69c4fff8-d896-4bf5-9270-ea0ccab2ee26,1960,,,"[85.6, 75.6]",3938645,47,,,,,-1.5707964,,Right Foot,,"[85.6, 72.2]",Ground Pass,,3.4,,,,Amadou Onana,48347.0,,,,,,,2,From Free Kick,Timothy Castagne,6989.0,Right Back,80,Belgium,782,['f8a03cf9-4fee-4d51-b92d-02bf8c5ba3fb'],0,,,,,,,,,,,,,,,,Belgium,782,00:02:00.031,Pass,,,,,,,85.6,75.6,85.6,72.2,,,,,,85.6,72.2,Ukraine vs Belgium,Ukraine,Belgium
