50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.970313,,,,,,,,,,,fdfb0e77-8105-4ec3-9cfa-8060c622886e,2595,,,"[33.5, 58.5]",3930165,66,,,,-0.17863101,,Right Foot,,,"[47.9, 55.9]",Ground Pass,,14.63284,,,,N'Golo Kanté,3961.0,,,,,,2,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,121,France,771,['e8836cb6-83e1-4caa-8e62-e50f9f8d31a6'],21,,,,,,,,,,,,,,,,France,771,00:21:21.010,Pass,,,,,,,33.5,58.5,47.9,55.9,,,,,,47.9,55.9,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.451857,,,,,,,,,,,0e33a917-ade5-418d-abf5-faa5f43d189d,2598,,,"[46.1, 59.5]",3930165,66,,,,1.5256293,,Right Foot,,,"[46.9, 77.2]",Ground Pass,,17.71807,,,,Jules Koundé,4445.0,,,,,,2,Regular Play,N'Golo Kanté,3961.0,Right Defensive Midfield,121,France,771,['e39e0ceb-97b7-4fce-869f-95a55cf0c372'],23,,,,,,,,,,,,,,,,France,771,00:21:23.896,Pass,,,,,,,46.1,59.5,46.9,77.2,,,,,,46.9,77.2,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.42595,,,,,,,,,,,5fb8951d-65eb-4594-9858-ef233dd62a5d,2601,,,"[45.6, 75.5]",3930165,66,,,,-2.7282622,,Right Foot,,,"[28.5, 68.0]",Ground Pass,,18.67244,,,,Dayotchanculle Upamecano,8519.0,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,121,France,771,['5fb2db0e-63bf-4a87-9a6f-bfcf129468dc'],25,,,,,,,,,,,,,,,,France,771,00:21:25.921,Pass,,,,,,,45.6,75.5,28.5,68.0,,,,,,28.5,68.0,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,2.339611,,,,,,,,,,,3a731bf5-fe0e-49ad-be3e-461a9fbaac92,2604,,,"[26.2, 67.1]",3930165,66,,,,-1.5707964,,Left Foot,,,"[26.2, 35.2]",Ground Pass,,31.9,,,,William Saliba,17592.0,,,,,,2,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,121,France,771,['a1b96015-f8e1-4bf9-8146-3b620aab6166'],28,,,,,,,,,,,,,,,,France,771,00:21:28.295,Pass,,,,,,,26.2,67.1,26.2,35.2,,,,,,26.2,35.2,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.815259,,,,,,,,,,,fdf96be4-e373-4fde-88b3-3b96480dc557,2607,,,"[28.0, 33.1]",3930165,66,,,,-0.93226206,,Right Foot,,,"[42.4, 13.7]",Ground Pass,,24.160297,,,,Theo Bernard François Hernández,6704.0,,,,,,2,Regular Play,William Saliba,17592.0,Left Center Back,121,France,771,['3b1142b0-b05d-4421-bf1b-31ee290ceb47'],31,,,,,,,,,,,,,,,,France,771,00:21:31.800,Pass,,,,,,,28.0,33.1,42.4,13.7,,,,,,42.4,13.7,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.440299,,,,,,,,,,,0ee041bf-3d15-4dea-b8fa-4ecc79659384,2610,,,"[42.2, 10.8]",3930165,66,,,,0.032246884,,Left Foot,,,"[63.9, 11.5]",Ground Pass,,21.711287,,,,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,121,France,771,['18112894-67e2-429b-94c6-6b02207e320c'],34,,,,,,,,,,,,,,,,France,771,00:21:34.961,Pass,,,,,,,42.2,10.8,63.9,11.5,,,,,,63.9,11.5,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,3.124799,,,,,,,,,,,dc82ecf5-2307-4daa-8a0a-8fbe268c962c,2613,,,"[87.6, 20.5]",3930165,66,,,,1.4672256,,Right Foot,,,"[93.4, 76.3]",High Pass,,56.100624,,,,Ousmane Dembélé,5477.0,,True,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,121,France,771,['4bc53619-80c8-48cc-99bb-74555521fbc1'],43,,,,,,,,,,,,,,,,France,771,00:21:43.161,Pass,,,,,,,87.6,20.5,93.4,76.3,,,,,,93.4,76.3,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.805286,,,,,,,,,,,c25b92fa-87e0-4eb8-a3f0-507bbb44816a,2617,,,"[94.4, 75.8]",3930165,66,,,,-1.8862839,,Right Foot,,,"[89.7, 61.4]",Ground Pass,,15.147607,,,,N'Golo Kanté,3961.0,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,121,France,771,['711d33e6-90ff-4b87-a2e6-c71d3ec2bbc2'],49,,,,,,,,,,,,,,,,France,771,00:21:49.178,Pass,,,,,,,94.4,75.8,89.7,61.4,,,,,,89.7,61.4,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.463462,,,,,,,,,,,44d2862a-75ae-4291-971c-26caa7685909,2620,,,"[93.8, 54.1]",3930165,66,,,,-0.066938944,19f07862-7b88-43f3-9fb0-20137b6c6c43,Right Foot,,,"[111.7, 52.9]",Ground Pass,,17.940178,,,,Marcus Thuram,2972.0,True,,,,,2,Regular Play,N'Golo Kanté,3961.0,Right Defensive Midfield,121,France,771,['046363ba-6bcc-4040-a3b6-3a7a54d7ec44'],52,,,,,,,,,,,,,,,,France,771,00:21:52.144,Pass,,,,,,,93.8,54.1,111.7,52.9,,,,,,111.7,52.9,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,0.851085,,,,,,,,,,,7768e928-c5dd-4ca4-95ed-13b2ed177027,2624,,,"[9.0, 27.6]",3930165,66,,,,-0.37147257,,Right Foot,,,"[33.9, 17.9]",Low Pass,,26.722649,,,,Christoph Baumgartner,24977.0,,,,,Recovery,2,Regular Play,Philipp Mwene,13315.0,Left Back,121,France,771,['5a0f2664-d354-4ab0-829e-86372f5e945b'],55,,,,,,,,,,,,,,,,Austria,915,00:21:55.537,Pass,,,,,,,9.0,27.6,33.9,17.9,,,,,,33.9,17.9,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,2.025831,,,,,,,,,,,17ce9fcb-1a96-4898-aee1-f316298c245d,2626,,,"[86.2, 62.2]",3930165,66,True,,,0.23270097,,Right Foot,,,"[103.5, 66.3]",High Pass,,17.779202,,,,Ousmane Dembélé,5477.0,,,,,Recovery,2,Regular Play,Jules Koundé,4445.0,Right Back,122,France,771,['7d7d3fb0-d160-4472-96e9-51f93b7e6d63'],56,,,,,,,,,,,,,,,,France,771,00:21:56.268,Pass,,,,,,,86.2,62.2,103.5,66.3,,,,,,103.5,66.3,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.39031,,,,,,,,,,,e22f1c2a-62e4-4181-b3cc-74a47f50b751,2630,,,"[105.4, 70.9]",3930165,67,,,,-2.7125633,,Left Foot,,,"[96.0, 66.6]",Ground Pass,,10.336827,,,,Jules Koundé,4445.0,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,122,France,771,['a2e5243c-cf6b-4605-a36b-8c0eca90bee6'],1,,,,,,,,,,,,,,,,France,771,00:22:01.231,Pass,,,,,,,105.4,70.9,96.0,66.6,,,,,,96.0,66.6,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.015442,,,,,,,,,,,46f05523-6642-475e-baa5-af1255ab86ac,2633,,,"[93.9, 64.6]",3930165,67,,,,-0.2914568,,Right Foot,,,"[100.9, 62.5]",Ground Pass,,7.3082147,,,,Marcus Thuram,2972.0,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,122,France,771,['21203e6e-bbfd-4af7-925b-867ac65b3481'],2,,,,,,,,,,,,,,,,France,771,00:22:02.955,Pass,,,,,,,93.9,64.6,100.9,62.5,,,,,,100.9,62.5,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.570117,,,,,,,,,,,ed184413-79b0-4377-a214-07c5d72d6159,2636,,,"[104.6, 60.8]",3930165,67,,,,0.8850668,,Right Foot,,,"[110.9, 68.5]",Ground Pass,,9.94887,,,,Ousmane Dembélé,5477.0,,,,,,2,Regular Play,Marcus Thuram,2972.0,Left Wing,122,France,771,['ecc934d3-07f6-4896-9fa8-a56b5b445bef'],4,,,,,,,,,,,,,,,,France,771,00:22:04.973,Pass,,,,,,,104.6,60.8,110.9,68.5,,,,,,110.9,68.5,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.182477,,,,,,,,,,,8b49360e-8047-4544-a97e-99c5536bd00f,2638,,,"[110.9, 68.5]",3930165,67,,,,-1.4751481,,Right Foot,True,,"[113.5, 41.4]",High Pass,,27.224438,,Incomplete,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,122,France,771,"['121d0073-a6e9-4e07-9f87-aa61ca207512', '4f67e64e-700e-4c5a-8d40-c8e4c02aeaad']",6,,,,,,,,,,,,,,,,France,771,00:22:06.543,Pass,,,,,,,110.9,68.5,113.5,41.4,,,,,,113.5,41.4,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.522409,,,,,,,,,,,1cfff63d-852a-405f-b41d-0cd3478fe965,2643,,,"[89.1, 47.7]",3930165,67,,,,1.7271191,,Right Foot,,,"[86.2, 66.1]",Ground Pass,,18.62713,,,,Jules Koundé,4445.0,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,122,France,771,['e5e46f33-3a4d-457f-81dc-5ceba88787f0'],10,,,,,,,,,,,,,,,,France,771,00:22:10.487,Pass,,,,,,,89.1,47.7,86.2,66.1,,,,,,86.2,66.1,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.455944,,,,,,,,,,,7989eac0-1f95-4892-a8b8-338b93352cd7,2646,,,"[86.2, 69.5]",3930165,67,,,,-2.6827183,,Right Foot,,,"[69.4, 61.2]",Ground Pass,,18.738462,,,,Dayotchanculle Upamecano,8519.0,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,122,France,771,['5791b0b8-1f7d-4d48-8f80-cc4b49ddabd2'],14,,,,,,,,,,,,,,,,France,771,00:22:14.391,Pass,,,,,,,86.2,69.5,69.4,61.2,,,,,,69.4,61.2,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,2.619775,,,,,,,,,,,baf8a454-aa6a-46eb-b243-232ec133763c,2649,,,"[70.6, 60.9]",3930165,67,,,,-1.9555701,,Right Foot,,,"[60.8, 36.7]",Ground Pass,,26.109003,,,,William Saliba,17592.0,,,,,,2,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,122,France,771,['9b0c61f5-49af-4b0c-8a58-42356cf38fa5'],16,,,,,,,,,,,,,,,,France,771,00:22:16.588,Pass,,,,,,,70.6,60.9,60.8,36.7,,,,,,60.8,36.7,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.865907,,,,,,,,,,,63ae2062-9608-464d-b62b-f1c5abe8f2d3,2652,,,"[58.2, 34.3]",3930165,67,,,,-0.5266916,,Right Foot,,,"[85.2, 18.6]",Ground Pass,,31.232836,,,,Theo Bernard François Hernández,6704.0,,,,,,2,Regular Play,William Saliba,17592.0,Left Center Back,122,France,771,['723e2934-b813-47f5-b022-e72c92a984c5'],19,,,,,,,,,,,,,,,,France,771,00:22:19.808,Pass,,,,,,,58.2,34.3,85.2,18.6,,,,,,85.2,18.6,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,d11a30e0-4d02-4936-b03c-416768d30783,2655,,,"[85.7, 16.6]",3930165,67,,,,2.9432545,,Left Foot,,,"[65.3, 20.7]",Ground Pass,,20.807932,,,,William Saliba,17592.0,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,122,France,771,['d8bddfe9-9bcf-4746-aefe-f475f5e27adf'],22,,,,,,,,,,,,,,,,France,771,00:22:22.925,Pass,,,,,,,85.7,16.6,65.3,20.7,,,,,,65.3,20.7,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,0.722107,,,,,,,,,,,3b8d0621-ef1f-41f4-a6d3-3842b80b404f,2658,,,"[64.7, 22.0]",3930165,67,,,,0.7693568,,Right Foot,,,"[74.2, 31.2]",Ground Pass,,13.224598,,,,Adrien Rabiot,3026.0,,,,,,2,Regular Play,William Saliba,17592.0,Left Center Back,122,France,771,['39fa18bb-1cd7-47ad-9fec-188b78e5fb8e'],25,,,,,,,,,,,,,,,,France,771,00:22:25.426,Pass,,,,,,,64.7,22.0,74.2,31.2,,,,,,74.2,31.2,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.396,,,,,,,,,,,ad99266b-d5d5-443d-81d6-abf2c7af7747,2660,,,"[73.4, 28.8]",3930165,67,,,,-2.4722352,,Left Foot,,,"[64.3, 21.6]",Ground Pass,,11.603879,,,,William Saliba,17592.0,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,122,France,771,['e1377b11-d52e-4c50-879b-28c2fffa5cd0'],26,,,,,,,,,,,,,,,,France,771,00:22:26.148,Pass,,,,,,,73.4,28.8,64.3,21.6,,,,,,64.3,21.6,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,2.630396,,,,,,,,,,,94b12232-f9d5-470c-b932-2ae7eadc4df8,2663,,,"[63.1, 23.9]",3930165,67,,,,2.5210593,,Right Foot,,,"[29.8, 47.7]",Ground Pass,,40.930794,,,,Mike Maignan,3761.0,,,,,,2,Regular Play,William Saliba,17592.0,Left Center Back,122,France,771,['0864540b-24c5-454a-84e0-2ad7b0c27c17'],29,,,,,,,,,,,,,,,,France,771,00:22:29.925,Pass,,,,,,,63.1,23.9,29.8,47.7,,,,,,29.8,47.7,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,2.359471,,,,,,,,,,,9f2a463b-41d2-4991-aa34-bf76feb040ce,2666,,,"[36.7, 44.4]",3930165,67,,,,-1.2008903,,Right Foot,,,"[51.9, 5.2]",High Pass,,42.043785,,,,Theo Bernard François Hernández,6704.0,,,,,,2,Regular Play,Mike Maignan,3761.0,Goalkeeper,122,France,771,['859b4940-0e42-4de3-b9a2-e86e294f8097'],38,,,,,,,,,,,,,,,,France,771,00:22:38.694,Pass,,,,,,,36.7,44.4,51.9,5.2,,,,,,51.9,5.2,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.476072,,,,,,,,,,,f601f313-c8aa-4d5b-bdc0-b94d3e8dfee8,2669,,,"[52.4, 6.3]",3930165,67,,,,2.6266592,,Left Foot,,,"[31.9, 17.9]",Ground Pass,,23.554405,,,,William Saliba,17592.0,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,122,France,771,['95165720-b053-4250-9d0f-448fe489a858'],43,,,,,,,,,,,,,,,,France,771,00:22:43.865,Pass,,,,,,,52.4,6.3,31.9,17.9,,,,,,31.9,17.9,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.862379,,,,,,,,,,,dc4f600f-0967-494e-b00b-dacb725879ef,2672,,,"[29.1, 21.0]",3930165,67,,,,2.261919,,Right Foot,,,"[13.3, 40.1]",Ground Pass,,24.788101,,,,Mike Maignan,3761.0,,,,,,2,Regular Play,William Saliba,17592.0,Left Center Back,122,France,771,['58db2891-3cf1-4256-9795-cd5e744842b6'],46,,,,,,,,,,,,,,,,France,771,00:22:46.475,Pass,,,,,,,29.1,21.0,13.3,40.1,,,,,,13.3,40.1,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.643215,,,,,,,,,,,0b1ab501-1e91-4faa-adfc-bce275e359c7,2676,,,"[9.6, 43.3]",3930165,67,,,,-0.57230884,,Right Foot,,,"[30.4, 29.9]",Ground Pass,,24.742676,,,,Adrien Rabiot,3026.0,,,,,,2,Regular Play,Mike Maignan,3761.0,Goalkeeper,122,France,771,"['1bc1ddac-9ea5-48df-9760-a011eeab3a7d', '7494cdd4-c141-4ae3-b933-617ed923c002']",50,,,,,,,,,,,,,,,,France,771,00:22:50.043,Pass,True,,,,,,9.6,43.3,30.4,29.9,,,,,,30.4,29.9,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.631025,,,,,,,,,,,ed4ee2ce-65e5-42a4-bcd0-39a3a913125a,2679,,,"[28.1, 30.5]",3930165,67,,,,-2.1822934,,Left Foot,,,"[15.9, 13.1]",Ground Pass,,21.250883,,,,William Saliba,17592.0,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,122,France,771,"['170f6780-8c5a-4f5b-86d8-fd0006740420', 'e89b590f-8c3c-4940-8e49-08f697b2a49a']",51,,,,,,,,,,,,,,,,France,771,00:22:51.686,Pass,True,,,,,,28.1,30.5,15.9,13.1,,,,,,15.9,13.1,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.694776,,,,,,,,,,,e9f5cf1d-b475-4ee6-b1b4-b6ec18fcc804,2682,,,"[15.4, 13.1]",3930165,67,,,,-0.2220819,,Right Foot,,,"[27.8, 10.3]",Ground Pass,,12.712199,,,,Adrien Rabiot,3026.0,,,,,,2,Regular Play,William Saliba,17592.0,Left Center Back,122,France,771,['130116f4-fa45-4d53-9b1a-40a188b50d3a'],54,,,,,,,,,,,,,,,,France,771,00:22:54.498,Pass,,,,,,,15.4,13.1,27.8,10.3,,,,,,27.8,10.3,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,0.761378,,,,,,,,,,,806742ba-4760-4dc3-933d-1e71d5030bd3,2684,,,"[27.7, 9.0]",3930165,67,,,,0.10972699,,Left Foot,,,"[39.5, 10.3]",Ground Pass,,11.871394,,,,Marcus Thuram,2972.0,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,122,France,771,['5c0b2971-999f-4e0b-931b-7b0f536a48db'],56,,,,,,,,,,,,,,,,France,771,00:22:56.193,Pass,,,,,,,27.7,9.0,39.5,10.3,,,,,,39.5,10.3,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,0.229425,,,,,,,,,,,ad8fc543-cdd8-4cd5-aed2-f575c00aae42,2688,,,"[80.5, 69.1]",3930165,67,,,,-0.6171914,,Right Foot,,,"[83.6, 66.9]",Ground Pass,,3.8013155,,Incomplete,,Patrick Wimmer,33297.0,,,,,Recovery,2,Regular Play,Stefan Posch,11821.0,Right Back,122,France,771,"['b5f80ece-0e94-4efd-9a0c-914fe2621ae0', 'bb2eab7c-5e5b-424c-b8d9-4b1aa2c33f7c']",57,,,,,,,,,,,,,,,,Austria,915,00:22:57.899,Pass,,,,,,,80.5,69.1,83.6,66.9,,,,,,83.6,66.9,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.44235,,,,,,,,,,,5338cea4-b54d-42a9-882f-88d157db4fb8,2691,,,"[81.3, 65.7]",3930165,67,,,,0.21593484,,Right Foot,,,"[96.8, 69.1]",High Pass,,15.868523,,,,Konrad Laimer,8506.0,,,,,Recovery,2,Regular Play,Stefan Posch,11821.0,Right Back,122,France,771,['090d5d8f-b295-42a6-90a2-536e50c5aa8b'],59,,,,,,,,,,,,,,,,Austria,915,00:22:59.066,Pass,,,,,,,81.3,65.7,96.8,69.1,,,,,,96.8,69.1,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,2.965969,,,,,,,,,,,9ad8ccbf-139a-4837-af31-6388e77ea7a8,2700,,,"[9.1, 9.4]",3930165,68,,,,0.1064798,,Right Foot,,,"[64.3, 15.3]",High Pass,,55.514412,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,N'Golo Kanté,3961.0,Right Defensive Midfield,122,France,771,"['1479dcd0-b0f0-4b75-a213-faa8873b40e2', 'badc35f3-2289-4a77-a278-cd45db603a7c']",8,,,,,,,,,,,,,,,,France,771,00:23:08.058,Pass,,,,,,,9.1,9.4,64.3,15.3,,,,,,64.3,15.3,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,2.223684,,,,,,,,,,,badc35f3-2289-4a77-a278-cd45db603a7c,2702,,,"[55.8, 64.8]",3930165,68,,,,-1.4553697,,Head,,,"[58.2, 44.1]",High Pass,,20.838667,,,,Gernot Trauner,8778.0,,,,,Recovery,2,Regular Play,Kevin Danso,11820.0,Right Center Back,123,Austria,915,"['9ad8ccbf-139a-4837-af31-6388e77ea7a8', '9e302788-52c4-4a1f-aaf1-769ea7c5a479']",11,,,,,,,,,,,,,,,,Austria,915,00:23:11.024,Pass,,,,,,,55.8,64.8,58.2,44.1,,,,,,58.2,44.1,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.518777,,,,,,,,,,,dd40c44a-266c-4f79-9338-f9629c88ac8f,2705,,,"[55.4, 38.3]",3930165,68,,,,-1.5492942,,Right Foot,,,"[55.8, 19.7]",Ground Pass,,18.604301,,,,Philipp Mwene,13315.0,,,,,,2,Regular Play,Gernot Trauner,8778.0,Left Center Back,123,Austria,915,['fcdd2344-fadb-42c2-b8d9-703860584ed0'],14,,,,,,,,,,,,,,,,Austria,915,00:23:14.696,Pass,,,,,,,55.4,38.3,55.8,19.7,,,,,,55.8,19.7,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.04329,,,,,,,,,,,77522c52-4427-43ad-85c2-fb6c97c3e770,2708,,,"[57.0, 15.8]",3930165,68,,,,2.0993245,,Right Foot,,,"[49.0, 29.5]",Ground Pass,,15.86474,,,,Gernot Trauner,8778.0,,,,,,2,Regular Play,Philipp Mwene,13315.0,Left Back,123,Austria,915,['458ec8d1-4502-45bb-9872-561dcb48c22d'],17,,,,,,,,,,,,,,,,Austria,915,00:23:17.665,Pass,,,,,,,57.0,15.8,49.0,29.5,,,,,,49.0,29.5,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.247385,,,,,,,,,,,a94a0ec5-7347-4cac-8c35-0b56e0a2dcbd,2711,,,"[49.8, 31.5]",3930165,68,,,,0.6552961,,Right Foot,,,"[61.9, 40.8]",Ground Pass,,15.261062,,,,Nicolas Seiwald,39460.0,,,,,,2,Regular Play,Gernot Trauner,8778.0,Left Center Back,123,Austria,915,['34dee146-6c3e-4886-b9a4-0cc28c59e576'],20,,,,,,,,,,,,,,,,Austria,915,00:23:20.248,Pass,,,,,,,49.8,31.5,61.9,40.8,,,,,,61.9,40.8,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.607433,,,,,,,,,,,4bc61677-1880-4f2d-bad1-85ed044fc1c8,2714,,,"[67.9, 38.7]",3930165,68,,,,-0.8629366,,Right Foot,,,"[86.3, 17.2]",Low Pass,,28.298586,,,,Christoph Baumgartner,24977.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Left Defensive Midfield,123,Austria,915,['fe8f290f-67ab-45bc-8535-90cd7b0ea3cd'],22,,,,,,,,,,,,,,,,Austria,915,00:23:22.787,Pass,,,,,,,67.9,38.7,86.3,17.2,,,,,,86.3,17.2,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,3.02664,,,,,,,,,,,5feef34d-41c2-4b04-ac9e-8e4e59f7df29,2725,,,"[2.0, 56.4]",3930165,68,,,,1.2288465,,Right Foot,,,"[10.4, 80.0]",Low Pass,,25.05035,,Out,,,,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,123,Austria,915,,29,,,,,,,,,,,,,,,,France,771,00:23:29.996,Pass,,,,,,,2.0,56.4,10.4,80.0,,,,,,10.4,80.0,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.683335,,,,,,,,,,,2f346e61-2bf5-4ce6-b620-8bdc96ecec47,2726,,,"[104.1, 0.1]",3930165,68,,,,2.817605,,,,,"[90.7, 4.6]",Low Pass,,14.135417,,,,Nicolas Seiwald,39460.0,,,,,Throw-in,2,From Throw In,Philipp Mwene,13315.0,Left Back,124,Austria,915,['4064b137-33ac-43be-a97c-862f1e9c4175'],39,,,,,,,,,,,,,,,,Austria,915,00:23:39.581,Pass,,,,,,,104.1,0.1,90.7,4.6,,,,,,90.7,4.6,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.263166,,,,,,,,,,,80f876fc-611e-4045-9a29-888ebea17d39,2729,,,"[89.4, 6.3]",3930165,68,,,,2.5434484,,Right Foot,,,"[78.1, 14.0]",Ground Pass,,13.674063,,,,Gernot Trauner,8778.0,,,,,,2,From Throw In,Nicolas Seiwald,39460.0,Left Defensive Midfield,124,Austria,915,['72fe881a-73af-4b7c-be8e-2bea69305f84'],42,,,,,,,,,,,,,,,,Austria,915,00:23:42.637,Pass,,,,,,,89.4,6.3,78.1,14.0,,,,,,78.1,14.0,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,0.816165,,,,,,,,,,,9dd42a31-6e05-472b-bdd9-a35658f7a290,2732,,,"[76.6, 16.0]",3930165,68,,,,1.7599953,,Right Foot,,,"[72.1, 39.5]",Ground Pass,,23.926971,,,,Kevin Danso,11820.0,,,,,,2,From Throw In,Gernot Trauner,8778.0,Left Center Back,124,Austria,915,['80fcfc78-ac3d-468d-ada0-562afaff47c2'],45,,,,,,,,,,,,,,,,Austria,915,00:23:45.011,Pass,,,,,,,76.6,16.0,72.1,39.5,,,,,,72.1,39.5,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,1.663141,,,,,,,,,,,291cdaf5-19f9-4c02-8527-d167bbef4534,2735,,,"[72.1, 42.6]",3930165,68,,,,0.85072565,,Right Foot,,,"[92.1, 65.4]",Ground Pass,,30.328865,,,,Stefan Posch,11821.0,,,,,,2,From Throw In,Kevin Danso,11820.0,Right Center Back,124,Austria,915,['573123ac-b511-41d0-b9c5-11d60b0181ce'],47,,,,,,,,,,,,,,,,Austria,915,00:23:47.457,Pass,,,,,,,72.1,42.6,92.1,65.4,,,,,,92.1,65.4,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,0.869284,,,,,,,,,,,eaacdf56-f142-4f24-a041-180cef7a0ae7,2738,,,"[83.4, 56.5]",3930165,68,,,,-0.46106362,,Right Foot,,,"[98.9, 48.8]",Ground Pass,,17.307224,,,,Marko Arnautović,3325.0,,,,,,2,From Throw In,Stefan Posch,11821.0,Right Back,124,Austria,915,['3011f3fb-460a-49a1-858c-5c06666fbd26'],56,,,,,,,,,,,,,,,,Austria,915,00:23:56.337,Pass,,,,,,,83.4,56.5,98.9,48.8,,,,,,98.9,48.8,Austria vs France,Austria,France
