50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,0.724864,,,,,,,,,,,,,3d14fecf-6eca-48ad-84c4-bbc711457542,2187,,,"[69.1, 36.7]",3930164,54,,,,,1.1711637,,Right Foot,,,"[75.9, 52.8]",Ground Pass,,17.477127,,,Amadou Onana,48347.0,,,,,,2,From Throw In,Orel Mangala,8950.0,Left Defensive Midfield,103,Belgium,782,['77714eb3-e41e-4697-ba25-1030b325e5c0'],42,,,,,,,,,,,,,,,,Belgium,782,00:09:42.629,Pass,,,,,,,69.1,36.7,75.9,52.8,,,,,,75.9,52.8,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.96342,,,,,,,,,,,,,f985bf86-a6f3-49ff-85f2-75a38e0121a4,2191,,,"[73.5, 42.0]",3930164,54,,,,,-2.3421109,,Right Foot,,,"[66.5, 34.8]",Ground Pass,,10.041912,,,Orel Mangala,8950.0,,,,,,2,From Throw In,Amadou Onana,48347.0,Right Defensive Midfield,103,Belgium,782,"['beedb17e-3f0f-445a-8b78-7328de405c9d', 'd2ee3cad-b655-45cc-80fb-671f04ace9d3']",46,,,,,,,,,,,,,,,,Belgium,782,00:09:46.642,Pass,True,,,,,,73.5,42.0,66.5,34.8,,,,,,66.5,34.8,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.977384,,,,,,,,,,,,,95916266-61e0-4e15-b780-4018a823b4f4,2194,,,"[68.4, 36.2]",3930164,54,,,,,1.1464405,,Left Foot,,,"[75.9, 52.8]",Ground Pass,,18.215652,,,Kevin De Bruyne,3089.0,,,,,,2,From Throw In,Orel Mangala,8950.0,Left Defensive Midfield,103,Belgium,782,['6ee55176-1c6b-491c-b4ec-80d2ceb33654'],48,,,,,,,,,,,,,,,,Belgium,782,00:09:48.406,Pass,,,,,,,68.4,36.2,75.9,52.8,,,,,,75.9,52.8,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.296924,,,,,,,,,,,,,2a66d005-7247-4e25-9b45-86ebc66ee95b,2197,,,"[75.9, 52.8]",3930164,54,,,,,0.35621965,,Right Foot,,,"[80.2, 54.4]",Ground Pass,,4.588028,Incomplete,,Timothy Castagne,6989.0,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,103,Belgium,782,"['4bbb551c-45c0-40fc-909a-fef47f5a0888', '63d9f3ac-996e-44fd-8f8f-822a7ad6e7b7']",50,,,,,,,,,,,,,,,,Belgium,782,00:09:50.471,Pass,,,,,,,75.9,52.8,80.2,54.4,,,,,,80.2,54.4,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.821217,,,,,,,,,,,,,2fe33a40-4d1b-40f3-b593-f9c34e3f7e59,2200,,,"[100.2, 54.5]",3930164,54,,,,,-3.0648208,,Left Foot,,,"[93.7, 54.0]",Ground Pass,,6.519202,,,Leandro Trossard,16559.0,,,,,Recovery,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,103,Belgium,782,['65ce8a54-15c0-473e-aa17-28f27d1c1d7d'],52,,,,,,,,,,,,,,,,Belgium,782,00:09:52.304,Pass,,,,,,,100.2,54.5,93.7,54.0,,,,,,93.7,54.0,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.71439,,,,,,,,,,,,,b58ee412-b912-46d1-bd3e-dd1bea92f77c,2203,,,"[96.7, 54.7]",3930164,54,,,,,-0.050462175,da84516e-3a52-42fc-9332-1a5ea7769a2e,Right Foot,,,"[106.6, 54.2]",Ground Pass,,9.912619,,,Romelu Lukaku Menama,3289.0,True,,,,,2,From Throw In,Leandro Trossard,16559.0,Right Wing,103,Belgium,782,['4f3674dd-7357-40cd-877e-a88163a59b2f'],54,,,,,,,,,,,,,,,,Belgium,782,00:09:54.479,Pass,,,,,,,96.7,54.7,106.6,54.2,,,,,,106.6,54.2,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.346035,,,,,,,,,,,,,10b2db4a-e56f-4b0d-a325-65807cb0b4f0,2208,,,"[120.0, 80.0]",3930164,55,,,,,-2.503556,,Right Foot,,,"[105.3, 69.1]",Ground Pass,,18.300274,,,Leandro Trossard,16559.0,,,,,Corner,2,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,104,Belgium,782,['8512f487-bb57-4cbf-a1d4-fe573e74bae3'],10,,,,,,,,,,,,,,,,Belgium,782,00:10:10.377,Pass,,,,,,,120.0,80.0,105.3,69.1,,,,,,105.3,69.1,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.897883,,,,,,,,,,,,,f90a995b-b698-4b3d-a708-7380d893281d,2211,,,"[103.7, 63.7]",3930164,55,,,,,-1.1683536,,Left Foot,True,,"[116.3, 34.1]",High Pass,,32.170174,,,Amadou Onana,48347.0,,,,,,2,From Corner,Leandro Trossard,16559.0,Right Wing,104,Belgium,782,['dbe2488a-bf02-44c3-8898-521886e8959e'],13,,,,,,,,,,,,,,,,Belgium,782,00:10:13.568,Pass,,,,,,,103.7,63.7,116.3,34.1,,,,,,116.3,34.1,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.445016,,,,,,,,,,,,,29973ed3-29c3-4441-8042-afa2453c20b3,2214,,,"[116.3, 34.1]",3930164,55,,,,True,1.2809498,,,,,"[118.0, 39.8]",Low Pass,,5.948109,Pass Offside,,Romelu Lukaku Menama,3289.0,,,,,,2,From Corner,Amadou Onana,48347.0,Right Defensive Midfield,104,Belgium,782,"['165f4983-5184-4be5-bc4f-d83cc71f4364', '26c6eca7-035d-4623-8a7c-da1b0b714edf']",15,,,,,,,,,,,,,,,,Belgium,782,00:10:15.466,Pass,True,,,,,,116.3,34.1,118.0,39.8,,,,,,118.0,39.8,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.619071,,,,,,,,,,,,,334a4c88-6cce-416a-8abd-4167950c3c69,2218,,,"[4.6, 40.4]",3930164,56,,,,,-1.2645085,,Right Foot,,,"[8.3, 28.7]",Ground Pass,,12.271104,,,Milan Škriniar,6990.0,,,,,Free Kick,2,From Free Kick,Martin Dúbravka,3711.0,Goalkeeper,105,Slovakia,908,['b6f49d84-a3f2-4358-8dea-2fede86a97f7'],56,,,,,,,,,,,,,,,,Slovakia,908,00:11:56.920,Pass,,,,,,,4.6,40.4,8.3,28.7,,,,,,8.3,28.7,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,4fa0cda9-88ff-4153-bf49-c7e2c1b66193,2221,,,"[7.4, 29.4]",3930164,56,,,,,1.941219,,Left Foot,,,"[3.4, 39.7]",Ground Pass,,11.049435,,,Martin Dúbravka,3711.0,,,,,,2,From Free Kick,Milan Škriniar,6990.0,Left Center Back,105,Slovakia,908,['ae23d228-e80b-4fca-bdbb-d0a73f91304a'],58,,,,,,,,,,,,,,,,Slovakia,908,00:11:58.008,Pass,,,,,,,7.4,29.4,3.4,39.7,,,,,,3.4,39.7,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,2.618396,,,,,,,,,,,,,e6d754c1-eea2-44fc-9a8a-f4296493d515,2225,,,"[8.4, 42.4]",3930164,57,,,,,0.060410276,,Right Foot,,,"[58.0, 45.4]",High Pass,,49.690643,Incomplete,,Róbert Boženík,34904.0,,,,,,2,From Free Kick,Martin Dúbravka,3711.0,Goalkeeper,105,Slovakia,908,"['47988641-baa4-41c5-9a33-688a06b7c9ef', 'd80672a4-7da9-44b0-aab6-384dbefa760e']",3,,,,,,,,,,,,,,,,Slovakia,908,00:12:03.099,Pass,,,,,,,8.4,42.4,58.0,45.4,,,,,,58.0,45.4,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.581195,,,,,,,,,,,,,d80672a4-7da9-44b0-aab6-384dbefa760e,2227,,,"[62.1, 34.7]",3930164,57,,,,,0.24497867,,Head,,,"[78.5, 38.8]",High Pass,,16.904734,Incomplete,,Amadou Onana,48347.0,,,,,Recovery,2,From Free Kick,Kevin De Bruyne,3089.0,Left Defensive Midfield,105,Slovakia,908,"['25156dbd-8a3c-4d64-b903-d83b04f2de58', 'e6d754c1-eea2-44fc-9a8a-f4296493d515', 'f4a491ae-51f3-4a1f-b298-4ee57693cf94']",5,,,,,,,,,,,,,,,,Belgium,782,00:12:05.717,Pass,,,,,,,62.1,34.7,78.5,38.8,,,,,,78.5,38.8,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.610211,,,,,,,,,,,,,8048b782-9c59-43a6-9853-794d2f0e76ce,2232,,,"[40.4, 40.5]",3930164,57,,,,,2.4850109,,Right Foot,,,"[29.5, 48.9]",Ground Pass,,13.761177,,,Denis Vavro,16298.0,,,,,,2,From Free Kick,Ondrej Duda,8967.0,Left Center Midfield,105,Slovakia,908,['85925387-4ced-4e93-8797-f88df2c3c903'],8,,,,,,,,,,,,,,,,Slovakia,908,00:12:08.719,Pass,,,,,,,40.4,40.5,29.5,48.9,,,,,,29.5,48.9,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.087845,,,,,,,,,,,,,58faf64d-ff1b-498d-91a0-8cb3c8364ab0,2235,,,"[29.5, 48.7]",3930164,57,,,,,-0.45181385,,Right Foot,,,"[56.7, 35.5]",Low Pass,,30.233755,,,Róbert Boženík,34904.0,,,,,,2,From Free Kick,Denis Vavro,16298.0,Right Center Back,105,Slovakia,908,['c3a006e2-2a44-4dc8-bf24-4982e8444b26'],11,,,,,,,,,,,,,,,,Slovakia,908,00:12:11.689,Pass,,,,,,,29.5,48.7,56.7,35.5,,,,,,56.7,35.5,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.689499,,,,,,,,,,,,,624089de-27c4-4614-abe8-80b224a7f58d,2239,,,"[53.6, 36.9]",3930164,57,,,,,1.5472713,,Right Foot,,,"[53.8, 45.4]",Ground Pass,,8.502353,,,Juraj Kucka,10919.0,,,,,,2,From Free Kick,Róbert Boženík,34904.0,Center Forward,105,Slovakia,908,['ce17b09b-6a12-4b9d-9a45-181367a710d0'],14,,,,,,,,,,,,,,,,Slovakia,908,00:12:14.459,Pass,,,,,,,53.6,36.9,53.8,45.4,,,,,,53.8,45.4,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,4.437038,,,,,,,,,,,,,857f5bd7-d781-41ec-9852-8c739c3e1b55,2243,,,"[53.2, 45.3]",3930164,57,,,,,-0.06725592,,Right Foot,,,"[91.8, 42.7]",High Pass,,38.687466,Incomplete,,,,,,,,,2,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,105,Slovakia,908,['6f6c47b9-163c-406f-a14a-117c91c57870'],15,,,,,,,,,,,,,,,,Slovakia,908,00:12:15.268,Pass,,,,,,,53.2,45.3,91.8,42.7,,,,,,91.8,42.7,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.420583,,,,,,,,,,,,,1e49a292-a547-4006-8bbd-5441acffd773,2246,,,"[28.7, 37.1]",3930164,57,,,,,-1.0875434,,Right Foot,,,"[34.0, 27.0]",Ground Pass,,11.406138,,,Zeno Debast,114832.0,,,,,,2,Regular Play,Koen Casteels,8240.0,Goalkeeper,106,Belgium,782,['aa1f7102-1480-4ecb-b0be-4be8d6ba5c78'],19,,,,,,,,,,,,,,,,Belgium,782,00:12:19.780,Pass,,,,,,,28.7,37.1,34.0,27.0,,,,,,34.0,27.0,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.570922,,,,,,,,,,,,,1d30df32-156a-432f-97b2-6ea92825de96,2248,,,"[35.5, 19.8]",3930164,57,,True,,,-0.07290427,,Right Foot,,,"[53.3, 18.5]",Ground Pass,,17.847408,,,Jeremy Doku,23650.0,,,,,,2,Regular Play,Zeno Debast,114832.0,Left Center Back,106,Belgium,782,['178cbcff-71d7-437a-af1b-27fc6b5a8be7'],28,,,,,,,,,,,,,,,,Belgium,782,00:12:28.678,Pass,,,,,,,35.5,19.8,53.3,18.5,,,,,,53.3,18.5,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.018185,,,,,,,,,,,,,2e7722fd-c799-4bae-aba2-1568246ddac9,2250,,,"[53.3, 18.2]",3930164,57,,True,,,-3.1073203,,Right Foot,,,"[35.8, 17.6]",Ground Pass,,17.510283,,,Zeno Debast,114832.0,,,,,,2,Regular Play,Jeremy Doku,23650.0,Left Wing,106,Belgium,782,['2f12f85d-82d5-451c-a731-1f5fdbe6e8e9'],29,,,,,,,,,,,,,,,,Belgium,782,00:12:29.249,Pass,,,,,,,53.3,18.2,35.8,17.6,,,,,,35.8,17.6,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.376649,,,,,,,,,,,,,6590b1d6-0bb2-4d79-bc8c-25067965964e,2252,,,"[42.4, 17.6]",3930164,57,,,,,-0.71124864,,Right Foot,,,"[61.2, 1.4]",Ground Pass,,24.816929,,,Yannick Ferreira Carrasco,5633.0,,,,,,2,Regular Play,Zeno Debast,114832.0,Left Center Back,106,Belgium,782,['d521c83f-4e10-47f6-b035-0ec4d19a108c'],33,,,,,,,,,,,,,,,,Belgium,782,00:12:33.575,Pass,,,,,,,42.4,17.6,61.2,1.4,,,,,,61.2,1.4,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.104482,,,,,,,,,,,,,57cc23c1-d7b6-4bf9-96fd-e2f4c67a8799,2256,,,"[59.9, 2.0]",3930164,57,,,,,2.3380146,,Right Foot,,,"[49.1, 13.2]",Ground Pass,,15.55892,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Back,106,Belgium,782,"['8884f237-4838-4aaa-829c-dd37703c3f5d', 'c2f450c7-046f-4bea-b5cd-4242251b4ea8']",36,,,,,,,,,,,,,,,,Belgium,782,00:12:36.903,Pass,True,,,,,,59.9,2.0,49.1,13.2,,,,,,49.1,13.2,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.534826,,,,,,,,,,,,,776db217-068a-4b32-9b22-5ad66307b90b,2259,,,"[49.2, 3.8]",3930164,57,,,,,1.0593764,,Right Foot,,,"[54.7, 13.6]",Ground Pass,,11.237883,,,Amadou Onana,48347.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,106,Belgium,782,['f22140c5-7ffb-4402-a6bc-2e1f771cc0b8'],44,,,,,,,,,,,,,,,,Belgium,782,00:12:44.522,Pass,,,,,,,49.2,3.8,54.7,13.6,,,,,,54.7,13.6,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.979726,,,,,,,,,,,,,9c5b8c63-41f2-4143-b1aa-0481f50a600f,2263,,,"[62.3, 13.9]",3930164,57,,,,,-1.4679855,,Right Foot,,,"[63.6, 1.3]",Ground Pass,,12.666886,,,Yannick Ferreira Carrasco,5633.0,,,,,,2,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,106,Belgium,782,"['9e77eb95-c683-4f56-991c-4e5284940e2c', 'ff8ba7ac-0e89-4f14-9cf7-e91bb6e8799b']",46,,,,,,,,,,,,,,,,Belgium,782,00:12:46.659,Pass,True,,,,,,62.3,13.9,63.6,1.3,,,,,,63.6,1.3,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.387072,,,,,,,,,,,,,7bb29178-4293-45ed-8405-979e8cfc29b0,2267,,,"[62.5, 2.1]",3930164,57,,,,,2.5079596,,Right Foot,,,"[42.9, 16.5]",Ground Pass,,24.321184,,,Zeno Debast,114832.0,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Back,106,Belgium,782,"['3fa32b16-fa74-47ac-b8e3-304cbf9c0521', '975ff152-cf1f-4810-aa53-202966617c9d']",49,,,,,,,,,,,,,,,,Belgium,782,00:12:49.071,Pass,True,,,,,,62.5,2.1,42.9,16.5,,,,,,42.9,16.5,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.926913,,,,,,,,,,,,,5b153987-717b-49e4-a9b5-76fb98b8862d,2270,,,"[41.5, 24.0]",3930164,57,,,,,1.4379624,,Right Foot,,,"[44.6, 47.2]",Ground Pass,,23.406197,,,Wout Faes,8854.0,,,,,,2,Regular Play,Zeno Debast,114832.0,Left Center Back,106,Belgium,782,['ccbebc52-5320-49bc-ac20-0001a0cf2ced'],52,,,,,,,,,,,,,,,,Belgium,782,00:12:52.502,Pass,,,,,,,41.5,24.0,44.6,47.2,,,,,,44.6,47.2,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.224567,,,,,,,,,,,,,e9243448-2b94-46c3-b01f-0e20276fb0bc,2273,,,"[44.4, 54.0]",3930164,57,,,,,1.3236198,,Right Foot,,,"[49.8, 75.4]",Ground Pass,,22.070795,,,Timothy Castagne,6989.0,,,,,,2,Regular Play,Wout Faes,8854.0,Right Center Back,106,Belgium,782,['fc0e3d29-3189-46e3-9bc8-01237dbe661f'],56,,,,,,,,,,,,,,,,Belgium,782,00:12:56.338,Pass,,,,,,,44.4,54.0,49.8,75.4,,,,,,49.8,75.4,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.087505,,,,,,,,,,,,,d4a2576e-bfac-44e8-af14-15bcd08fd70a,2276,,,"[50.4, 76.8]",3930164,57,,,,,-0.05778683,,Right Foot,,,"[62.5, 76.1]",Ground Pass,,12.120231,,,Johan Bakayoko,52218.0,,,,,,2,Regular Play,Timothy Castagne,6989.0,Right Back,106,Belgium,782,['51014613-7a81-41cc-9f1c-45d37a47f765'],58,,,,,,,,,,,,,,,,Belgium,782,00:12:58.660,Pass,,,,,,,50.4,76.8,62.5,76.1,,,,,,62.5,76.1,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.172399,,,,,,,,,,,,,cd4f7a27-3e4c-4c68-964b-7e3ff80a4864,2278,,,"[62.5, 75.5]",3930164,57,,,,,-0.92510706,,Left Foot,,,"[68.0, 68.2]",Ground Pass,,9.140022,Incomplete,,Leandro Trossard,16559.0,,,,,,2,Regular Play,Johan Bakayoko,52218.0,Right Wing,106,Belgium,782,"['6bc26c09-a13b-40f9-86df-56d00c3f55e7', 'c88ce49f-916c-4e7a-b02f-d99a3693a623']",59,,,,,,,,,,,,,,,,Belgium,782,00:12:59.748,Pass,,,,,,,62.5,75.5,68.0,68.2,,,,,,68.0,68.2,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.222612,,,,,,,,,,,,,a46db2c4-c4c4-4333-86de-9d76a4b318e8,2282,,,"[72.4, 74.6]",3930164,58,,,,,-2.5748634,,Right Foot,,,"[71.3, 73.9]",Ground Pass,,1.3038405,Incomplete,,Johan Bakayoko,52218.0,,,,,Recovery,2,Regular Play,Leandro Trossard,16559.0,Center Attacking Midfield,106,Belgium,782,"['2d0b9acd-8ab5-4e03-b5e5-b72941303816', '31175cd0-3640-4082-820e-f78bf6b83615', 'ba4a3823-bcbb-415b-86e1-1b979b0cd884']",2,,,,,,,,,,,,,,,,Belgium,782,00:13:02.169,Pass,True,,,,,,72.4,74.6,71.3,73.9,,,,,,71.3,73.9,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.809531,,,,,,,,,,,,,c0f88d01-1e91-49e2-98ca-492a32be48a9,2288,,,"[77.3, 64.3]",3930164,58,,,,,-2.010639,,Left Foot,,,"[65.3, 38.8]",Ground Pass,,28.182442,,,Amadou Onana,48347.0,,,,,,2,Regular Play,Johan Bakayoko,52218.0,Right Wing,106,Belgium,782,"['809536e2-99c3-447c-b724-f5b8fe50491d', 'acdea4df-e800-446e-b62c-02d14aea95fb']",4,,,,,,,,,,,,,,,,Belgium,782,00:13:04.672,Pass,True,,,,,,77.3,64.3,65.3,38.8,,,,,,65.3,38.8,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.862923,,,,,,,,,,,,,d8ca2ec6-85a3-43dd-9fed-c5973eabe44a,2292,,,"[63.6, 35.0]",3930164,58,,,,,-1.4412735,,Left Foot,,,"[66.7, 11.2]",Ground Pass,,24.001041,,,Yannick Ferreira Carrasco,5633.0,,,,,,2,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,106,Belgium,782,"['2e42c5fb-d803-44d2-8063-59bb8f8f7857', 'c0254f90-126b-4e3f-80ea-9fae1ab65da1']",7,,,,,,,,,,,,,,,,Belgium,782,00:13:07.388,Pass,True,,,,,,63.6,35.0,66.7,11.2,,,,,,66.7,11.2,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.974022,,,,,,,,,,,,,cabf0c4f-eb92-45c4-b413-ac077e5a1e1b,2295,,,"[79.6, 10.3]",3930164,58,,,,,2.2875197,,Right Foot,,,"[70.8, 20.4]",Ground Pass,,13.395895,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Back,106,Belgium,782,['84864177-7116-4069-a610-8d842989caa6'],13,,,,,,,,,,,,,,,,Belgium,782,00:13:13.066,Pass,,,,,,,79.6,10.3,70.8,20.4,,,,,,70.8,20.4,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.838274,,,,,,,,,,,,,9e7ce319-e6b5-4bf6-bd5c-fd05706f446c,2299,,,"[77.8, 31.4]",3930164,58,,,,,0.61172694,,Right Foot,,,"[91.2, 40.8]",Ground Pass,,16.368261,,,Romelu Lukaku Menama,3289.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,106,Belgium,782,['b691973d-61d1-49c6-8247-13d89c210e1f'],18,,,,,,,,,,,,,,,,Belgium,782,00:13:18.925,Pass,,,,,,,77.8,31.4,91.2,40.8,,,,,,91.2,40.8,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,0.596777,,,,,,,,,,,,,240cc88b-991a-4c04-9095-686792615844,2301,,,"[91.3, 40.8]",3930164,58,,,,,1.3127891,085f1b4a-b583-4208-99b8-b3657d18122e,Left Foot,,,"[93.2, 48.0]",Ground Pass,,7.4464755,,,Leandro Trossard,16559.0,True,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,106,Belgium,782,['e13a0f0a-736d-4e6b-b8ed-3cd928351bb8'],19,,,,,,,,,,,,,,,,Belgium,782,00:13:19.763,Pass,,,,,,,91.3,40.8,93.2,48.0,,,,,,93.2,48.0,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,3.54638,,,,,,,,,,,,,5971686d-769c-41e6-8f22-07a1fdd01ca2,2312,,,"[9.2, 26.1]",3930164,59,,,,,-0.15343904,,Right Foot,,,"[75.8, 15.8]",High Pass,,67.39176,,,Róbert Boženík,34904.0,,,,,Free Kick,2,From Free Kick,Martin Dúbravka,3711.0,Goalkeeper,108,Slovakia,908,['b66ecea4-5f3d-4113-873d-04a614897ae3'],11,,,,,,,,,,,,,,,,Slovakia,908,00:14:11.328,Pass,,,,,,,9.2,26.1,75.8,15.8,,,,,,75.8,15.8,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,2.124886,,,,,,,,,,,,,64e24dcd-57f5-4891-848b-a538554a1a80,2317,,,"[33.6, 53.8]",3930164,59,,,,,2.1794856,,Right Foot,,,"[24.4, 67.0]",Ground Pass,,16.089748,,,Timothy Castagne,6989.0,,,,,Recovery,2,Regular Play,Zeno Debast,114832.0,Left Center Back,109,Belgium,782,['816a7247-6642-476a-a759-a09d2991cf76'],17,,,,,,,,,,,,,,,,Belgium,782,00:14:17.545,Pass,,,,,,,33.6,53.8,24.4,67.0,,,,,,24.4,67.0,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.380216,,,,,,,,,,,,,8346cdad-d838-445a-a4aa-2566293947ca,2320,,,"[25.7, 65.4]",3930164,59,,,,,-1.7180125,,Right Foot,,,"[21.8, 39.1]",Ground Pass,,26.587591,,,Zeno Debast,114832.0,,,,,,2,Regular Play,Timothy Castagne,6989.0,Right Back,109,Belgium,782,['2618e887-b117-4b59-8943-cc6342f1e834'],20,,,,,,,,,,,,,,,,Belgium,782,00:14:20.843,Pass,,,,,,,25.7,65.4,21.8,39.1,,,,,,21.8,39.1,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.134964,,,,,,,,,,,,,d40f6873-4e00-4920-90da-d80363cf1f4d,2323,,,"[30.9, 33.1]",3930164,59,,,,,1.4366378,,Right Foot,,,"[33.1, 49.4]",Ground Pass,,16.447796,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Zeno Debast,114832.0,Left Center Back,109,Belgium,782,['207732f6-09ad-4e92-ac3c-e7261a10df63'],26,,,,,,,,,,,,,,,,Belgium,782,00:14:26.223,Pass,,,,,,,30.9,33.1,33.1,49.4,,,,,,33.1,49.4,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,1.257383,,,,,,,,,,,,,2c2c6cac-23c1-4c1a-88d9-92a1b807cea4,2327,,,"[31.2, 51.6]",3930164,59,,,,,1.1263771,,Right Foot,,,"[36.2, 62.1]",Ground Pass,,11.6297035,,,Wout Faes,8854.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,109,Belgium,782,"['5332991c-94a2-4831-ba0a-d166b3f72174', '89fed4c7-46ac-40be-a234-2c8651b72f2e']",29,,,,,,,,,,,,,,,,Belgium,782,00:14:29.358,Pass,True,,,,,,31.2,51.6,36.2,62.1,,,,,,36.2,62.1,Belgium vs Slovakia,Belgium,Slovakia
