50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2fe4c4c7-dc31-437d-823c-9019f9a302ba,1,,,,3930162,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Slovenia,944,,0,,,,,,,,,,,,,,,,,Slovenia,944,00:00:00.000,Starting XI,,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 137487, 'name': 'Žan Karničnik'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 205932, 'name': 'Vanja Drkušić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 16047, 'name': 'Jaka Bijol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 28211, 'name': 'Erik Janža'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 31968, 'name': 'Adam Gnezda Čerin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 15896, 'name': 'Timi Elšnik'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 16528, 'name': 'Petar Stojanović'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 31089, 'name': 'Jan Mlakar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 31866, 'name': 'Andraž Šporar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 38759, 'name': 'Benjamin Šeško'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2496f887-5f37-4be2-84b8-a09265ad2b9f,2,,,,3930162,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Slovenia,944,,0,,,,,,,,,,,,,,,,,Denmark,776,00:00:00.000,Starting XI,,3412.0,"[{'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 6}, {'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 24547, 'name': 'Alexander Hartmann Bah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 18}, {'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 17}, {'player': {'id': 8621, 'name': 'Morten Hjulmand'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c9abd287-b42a-4458-ab5e-6f8b6bcdb03e,3,,,,3930162,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Slovenia,944,['70848c06-7a93-46e4-8c3e-6768c2d2374a'],0,,,,,,,,,,,,,,,,,Denmark,776,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70848c06-7a93-46e4-8c3e-6768c2d2374a,4,,,,3930162,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Slovenia,944,['c9abd287-b42a-4458-ab5e-6f8b6bcdb03e'],0,,,,,,,,,,,,,,,,,Slovenia,944,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2bbcf1b7-d4d8-423b-a5a1-5a1c75a23da3,1933,,,,3930162,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,63,Denmark,776,['7c6f198a-48e8-492b-922d-78eb0a299fb2'],0,,,,,,,,,,,,,,,,,Denmark,776,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7c6f198a-48e8-492b-922d-78eb0a299fb2,1934,,,,3930162,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,63,Denmark,776,['2bbcf1b7-d4d8-423b-a5a1-5a1c75a23da3'],0,,,,,,,,,,,,,,,,,Slovenia,944,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.447153,,,,,,,,,,,,,c6aeb052-78a4-48d9-9f97-7b0dea949abb,5,,,"[60.0, 40.0]",3930162,0,,,,,-3.0847435,,Right Foot,,,"[35.4, 38.6]",,Ground Pass,,24.639805,,,,Vanja Drkušić,205932.0,,,,,,Kick Off,1,From Kick Off,Andraž Šporar,31866.0,Right Center Forward,2,Slovenia,944,['c93f132e-801f-4df5-bdb7-2fd9b6766ad3'],0,,,,,,,,,,,,,,,,,Slovenia,944,00:00:00.697,Pass,,,,,,,60.0,40.0,35.4,38.6,,,,,,35.4,38.6,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.438782,,,,,,,,,,,,,06b04725-8a02-4684-bfe1-56472fc39680,8,,,"[35.1, 38.9]",3930162,0,,,,,-0.54436004,,Right Foot,,,"[83.5, 9.6]",,High Pass,,56.577824,,,,Jan Mlakar,31089.0,,,,,,,1,From Kick Off,Vanja Drkušić,205932.0,Right Center Back,2,Slovenia,944,['6f9a6387-43d7-4031-998c-4fea539046f2'],3,,,,,,,,,,,,,,,,,Slovenia,944,00:00:03.621,Pass,,,,,,,35.1,38.9,83.5,9.6,,,,,,83.5,9.6,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.992644,,,,,,,,,,,,,23845a18-f1f3-4df7-a307-03b1bbc12a56,10,,,"[83.9, 10.0]",3930162,0,,,,,0.8163161,,Head,,,"[107.4, 35.0]",,Low Pass,,34.311077,,Incomplete,,Andraž Šporar,31866.0,,,,,,,1,From Kick Off,Jan Mlakar,31089.0,Left Midfield,2,Slovenia,944,"['3daee3a0-42d1-42c3-b96e-2b04c727d880', '5a0324b1-5077-412e-9ef3-b6fd489a0da5']",6,,,,,,,,,,,,,,,,,Slovenia,944,00:00:06.060,Pass,,,,,,,83.9,10.0,107.4,35.0,,,,,,107.4,35.0,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.906607,,,,,,,,,,,,,c2902729-52f8-4aaf-ae80-93da1ab133a6,14,,,"[13.1, 45.3]",3930162,0,,,,,-1.4607168,,Keeper Arm,,,"[15.2, 26.3]",,Ground Pass,,19.1157,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,3,Denmark,776,['0146e108-1579-4aab-8966-3f5e7af9c201'],15,,,,,,,,,,,,,,,,,Denmark,776,00:00:15.107,Pass,,,,,,,13.1,45.3,15.2,26.3,,,,,,15.2,26.3,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.936067,,,,,,,,,,,,,7bdd7f7f-b1c1-4333-ab7b-d34c3968a9b0,17,,,"[25.9, 25.4]",3930162,0,,,,,-0.6300339,,Right Foot,,,"[49.9, 7.9]",,Ground Pass,,29.702694,,,,Victor Bernth Kristansen,60343.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,3,Denmark,776,['54cca816-07dd-4e9c-979c-0f156b23a281'],18,,,,,,,,,,,,,,,,,Denmark,776,00:00:18.803,Pass,,,,,,,25.9,25.4,49.9,7.9,,,,,,49.9,7.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.660426,,,,,,,,,,,,,b01e6325-7c77-42bd-9189-358d2e467f79,20,,,"[49.9, 8.1]",3930162,0,,,,,2.3736143,,Left Foot,,,"[35.3, 22.2]",,Ground Pass,,20.297045,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Victor Bernth Kristansen,60343.0,Left Wing Back,3,Denmark,776,['375fd4ea-a3da-4129-876e-b406ac018831'],21,,,,,,,,,,,,,,,,,Denmark,776,00:00:21.811,Pass,,,,,,,49.9,8.1,35.3,22.2,,,,,,35.3,22.2,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.812261,,,,,,,,,,,,,194892e0-b9cd-42dd-80d7-2d91bd999c44,23,,,"[42.8, 27.8]",3930162,0,,,,,1.6092389,,Left Foot,,,"[41.5, 61.6]",,Ground Pass,,33.82499,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,3,Denmark,776,['b600da8b-5f46-45a5-82ee-9854e07a101b'],26,,,,,,,,,,,,,,,,,Denmark,776,00:00:26.938,Pass,,,,,,,42.8,27.8,41.5,61.6,,,,,,41.5,61.6,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.357725,,,,,,,,,,,,,7792ec93-84eb-40dd-ac7b-fa9bb59212d2,26,,,"[41.5, 61.6]",3930162,0,,,,,0.9682081,,Right Foot,,,"[51.2, 75.7]",,Ground Pass,,17.11432,,,,Alexander Hartmann Bah,24547.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,3,Denmark,776,['411d9579-6184-47c3-a2a0-8fce499ed9c2'],29,,,,,,,,,,,,,,,,,Denmark,776,00:00:29.490,Pass,,,,,,,41.5,61.6,51.2,75.7,,,,,,51.2,75.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.136233,,,,,,,,,,,,,8d20c8f5-e43b-4d0d-871f-aedbc78f80cf,29,,,"[50.7, 75.7]",3930162,0,,,,,0.0489804,,Right Foot,,,"[71.1, 76.7]",,Low Pass,,20.424496,,,,Jonas Older Wind,21261.0,,,,,,,1,Regular Play,Alexander Hartmann Bah,24547.0,Right Wing Back,3,Denmark,776,['8877d2fa-d34a-45a3-9dbd-295ee51f8ac8'],31,,,,,,,,,,,,,,,,,Denmark,776,00:00:31.681,Pass,,,,,,,50.7,75.7,71.1,76.7,,,,,,71.1,76.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.83426,,,,,,,,,,,,,60db37e7-3a72-42ac-9de8-80c2994f7fcf,35,,,"[61.6, 59.2]",3930162,0,,,,,1.2765617,,Left Foot,,,"[63.6, 65.8]",,Ground Pass,,6.8963757,,,,Morten Hjulmand,8621.0,,,,,,Recovery,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,3,Denmark,776,['3ce2584c-090e-4ec9-a33b-28f9db3f4b11'],35,,,,,,,,,,,,,,,,,Denmark,776,00:00:35.795,Pass,,,,,,,61.6,59.2,63.6,65.8,,,,,,63.6,65.8,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.333842,,,,,,,,,,,,,2602de5f-16d3-42fe-a1b2-55ab89f41ce5,37,,,"[63.6, 65.8]",3930162,0,,,,,-2.768988,,Right Foot,,,"[43.9, 58.1]",,Ground Pass,,21.15136,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Right Defensive Midfield,3,Denmark,776,['838a5746-b4d4-4853-b3b3-73c1c1a8cd69'],36,,,,,,,,,,,,,,,,,Denmark,776,00:00:36.629,Pass,,,,,,,63.6,65.8,43.9,58.1,,,,,,43.9,58.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.944589,,,,,,,,,,,,,77ae620a-057f-43a6-ae0b-e0ade6dffe04,40,,,"[47.5, 60.9]",3930162,0,,,,,1.3166716,,Right Foot,,,"[49.5, 68.6]",,Ground Pass,,7.955501,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,3,Denmark,776,['50b06685-24dd-4e6f-99cf-bb88b2643a8b'],41,,,,,,,,,,,,,,,,,Denmark,776,00:00:41.092,Pass,,,,,,,47.5,60.9,49.5,68.6,,,,,,49.5,68.6,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.102334,,,,,,,,,,,,,26e33ea1-c4e6-4092-b8ea-0194ecf11db4,43,,,"[49.5, 68.6]",3930162,0,,,,,-1.8045396,,Right Foot,,,"[46.5, 56.0]",,Ground Pass,,12.95222,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,3,Denmark,776,['df0cdaf6-037d-4298-8ee9-851f3b0d3bec'],43,,,,,,,,,,,,,,,,,Denmark,776,00:00:43.078,Pass,,,,,,,49.5,68.6,46.5,56.0,,,,,,46.5,56.0,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.722975,,,,,,,,,,,,,ffa1a698-c584-4496-a53a-9182ebcbd2a9,46,,,"[55.0, 42.7]",3930162,0,,,,,-1.436025,,Right Foot,,,"[57.4, 25.0]",,Ground Pass,,17.86197,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,3,Denmark,776,['6a3f7836-149f-4201-bbbb-5cff6d965b47'],48,,,,,,,,,,,,,,,,,Denmark,776,00:00:48.039,Pass,,,,,,,55.0,42.7,57.4,25.0,,,,,,57.4,25.0,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.304046,,,,,,,,,,,,,090b9224-4e55-4ebe-87a4-a758708da513,50,,,"[76.8, 21.8]",3930162,0,,,,,-0.7324881,,Right Foot,,,"[93.7, 6.6]",,Ground Pass,,22.729937,,,,Victor Bernth Kristansen,60343.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,3,Denmark,776,"['6a0c4f79-7aac-4586-8648-d75e56f2df95', 'b67c2aa2-e568-4361-a211-af37f89a80cd']",52,,,,,,,,,,,,,,,,,Denmark,776,00:00:52.147,Pass,True,,,,,,76.8,21.8,93.7,6.6,,,,,,93.7,6.6,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.255958,,,,,,,,,,,,,0dc6dedd-4e36-4b65-a588-f938cdfc01a8,53,,,"[89.2, 6.8]",3930162,0,,,,,2.6751122,,Left Foot,,,"[75.1, 13.9]",,Ground Pass,,15.786703,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Victor Bernth Kristansen,60343.0,Left Wing Back,3,Denmark,776,['88e12af5-2ca3-4dd5-89e9-ac7be3d99fb1'],55,,,,,,,,,,,,,,,,,Denmark,776,00:00:55.431,Pass,,,,,,,89.2,6.8,75.1,13.9,,,,,,75.1,13.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.827485,,,,,,,,,,,,,621cbb58-e32e-4f3c-bd03-4134a35ae5f9,56,,,"[73.0, 21.6]",3930162,0,,,,,1.7649304,,Right Foot,,,"[67.2, 51.1]",,Ground Pass,,30.064764,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,3,Denmark,776,['0ac61053-de85-4bb6-b72a-ad1d89c2d9fc'],58,,,,,,,,,,,,,,,,,Denmark,776,00:00:58.321,Pass,,,,,,,73.0,21.6,67.2,51.1,,,,,,67.2,51.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.342051,,,,,,,,,,,,,b20d1641-12a6-48bb-a9e2-9d819df49898,58,,,"[66.4, 50.2]",3930162,1,,,,,-1.7463884,,Right Foot,,,"[64.2, 37.8]",,Ground Pass,,12.593649,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,3,Denmark,776,['28e96680-a8bd-40cf-9e06-1d00d4f0aea3'],0,,,,,,,,,,,,,,,,,Denmark,776,00:01:00.149,Pass,,,,,,,66.4,50.2,64.2,37.8,,,,,,64.2,37.8,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.887737,,,,,,,,,,,,,76ef5e79-6c8e-484c-92dc-1ec0bb07e969,61,,,"[64.6, 38.5]",3930162,1,,,,,1.4926426,,Right Foot,,,"[65.9, 55.1]",,Ground Pass,,16.650826,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,3,Denmark,776,['03c2b82a-a60a-4432-8869-1799cee008a6'],5,,,,,,,,,,,,,,,,,Denmark,776,00:01:05.164,Pass,,,,,,,64.6,38.5,65.9,55.1,,,,,,65.9,55.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,4.376202,,,,,,,,,,,,,46261055-763e-473a-ba7f-dba3216697f7,64,,,"[65.9, 54.5]",3930162,1,,,,,-0.8359227,,Right Foot,,,"[111.9, 3.6]",,High Pass,,68.60619,,,,Victor Bernth Kristansen,60343.0,,,True,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,3,Denmark,776,['9d8b1e5d-17a9-400c-806e-8d3852571094'],8,,,,,,,,,,,,,,,,,Denmark,776,00:01:08.032,Pass,,,,,,,65.9,54.5,111.9,3.6,,,,,,111.9,3.6,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.931082,,,,,,,,,,,,,48d4525b-7854-48d2-b4b6-a59f8d0f37f2,68,,,"[112.1, 7.2]",3930162,1,,,,,1.8230388,,Left Foot,,,"[109.6, 16.9]",,Ground Pass,,10.016986,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Victor Bernth Kristansen,60343.0,Left Wing Back,3,Denmark,776,"['515ddcba-17ae-431a-a142-bb8fa875726c', 'd0c71132-6675-4721-850d-b998ddcccfe4']",16,,,,,,,,,,,,,,,,,Denmark,776,00:01:16.120,Pass,True,,,,,,112.1,7.2,109.6,16.9,,,,,,109.6,16.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.378937,,,,,,,,,,,,,e73a9908-fa82-4f7a-8171-8e1f296424db,70,,,"[109.6, 16.9]",3930162,1,,,,,-2.972675,,Right Foot,,,"[96.7, 14.7]",,Ground Pass,,13.086252,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,3,Denmark,776,['5196d458-0fb1-42fb-80d1-81e5403f57a3'],17,,,,,,,,,,,,,,,,,Denmark,776,00:01:17.051,Pass,,,,,,,109.6,16.9,96.7,14.7,,,,,,96.7,14.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.352098,,,,,,,,,,,,,82466cfe-d676-450d-980d-bfff200172a2,72,,,"[96.7, 14.7]",3930162,1,,,,,1.5844941,,Right Foot,,,"[96.5, 29.3]",,Ground Pass,,14.60137,,,,Morten Hjulmand,8621.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,3,Denmark,776,['a3176f97-0bb2-4cc1-ba31-ab090bd6fd6e'],18,,,,,,,,,,,,,,,,,Denmark,776,00:01:18.430,Pass,,,,,,,96.7,14.7,96.5,29.3,,,,,,96.5,29.3,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.953894,,,,,,,,,,,,,fc9777f4-1e57-45d7-ae49-44bc1aaae51a,76,,,"[99.9, 28.8]",3930162,1,,,,,0.8009008,,Right Foot,,,"[112.6, 41.9]",,Low Pass,,18.245548,,Incomplete,,Jonas Older Wind,21261.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Right Defensive Midfield,3,Denmark,776,"['178292ff-e395-4f3a-8c4a-5ad75ac57999', '52fdba9d-a5b3-4ad4-bba6-d234becaba46', '88f7502d-9a49-452a-b41b-608d834051de']",20,,,,,,,,,,,,,,,,,Denmark,776,00:01:20.893,Pass,True,,,,,,99.9,28.8,112.6,41.9,,,,,,112.6,41.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.586726,,,,,,,,,,,,,ac118995-3551-43ef-8448-66fcfd5abf06,82,,,"[97.0, 51.5]",3930162,1,,,,,1.5393931,,Right Foot,,,"[97.6, 70.6]",,Ground Pass,,19.109423,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Right Defensive Midfield,3,Denmark,776,['d9c960d3-a27e-4334-bb89-75b0e7c96679'],25,,,,,,,,,,,,,,,,,Denmark,776,00:01:25.335,Pass,,,,,,,97.0,51.5,97.6,70.6,,,,,,97.6,70.6,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.193329,,,,,,,,,,,,,3246f55c-d71f-4e01-a544-ccf56a49b7fa,85,,,"[98.3, 71.6]",3930162,1,,,,,-0.9971297,,Right Foot,,,"[102.5, 65.1]",,Low Pass,,7.738863,,Incomplete,,Jonas Older Wind,21261.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,3,Denmark,776,"['10697a54-745a-4062-a919-cb78eca23d0c', '455b52cb-785a-475d-a082-3914ab14e599']",27,,,,,,,,,,,,,,,,,Denmark,776,00:01:27.947,Pass,,,,,,,98.3,71.6,102.5,65.1,,,,,,102.5,65.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.108359,,,,,,,,,,,,,5c5f29a6-1962-492d-8722-8272736cab8e,88,,,"[15.4, 34.2]",3930162,1,,,,,-0.5278098,,Left Foot,,,"[38.9, 20.5]",,High Pass,,27.201838,,,,Benjamin Šeško,38759.0,,,,,,Recovery,1,Regular Play,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,3,Denmark,776,['e8d09038-b709-45f8-b87e-98afe8ed601f'],29,,,,,,,,,,,,,,,,,Slovenia,944,00:01:29.630,Pass,,,,,,,15.4,34.2,38.9,20.5,,,,,,38.9,20.5,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.427526,,,,,,,,,,,,,e1d9b34e-d626-4e3a-bcca-0c00e0b0568c,90,,,"[38.9, 20.5]",3930162,1,,,,,1.9237868,,Head,,,"[34.7, 31.9]",,Low Pass,,12.149074,,Incomplete,,Adam Gnezda Čerin,31968.0,,,,,,,1,Regular Play,Benjamin Šeško,38759.0,Left Center Forward,3,Denmark,776,"['3f2133c8-3143-45d0-9152-40959c01d6a6', '8b80bd71-6e5e-4f0c-92c2-c41d6db8c91d']",31,,,,,,,,,,,,,,,,,Slovenia,944,00:01:31.738,Pass,,,,,,,38.9,20.5,34.7,31.9,,,,,,34.7,31.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.802342,,,,,,,,,,,,,3f2133c8-3143-45d0-9152-40959c01d6a6,92,,,"[85.4, 48.2]",3930162,1,,,,,-2.4342961,,Right Foot,,,"[79.2, 42.9]",,Ground Pass,,8.156592,,,,Pierre-Emile Højbjerg,3570.0,,,,,,Recovery,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,3,Denmark,776,"['2729e3e6-6dbb-4432-9517-c1f139aa6f80', 'e1d9b34e-d626-4e3a-bcca-0c00e0b0568c']",33,,,,,,,,,,,,,,,,,Denmark,776,00:01:33.166,Pass,,,,,,,85.4,48.2,79.2,42.9,,,,,,79.2,42.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.821619,,,,,,,,,,,,,85c2fad4-cd47-4eaf-b1e7-2c82ed7940b8,94,,,"[79.2, 42.0]",3930162,1,,,,,-1.3460852,,Right Foot,,,"[84.0, 21.0]",,Ground Pass,,21.541588,,,,Victor Bernth Kristansen,60343.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,3,Denmark,776,['71b0b090-7568-479c-8efe-a3a269ccb679'],33,,,,,,,,,,,,,,,,,Denmark,776,00:01:33.968,Pass,,,,,,,79.2,42.0,84.0,21.0,,,,,,84.0,21.0,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.25294,,,,,,,,,,,,,462c2dca-bd79-499c-b4c6-7ac5648ec965,97,,,"[83.3, 11.5]",3930162,1,,,,,1.5948467,,Right Foot,,,"[82.6, 40.6]",,Ground Pass,,29.108418,,,,Morten Hjulmand,8621.0,,,,,,,1,Regular Play,Victor Bernth Kristansen,60343.0,Left Wing Back,3,Denmark,776,['47baa3e9-5fbe-4a8d-bf09-c32ecbede353'],39,,,,,,,,,,,,,,,,,Denmark,776,00:01:39.418,Pass,,,,,,,83.3,11.5,82.6,40.6,,,,,,82.6,40.6,Slovenia vs Denmark,Slovenia,Denmark
