50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,2.33229,,,,,,,,,,,1c1a97d9-f0c0-4f70-a3b8-5b66459b9e63,3642,,"[71.9, 47.8]",3941018,85,,,,-1.0989071,,Right Foot,,,,"[86.7, 18.8]",,High Pass,,32.558254,,,Alejandro Grimaldo García,10336.0,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,132,Spain,772,['680be1c7-2929-4864-ae0c-34e7cad5f06c'],47,,,,,,,,,,,,,,,,,Spain,772,00:40:47.389,Pass,,,,,,,71.9,47.8,86.7,18.8,,,,,,86.7,18.8,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.110333,,,,,,,,,,,f348ef7d-82f1-4a12-a226-4d6ac98011a3,3645,,"[25.7, 58.1]",3941018,85,,,,-0.25981438,,Left Foot,,,,"[33.6, 56.0]",,Ground Pass,,8.17435,,,Sandro Altunashvili,135844.0,,,,,Recovery,2,Regular Play,Otar Kakabadze,25036.0,Right Center Back,133,Georgia,2138,['a0f1741f-15aa-47bc-b159-392c7a591d7b'],50,,,,,,,,,,,,,,,,,Georgia,2138,00:40:50.354,Pass,,,,,,,25.7,58.1,33.6,56.0,,,,,,33.6,56.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.147247,,,,,,,,,,,02d217db-1ce7-4c6b-ba61-fe6b7d0dd747,3648,,"[33.6, 57.4]",3941018,85,,,,2.4078727,,Right Foot,,,,"[27.5, 62.9]",,Ground Pass,,8.213404,,,Otar Kakabadze,25036.0,,,,,,2,Regular Play,Sandro Altunashvili,135844.0,Right Center Midfield,133,Georgia,2138,['d7700873-33df-469f-a545-ab2ed2162135'],52,,,,,,,,,,,,,,,,,Georgia,2138,00:40:52.809,Pass,,,,,,,33.6,57.4,27.5,62.9,,,,,,27.5,62.9,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.931418,,,,,,,,,,,5a0aeac4-2585-4553-af24-280aeb100f85,3651,,"[28.8, 62.7]",3941018,85,,,,-0.81986725,,Right Foot,,,,"[38.6, 52.2]",,Ground Pass,,14.3628,,,Nika Kvekveskiri,46802.0,,,,,,2,Regular Play,Otar Kakabadze,25036.0,Right Center Back,133,Georgia,2138,['0bf77f8a-edea-47a2-887a-bac665b887ed'],54,,,,,,,,,,,,,,,,,Georgia,2138,00:40:54.636,Pass,,,,,,,28.8,62.7,38.6,52.2,,,,,,38.6,52.2,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.73742,,,,,,,,,,,5db211f3-4718-4111-ad72-d11f1521a1e0,3655,,"[38.5, 51.9]",3941018,85,,,,1.3583643,,Right Foot,,,,"[39.6, 57.0]",,Ground Pass,,5.217279,,,Sandro Altunashvili,135844.0,,,,,,2,Regular Play,Nika Kvekveskiri,46802.0,Center Defensive Midfield,133,Georgia,2138,"['5f54f0a2-6288-427c-b862-59bea3ff3ba2', 'd9fd999b-660b-4e39-becd-1c730134b706']",55,,,,,,,,,,,,,,,,,Georgia,2138,00:40:55.607,Pass,True,,,,,,38.5,51.9,39.6,57.0,,,,,,39.6,57.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.519569,,,,,,,,,,,12a02504-45d7-432e-bfdd-98d4256c48be,3658,,"[38.5, 55.5]",3941018,85,,,,-2.8923404,,Right Foot,,,,"[22.0, 51.3]",,Ground Pass,,17.026155,,,Guram Kashia,7839.0,,,,,,2,Regular Play,Sandro Altunashvili,135844.0,Right Center Midfield,133,Georgia,2138,['edfb7236-7ea4-43a0-853c-05bea3071fcf'],58,,,,,,,,,,,,,,,,,Georgia,2138,00:40:58.015,Pass,,,,,,,38.5,55.5,22.0,51.3,,,,,,22.0,51.3,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,2.204324,,,,,,,,,,,cc23a9c7-c8d6-4f19-96b4-63bb52bcb718,3661,,"[21.9, 50.5]",3941018,86,,,,-1.7323711,,Right Foot,,,,"[18.2, 27.8]",,Ground Pass,,22.999565,,,Lasha Dvali,7655.0,,,,,,2,Regular Play,Guram Kashia,7839.0,Center Back,133,Georgia,2138,['50dbfa1d-7342-4b77-af74-879d05420392'],0,,,,,,,,,,,,,,,,,Georgia,2138,00:41:00.335,Pass,,,,,,,21.9,50.5,18.2,27.8,,,,,,18.2,27.8,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.133405,,,,,,,,,,,5a19a906-63bc-427a-a99d-c11dfd085862,3664,,"[21.4, 22.7]",3941018,86,,,,0.5667292,,Left Foot,,,,"[31.3, 29.0]",,Ground Pass,,11.734565,,,Nika Kvekveskiri,46802.0,,,,,,2,Regular Play,Lasha Dvali,7655.0,Left Center Back,133,Georgia,2138,['cb905cca-e5c5-4d7d-bd5c-b49839a8ef9b'],4,,,,,,,,,,,,,,,,,Georgia,2138,00:41:04.058,Pass,,,,,,,21.4,22.7,31.3,29.0,,,,,,31.3,29.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.386667,,,,,,,,,,,6426a357-1381-415a-b65b-81b6518d2193,3668,,"[29.9, 25.9]",3941018,86,,,,-1.7152379,,Right Foot,,,,"[27.5, 9.4]",,Ground Pass,,16.673632,,,Lasha Dvali,7655.0,,,,,,2,Regular Play,Nika Kvekveskiri,46802.0,Center Defensive Midfield,133,Georgia,2138,['fb2b85ac-a9aa-4dbd-bbd7-e21277a438df'],6,,,,,,,,,,,,,,,,,Georgia,2138,00:41:06.792,Pass,,,,,,,29.9,25.9,27.5,9.4,,,,,,27.5,9.4,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.24298,,,,,,,,,,,1aa6ebcd-92ab-4cfe-8c82-23c08d779e2b,3671,,"[28.5, 8.0]",3941018,86,,,,1.9440982,,Left Foot,,,,"[23.8, 20.0]",,Ground Pass,,12.887591,,,Nika Kvekveskiri,46802.0,,,,,,2,Regular Play,Lasha Dvali,7655.0,Left Center Back,133,Georgia,2138,['f5c685df-e780-4d2d-9d19-48317ff404d7'],9,,,,,,,,,,,,,,,,,Georgia,2138,00:41:09.424,Pass,,,,,,,28.5,8.0,23.8,20.0,,,,,,23.8,20.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,2.093323,,,,,,,,,,,9d0e8a0b-1430-4666-aaab-6b65c9ee0935,3674,,"[28.8, 23.9]",3941018,86,,,,-0.74098295,,Right Foot,,,,"[52.3, 2.4]",,High Pass,,31.851217,,,Heorhii Tsitaishvili,22242.0,,,,,,2,Regular Play,Nika Kvekveskiri,46802.0,Center Defensive Midfield,133,Georgia,2138,['33b40e66-0253-439d-8ecf-581dc065e635'],13,,,,,,,,,,,,,,,,,Georgia,2138,00:41:13.115,Pass,,,,,,,28.8,23.9,52.3,2.4,,,,,,52.3,2.4,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.62808,,,,,,,,,,,16a9361e-83e2-4b24-a050-b408c7a0bdc1,3677,,"[49.8, 4.6]",3941018,86,,,,3.0718136,,Left Foot,,,,"[31.2, 5.9]",,Low Pass,,18.645374,,,Lasha Dvali,7655.0,,,,,,2,Regular Play,Heorhii Tsitaishvili,22242.0,Left Wing Back,133,Georgia,2138,['66102ee1-3e8c-4506-8943-815341da5b34'],16,,,,,,,,,,,,,,,,,Georgia,2138,00:41:16.262,Pass,,,,,,,49.8,4.6,31.2,5.9,,,,,,31.2,5.9,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.065419,,,,,,,,,,,c92d8545-d27d-4a6b-9f52-26984d047920,3680,,"[32.6, 9.3]",3941018,86,,,,0.26330656,,Left Foot,,,,"[44.1, 12.4]",,Ground Pass,,11.9105,,,Nika Kvekveskiri,46802.0,,,,,,2,Regular Play,Lasha Dvali,7655.0,Left Center Back,133,Georgia,2138,['de55a010-79b3-490a-94e7-65b36953e3b8'],19,,,,,,,,,,,,,,,,,Georgia,2138,00:41:19.160,Pass,,,,,,,32.6,9.3,44.1,12.4,,,,,,44.1,12.4,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.881239,,,,,,,,,,,365772b0-4975-44b1-a498-18601a1f8bb8,3684,,"[44.0, 12.5]",3941018,86,,,,-3.0080636,,Right Foot,,,,"[30.6, 10.7]",,Ground Pass,,13.520355,,,Lasha Dvali,7655.0,,,,,,2,Regular Play,Nika Kvekveskiri,46802.0,Center Defensive Midfield,133,Georgia,2138,['2e09114b-628d-49fd-8aa2-a3b89650bccb'],20,,,,,,,,,,,,,,,,,Georgia,2138,00:41:20.332,Pass,,,,,,,44.0,12.5,30.6,10.7,,,,,,30.6,10.7,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,2.229824,,,,,,,,,,,140772de-796f-4d8b-8731-ff9756629d13,3686,,"[29.9, 11.0]",3941018,86,,,,1.1731683,,Left Foot,,,,"[32.0, 16.0]",,Ground Pass,,5.4230986,,,Nika Kvekveskiri,46802.0,,,,,,2,Regular Play,Lasha Dvali,7655.0,Left Center Back,133,Georgia,2138,['915ffc3c-1fff-4b23-a391-820cdd382e6e'],21,,,,,,,,,,,,,,,,,Georgia,2138,00:41:21.214,Pass,,,,,,,29.9,11.0,32.0,16.0,,,,,,32.0,16.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.507975,,,,,,,,,,,b12c8c82-9b42-4d5c-8921-5a46f9548d9b,3689,,"[43.2, 39.2]",3941018,86,,,,-0.61000395,,Right Foot,,,,"[52.5, 32.7]",,Ground Pass,,11.346365,Incomplete,,Khvicha Kvaratskhelia,38229.0,,,,,,2,Regular Play,Nika Kvekveskiri,46802.0,Center Defensive Midfield,133,Georgia,2138,"['51b31cfb-f9c1-4af0-819e-0457014c967e', '69b3f411-a054-481b-ac46-e24de6f66d55']",29,,,,,,,,,,,,,,,,,Georgia,2138,00:41:29.501,Pass,,,,,,,43.2,39.2,52.5,32.7,,,,,,52.5,32.7,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.071927,,,,,,,,,,,fb402bf5-e6ae-4253-8743-39ac4f71a50c,3693,,"[73.1, 44.2]",3941018,86,,,,0.2701532,,Right Foot,,,,"[79.6, 46.0]",,Ground Pass,,6.7446275,,,Daniel Olmo Carvajal,16532.0,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,133,Georgia,2138,['4d16955f-b7fc-4195-98e6-9c8d371ec277'],31,,,,,,,,,,,,,,,,,Spain,772,00:41:31.732,Pass,,,,,,,73.1,44.2,79.6,46.0,,,,,,79.6,46.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.260682,,,,,,,,,,,b696d659-8b08-49f7-a5e5-91d5075eaf14,3695,,"[79.6, 46.3]",3941018,86,,,,-0.71770513,,Right Foot,,,,"[92.2, 35.3]",,Ground Pass,,16.726028,Incomplete,,Mikel Oyarzabal Ugarte,6685.0,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,133,Georgia,2138,"['c67e8409-ce8d-442f-8ce9-e07f33f8c35c', 'd45f819d-6a82-4bdf-ac98-46e78072d537']",32,,,,,,,,,,,,,,,,,Spain,772,00:41:32.804,Pass,,,,,,,79.6,46.3,92.2,35.3,,,,,,92.2,35.3,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.869976,,,,,,,,,,,8354e5df-b510-4489-a57a-8517464b8cf3,3702,,"[40.9, 25.9]",3941018,86,,,,1.5175135,,Right Foot,,,,"[41.3, 33.4]",,Ground Pass,,7.510659,,,Nika Kvekveskiri,46802.0,,,,,,2,Regular Play,Giorgi Kochorashvili,41202.0,Left Center Midfield,133,Georgia,2138,"['65a171a5-0806-4d12-99ef-8f8eb133aeba', '6c3857b0-a42f-49d9-a306-c8d8b6c79042']",40,,,,,,,,,,,,,,,,,Georgia,2138,00:41:40.462,Pass,True,,,,,,40.9,25.9,41.3,33.4,,,,,,41.3,33.4,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.765852,,,,,,,,,,,ac162d38-6af5-4a54-9fb8-ff759f6b7dd2,3706,,"[42.6, 33.8]",3941018,86,,,,-0.4081491,,Right Foot,,,,"[53.7, 29.0]",,Ground Pass,,12.093387,,,Budu Zivzivadze,102372.0,,,,,,2,Regular Play,Nika Kvekveskiri,46802.0,Center Defensive Midfield,133,Georgia,2138,"['8684f3fd-7af5-44a0-abbc-8f324797b704', 'dcbfe447-05cc-4877-a356-a5df6fcc005a']",41,,,,,,,,,,,,,,,,,Georgia,2138,00:41:41.634,Pass,True,,,,,,42.6,33.8,53.7,29.0,,,,,,53.7,29.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.786281,,,,,,,,,,,87b2df2d-5700-4607-bca5-a1db801ec04f,3709,,"[50.2, 21.3]",3941018,86,,,,-0.88624537,,Left Foot,,,,"[65.3, 2.8]",,Ground Pass,,23.880117,,,Heorhii Tsitaishvili,22242.0,,,,,,2,Regular Play,Budu Zivzivadze,102372.0,Right Center Forward,133,Georgia,2138,['13dcdd42-b3fe-4bdd-b5d9-eb0947560af7'],44,,,,,,,,,,,,,,,,,Georgia,2138,00:41:44.205,Pass,,,,,,,50.2,21.3,65.3,2.8,,,,,,65.3,2.8,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.794385,,,,,,,,,,,51972f36-91e3-47ce-9656-425a02de8860,3712,,"[76.0, 3.2]",3941018,86,,,,1.120135,,Left Foot,,,,"[82.0, 15.6]",,Ground Pass,,13.77534,,,Khvicha Kvaratskhelia,38229.0,,,,,,2,Regular Play,Heorhii Tsitaishvili,22242.0,Left Wing Back,133,Georgia,2138,['4b5b635c-e896-45d3-a18c-366e4d3432a4'],47,,,,,,,,,,,,,,,,,Georgia,2138,00:41:47.671,Pass,,,,,,,76.0,3.2,82.0,15.6,,,,,,82.0,15.6,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.639422,,,,,,,,,,,dd40d167-8b10-418e-922b-6d83951ffba9,3718,,"[120.0, 0.1]",3941018,87,,,,1.7605071,,Right Foot,,,,"[112.3, 40.2]",,High Pass,True,40.832584,Incomplete,,Guram Kashia,7839.0,,True,Inswinging,,Corner,2,From Corner,Khvicha Kvaratskhelia,38229.0,Left Center Forward,134,Georgia,2138,"['828b4edf-a2bc-4319-80ec-577418b931e0', 'cc76ec00-3914-421e-bdae-fd6a6cae2e6f']",14,,,,,,,,,,,,,,,,,Georgia,2138,00:42:14.591,Pass,,,,,,,120.0,0.1,112.3,40.2,,,,,,112.3,40.2,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.08921,,,,,,,,,,,42da041b-75ea-4b7c-b3ba-9efadd134800,3722,,"[120.0, 80.0]",3941018,87,,,,-1.6710687,,Right Foot,,,,"[116.7, 47.2]",,High Pass,,32.965588,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Zuriko Davitashvili,44183.0,Right Wing Back,135,Georgia,2138,['139dcede-af3a-49a0-9b6e-2e1afaa8a5ab'],37,,,,,,,,,,,,,,,,,Georgia,2138,00:42:37.014,Pass,,,,,,,120.0,80.0,116.7,47.2,,,,,,116.7,47.2,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.372038,,,,,,,,,,,b71f7f43-1837-4930-bde9-776da1b3555a,3724,,"[84.6, 78.1]",3941018,87,,,,-2.1103075,,Left Foot,,,,"[74.9, 61.9]",,Ground Pass,,18.882002,,,Nika Kvekveskiri,46802.0,,,,,Recovery,2,From Corner,Zuriko Davitashvili,44183.0,Right Wing Back,135,Georgia,2138,['b1a54703-61be-4586-83a0-2990f05bcafb'],42,,,,,,,,,,,,,,,,,Georgia,2138,00:42:42.242,Pass,,,,,,,84.6,78.1,74.9,61.9,,,,,,74.9,61.9,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.251025,,,,,,,,,,,6dcf2b2b-faba-4d89-aa14-30a43bed18a1,3727,,"[74.9, 61.9]",3941018,87,,,,0.46159422,,Right Foot,,,,"[94.4, 71.6]",,Ground Pass,,21.779348,Incomplete,,Heorhii Tsitaishvili,22242.0,,,,,,2,From Corner,Nika Kvekveskiri,46802.0,Center Defensive Midfield,135,Georgia,2138,"['851357f3-d9ff-4001-b2af-f272b3cf5a50', '9e58e7dc-2cba-4693-82d8-bced7f8b1eba']",43,,,,,,,,,,,,,,,,,Georgia,2138,00:42:43.775,Pass,,,,,,,74.9,61.9,94.4,71.6,,,,,,94.4,71.6,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.314224,,,,,,,,,,,9f53030f-9b27-4d7d-961c-cd8e0134a280,3732,,"[33.2, 5.8]",3941018,87,,,,0.35877067,,Right Foot,,,,"[34.8, 6.4]",,Ground Pass,,1.7088008,Incomplete,,Jesús Navas González,6821.0,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Back,136,Spain,772,"['7c409008-ad23-49b2-a9ea-1c868055e8d1', 'd85dd851-c36b-4f5f-9ef0-82ad24cde7a3', 'f0302753-7b6a-4d27-bbe4-a1827973c0ed']",46,,,,,,,,,,,,,,,,,Spain,772,00:42:46.091,Pass,True,,,,,,33.2,5.8,34.8,6.4,,,,,,34.8,6.4,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.514224,,,,,,,,,,,6edb8e7f-5393-4578-96ab-70a133fd5bb3,3737,,"[14.2, 31.2]",3941018,87,,,,1.131937,,Keeper Arm,,,,"[21.1, 45.9]",,Ground Pass,,16.238842,,,Robin Aime Robert Le Normand,22128.0,,,,,,2,From Keeper,Unai Simón Mendibil,11748.0,Goalkeeper,137,Spain,772,['4848dd56-ca14-4464-a7c7-f46a131ab992'],55,,,,,,,,,,,,,,,,,Spain,772,00:42:55.537,Pass,,,,,,,14.2,31.2,21.1,45.9,,,,,,21.1,45.9,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.327186,,,,,,,,,,,eff43731-f574-47a3-a203-1dd195518e03,3740,,"[23.0, 46.8]",3941018,87,,,,0.019605331,,Right Foot,,,,"[33.2, 47.0]",,Ground Pass,,10.201961,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,From Keeper,Robin Aime Robert Le Normand,22128.0,Right Center Back,137,Spain,772,['d79bec7f-516d-4520-81f0-50d37d678fbd'],57,,,,,,,,,,,,,,,,,Spain,772,00:42:57.916,Pass,,,,,,,23.0,46.8,33.2,47.0,,,,,,33.2,47.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.810023,,,,,,,,,,,92d436b0-d3cb-4574-a49f-ea2512be33ed,3743,,"[38.0, 47.4]",3941018,88,,,,-0.09966865,,Right Foot,,,,"[52.0, 46.0]",,Ground Pass,,14.069826,,,Daniel Olmo Carvajal,16532.0,,,,,,2,From Keeper,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,137,Spain,772,['574bb142-84ad-4a2b-8de9-4964b18af1fa'],0,,,,,,,,,,,,,,,,,Spain,772,00:43:00.355,Pass,,,,,,,38.0,47.4,52.0,46.0,,,,,,52.0,46.0,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.826239,,,,,,,,,,,463bab9c-9a1f-4296-b060-f20197e2cab0,3747,,"[53.8, 48.3]",3941018,88,,,,1.4835658,,Right Foot,,,,"[56.1, 74.6]",,Ground Pass,,26.40038,,,Jesús Navas González,6821.0,,,,,,2,From Keeper,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,137,Spain,772,"['656d113d-fcff-4733-b249-7e754540d4f3', 'f0c80cbc-9204-417e-96fc-5333249ad726']",2,,,,,,,,,,,,,,,,,Spain,772,00:43:02.910,Pass,True,,,,,,53.8,48.3,56.1,74.6,,,,,,56.1,74.6,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.549465,,,,,,,,,,,12f6dbca-6f60-4990-bd32-372184893443,3750,,"[56.6, 75.3]",3941018,88,,,,0.23893644,,Right Foot,,,,"[64.4, 77.2]",,Ground Pass,,8.028076,,,Lamine Yamal Nasraoui Ebana,316046.0,,,,,,2,From Keeper,Jesús Navas González,6821.0,Right Back,137,Spain,772,['ee305591-9cb2-4fea-b7c0-6fde8ac7de1a'],5,,,,,,,,,,,,,,,,,Spain,772,00:43:05.665,Pass,,,,,,,56.6,75.3,64.4,77.2,,,,,,64.4,77.2,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.327542,,,,,,,,,,,5d85d90a-404e-435a-adf6-07a1bf042ed0,3752,,"[64.4, 77.2]",3941018,88,,,,-2.974491,,Left Foot,,,,"[56.1, 75.8]",,Ground Pass,,8.417244,,,Jesús Navas González,6821.0,,,,,,2,From Keeper,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,137,Spain,772,['1b1e4721-a35f-42cf-98d9-c519b12c58f0'],6,,,,,,,,,,,,,,,,,Spain,772,00:43:06.214,Pass,,,,,,,64.4,77.2,56.1,75.8,,,,,,56.1,75.8,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.465044,,,,,,,,,,,d834817b-6776-42a5-8dea-31b9d1c81ed9,3755,,"[57.0, 74.5]",3941018,88,,,,-2.244553,,Right Foot,,,,"[37.2, 49.7]",,Ground Pass,,31.734524,,,Robin Aime Robert Le Normand,22128.0,,,,,,2,From Keeper,Jesús Navas González,6821.0,Right Back,137,Spain,772,['ff9a6441-e194-49f4-957e-6a28985ff8e6'],8,,,,,,,,,,,,,,,,,Spain,772,00:43:08.380,Pass,,,,,,,57.0,74.5,37.2,49.7,,,,,,37.2,49.7,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.561643,,,,,,,,,,,e62473bc-7c66-43c5-b48f-1627720f2eed,3758,,"[34.9, 46.0]",3941018,88,,,,-1.5707964,,Left Foot,,,,"[34.9, 17.8]",,Ground Pass,,28.2,,,Aymeric Laporte,4353.0,,,,,,2,From Keeper,Robin Aime Robert Le Normand,22128.0,Right Center Back,137,Spain,772,['7d24bfc6-2653-4d8c-9827-09975405d3e7'],11,,,,,,,,,,,,,,,,,Spain,772,00:43:11.186,Pass,,,,,,,34.9,46.0,34.9,17.8,,,,,,34.9,17.8,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.780865,,,,,,,,,,,cf39ccab-aeb9-464b-9868-6e911690c680,3761,,"[31.8, 15.8]",3941018,88,,,,2.371673,,Right Foot,,,,"[15.4, 31.7]",,Ground Pass,,22.842285,,,Unai Simón Mendibil,11748.0,,,,,,2,From Keeper,Aymeric Laporte,4353.0,Left Center Back,137,Spain,772,['75eb3b07-32d7-4bdf-aa86-bce5e3ed67c9'],13,,,,,,,,,,,,,,,,,Spain,772,00:43:13.771,Pass,,,,,,,31.8,15.8,15.4,31.7,,,,,,15.4,31.7,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,2.28835,,,,,,,,,,,cfd19911-ce19-4e4a-9dd8-0a6ab66d9012,3764,,"[15.0, 34.7]",3941018,88,,,,1.5707964,,Left Foot,,,,"[15.0, 59.4]",,Ground Pass,,24.7,,,Robin Aime Robert Le Normand,22128.0,,,,,,2,From Keeper,Unai Simón Mendibil,11748.0,Goalkeeper,137,Spain,772,['242b260b-4535-41d3-9999-105c84e1eeb0'],17,,,,,,,,,,,,,,,,,Spain,772,00:43:17.019,Pass,,,,,,,15.0,34.7,15.0,59.4,,,,,,15.0,59.4,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,2.099605,,,,,,,,,,,c9bebea1-bbde-4b9b-abaa-8e6e49c7adcf,3767,,"[15.1, 59.3]",3941018,88,,,,-1.9541571,,Right Foot,,,,"[7.8, 41.2]",,Ground Pass,,19.516659,,,Unai Simón Mendibil,11748.0,,,,,,2,From Keeper,Robin Aime Robert Le Normand,22128.0,Right Center Back,137,Spain,772,['ba66f11e-9b4b-4169-a937-93ffc05730fe'],20,,,,,,,,,,,,,,,,,Spain,772,00:43:20.087,Pass,,,,,,,15.1,59.3,7.8,41.2,,,,,,7.8,41.2,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.82686,,,,,,,,,,,dc591621-f203-49f6-b5c9-62f01495b88a,3769,,"[7.8, 41.3]",3941018,88,,,,-1.2252407,,Right Foot,,,,"[15.9, 18.8]",,Ground Pass,,23.913595,,,Aymeric Laporte,4353.0,,,,,,2,From Keeper,Unai Simón Mendibil,11748.0,Goalkeeper,137,Spain,772,['f93a47f5-d1e0-4b4b-af37-86d85bfbe982'],22,,,,,,,,,,,,,,,,,Spain,772,00:43:22.187,Pass,,,,,,,7.8,41.3,15.9,18.8,,,,,,15.9,18.8,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,0.88666,,,,,,,,,,,5a88b301-7d2b-43dd-b0bf-37bea258f3b9,3772,,"[32.1, 17.2]",3941018,88,,,,-0.7904233,,Right Foot,,,,"[42.0, 7.2]",,Ground Pass,,14.071603,,,Mikel Merino Zazón,3042.0,,,,,,2,From Keeper,Aymeric Laporte,4353.0,Left Center Back,137,Spain,772,['4ab02abe-9eb2-4ff8-bada-82386e37b6a6'],34,,,,,,,,,,,,,,,,,Spain,772,00:43:34.487,Pass,,,,,,,32.1,17.2,42.0,7.2,,,,,,42.0,7.2,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,1.045225,,,,,,,,,,,68b1b7d3-110f-4902-953c-182f296b3e0a,3775,,"[42.8, 7.6]",3941018,88,,,,0.19573718,,Left Foot,,,,"[54.4, 9.9]",,Low Pass,,11.825819,,,Rodrigo Hernández Cascante,6765.0,,,,,,2,From Keeper,Mikel Merino Zazón,3042.0,Left Defensive Midfield,137,Spain,772,['2d5b4ede-2f65-4f38-97c4-d6040a24e00c'],36,,,,,,,,,,,,,,,,,Spain,772,00:43:36.141,Pass,,,,,,,42.8,7.6,54.4,9.9,,,,,,54.4,9.9,Spain vs Georgia,Spain,Georgia
