50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.0,,,,,,,,,fca2cd4d-7cda-4d85-87cc-c15e2042827e,1,,,3938637,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Poland,789,,0,,,,,,,,,,,,,,,,,Poland,789,00:00:00.000,Starting XI,,352.0,"[{'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 8289, 'name': 'Bartosz Salamon'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 2}, {'player': {'id': 44166, 'name': 'Jakub Piotr Kiwior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 7979, 'name': 'Przemysław Frankowski'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 19}, {'player': {'id': 50502, 'name': 'Nicola Zalewski'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 21}, {'player': {'id': 7982, 'name': 'Taras Wiktorowicz Romanczuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 4664, 'name': 'Sebastian Szymański'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 7663, 'name': 'Adam Buksa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 16}, {'player': {'id': 33680, 'name': 'Kacper Urbanski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 26}]",,,,,,,,,,,,,,,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.0,,,,,,,,,afbd7e9f-a67a-4d4c-9800-26403b6b71d2,2,,,3938637,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Poland,789,,0,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Starting XI,,4231.0,"[{'player': {'id': 37274, 'name': 'Bart Verbruggen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 7787, 'name': 'Stefan de Vrij'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 15503, 'name': 'Jerdy Schouten'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 21633, 'name': 'Joey Veerman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 39167, 'name': 'Xavi Simons'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 21582, 'name': 'Tijjani Reijnders'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.0,,,,,,,,,ff18fc34-673e-4677-81ab-346a8148624d,3,,,3938637,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Poland,789,['006e8d10-d2d7-49b2-bef1-d9573cb3823b'],0,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.0,,,,,,,,,006e8d10-d2d7-49b2-bef1-d9573cb3823b,4,,,3938637,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Poland,789,['ff18fc34-673e-4677-81ab-346a8148624d'],0,,,,,,,,,,,,,,,,,Poland,789,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.0,,,,,,,,,8ba9fa50-864a-4dd9-805e-a52acad3c100,1759,,,3938637,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,68,Netherlands,941,['5464ac46-2251-4209-acb3-94950ec62407'],0,,,,,,,,,,,,,,,,,Poland,789,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.0,,,,,,,,,5464ac46-2251-4209-acb3-94950ec62407,1760,,,3938637,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,68,Netherlands,941,['8ba9fa50-864a-4dd9-805e-a52acad3c100'],0,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.154519,,,,,,,,,57b3cd29-6810-47e7-a7c2-2baf15c4fd6b,5,,"[60.0, 40.0]",3938637,0,,,,2.4602945,,Right Foot,,,,"[56.3, 43.0]",,Ground Pass,,4.763402,,,,Sebastian Szymański,4664.0,,,,,Kick Off,1,From Kick Off,Piotr Zieliński,5660.0,Left Center Midfield,2,Poland,789,['a161c7af-83ad-4d4d-8690-7e37687558ad'],1,,,,,,,,,,,,,,,,,Poland,789,00:00:01.289,Pass,,,,,,,60.0,40.0,56.3,43.0,,,,,,56.3,43.0,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.058165,,,,,,,,,8e1d7296-b2ab-4b1a-b22a-a0885454bda4,7,,"[55.7, 42.8]",3938637,0,,,,-1.2467039,,Left Foot,,,,"[68.6, 4.4]",,High Pass,,40.50889,,,,Nicola Zalewski,50502.0,,,,,,1,From Kick Off,Sebastian Szymański,4664.0,Right Center Midfield,2,Poland,789,['539218c8-29d2-4dba-9884-6eddaf9f07a3'],2,,,,,,,,,,,,,,,,,Poland,789,00:00:02.444,Pass,,,,,,,55.7,42.8,68.6,4.4,,,,,,68.6,4.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,3.159053,,,,,,,,,ced069c9-2ad3-420e-ad57-e018ed712ac2,11,,"[68.1, 4.2]",3938637,0,,,,0.44303197,,Right Foot,,,,"[107.3, 22.8]",,Low Pass,,43.38894,,Incomplete,,,,,,,,,1,From Kick Off,Nicola Zalewski,50502.0,Left Wing Back,2,Poland,789,['b9a5ab03-c876-41c5-8628-6ce626b3fce8'],7,,,,,,,,,,,,,,,,,Poland,789,00:00:07.984,Pass,,,,,,,68.1,4.2,107.3,22.8,,,,,,107.3,22.8,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.071789,,,,,,,,,1cce0ea9-f1bb-4b86-93a1-add2c5ccc046,14,,"[12.0, 44.9]",3938637,0,,,,-1.3352513,,Right Foot,,,,"[15.0, 32.4]",,Ground Pass,,12.85496,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Bart Verbruggen,37274.0,Goalkeeper,3,Netherlands,941,['06f8bfeb-4d79-49c3-aa60-b372d90170e8'],16,,,,,,,,,,,,,,,,,Netherlands,941,00:00:16.927,Pass,,,,,,,12.0,44.9,15.0,32.4,,,,,,15.0,32.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.361359,,,,,,,,,6428851e-5daf-4769-a048-093037f51485,17,,"[15.0, 32.4]",3938637,0,,,,1.9500057,,Right Foot,,,,"[9.7, 45.7]",,Ground Pass,,14.317122,,,,Bart Verbruggen,37274.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,3,Netherlands,941,['3c516b8b-f135-4835-8f96-c26c28e91528'],18,,,,,,,,,,,,,,,,,Netherlands,941,00:00:18.061,Pass,,,,,,,15.0,32.4,9.7,45.7,,,,,,9.7,45.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.329937,,,,,,,,,0f7d9f20-64ce-4a3f-b84c-b5a477daf663,20,,"[16.5, 42.4]",3938637,0,,,,-1.4680665,,Right Foot,,,,"[17.5, 32.7]",,Ground Pass,,9.7514105,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Bart Verbruggen,37274.0,Goalkeeper,3,Netherlands,941,['c6f0781f-a32b-4627-9f7b-e947a954256d'],26,,,,,,,,,,,,,,,,,Netherlands,941,00:00:26.262,Pass,,,,,,,16.5,42.4,17.5,32.7,,,,,,17.5,32.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.406897,,,,,,,,,37ec73fb-26bf-49f7-b1ba-15b709240758,23,,"[17.3, 32.7]",3938637,0,,,,1.7990083,,Left Foot,,,,"[13.7, 48.2]",,Ground Pass,,15.912574,,,,Bart Verbruggen,37274.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,3,Netherlands,941,['01bd6157-e0e6-4856-adc6-eb1ee745f256'],29,,,,,,,,,,,,,,,,,Netherlands,941,00:00:29.200,Pass,,,,,,,17.3,32.7,13.7,48.2,,,,,,13.7,48.2,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,3.520639,,,,,,,,,2027cd28-8dca-4217-9cf4-5d648c245b04,26,,"[19.2, 47.1]",3938637,0,,,,-0.03352402,,Right Foot,,,,"[84.8, 44.9]",,High Pass,,65.63688,,Incomplete,,Cody Mathès Gakpo,20750.0,,,,,,1,Regular Play,Bart Verbruggen,37274.0,Goalkeeper,3,Netherlands,941,"['71f9bb8e-5431-42f0-ab0a-231cd419d131', 'a351bc33-83a6-48f3-9ac1-c1a9f300c94c']",34,,,,,,,,,,,,,,,,,Netherlands,941,00:00:34.341,Pass,,,,,,,19.2,47.1,84.8,44.9,,,,,,84.8,44.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.647061,,,,,,,,,a351bc33-83a6-48f3-9ac1-c1a9f300c94c,29,,"[35.3, 35.2]",3938637,0,,,True,0.260956,,,,,,"[52.9, 39.9]",,High Pass,,18.216751,,Incomplete,,,,,,,,Recovery,1,Regular Play,Bartosz Salamon,8289.0,Center Back,3,Netherlands,941,"['2027cd28-8dca-4217-9cf4-5d648c245b04', '27a09356-768d-4508-8bbe-f1bbe2532a48', '62dbe027-18a0-4edb-9177-a2f6f3f3aee8']",37,,,,,,,,,,,,,,,,,Poland,789,00:00:37.861,Pass,True,,,,,,35.3,35.2,52.9,39.9,,,,,,52.9,39.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.799681,,,,,,,,,62dbe027-18a0-4edb-9177-a2f6f3f3aee8,30,,"[67.2, 40.2]",3938637,0,,,,1.4013833,,Right Foot,,,,"[69.8, 55.4]",,Ground Pass,,15.420765,,,,Xavi Simons,39167.0,,,,,Recovery,1,Regular Play,Joey Veerman,21633.0,Left Defensive Midfield,3,Netherlands,941,"['a351bc33-83a6-48f3-9ac1-c1a9f300c94c', 'cc3def8e-58ab-4ae5-abb4-1a93827f7624']",39,,,,,,,,,,,,,,,,,Netherlands,941,00:00:39.508,Pass,,,,,,,67.2,40.2,69.8,55.4,,,,,,69.8,55.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.919108,,,,,,,,,550e38a9-9b47-4d0a-b434-2837fb4bfe32,34,,"[69.8, 55.2]",3938637,0,,,,-2.2339993,,Right Foot,,,,"[62.3, 45.6]",,High Pass,,12.182364,,,,Jerdy Schouten,15503.0,,,,,,1,Regular Play,Xavi Simons,39167.0,Right Wing,3,Netherlands,941,['0edee894-0d2b-4ce8-ac36-f95afc735921'],41,,,,,,,,,,,,,,,,,Netherlands,941,00:00:41.348,Pass,,,,,,,69.8,55.2,62.3,45.6,,,,,,62.3,45.6,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.695418,,,,,,,,,1c142ef9-2bbd-48ab-b840-4e6b99d589f3,38,,"[57.8, 45.7]",3938637,0,,,,-2.4817443,,Right Foot,,,,"[52.0, 41.2]",,Ground Pass,,7.340981,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,3,Netherlands,941,['e69e55ab-468c-400b-9317-9285691aee2f'],44,,,,,,,,,,,,,,,,,Netherlands,941,00:00:44.143,Pass,,,,,,,57.8,45.7,52.0,41.2,,,,,,52.0,41.2,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.447182,,,,,,,,,bae70d40-778b-4155-badf-aa54b8382f7d,41,,"[52.0, 41.2]",3938637,0,,,,-1.4417465,,Right Foot,,,,"[53.7, 28.1]",,Ground Pass,,13.209845,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,3,Netherlands,941,['5fe9d916-2aee-4ff4-8a22-6a0263bcc1a4'],44,,,,,,,,,,,,,,,,,Netherlands,941,00:00:44.918,Pass,,,,,,,52.0,41.2,53.7,28.1,,,,,,53.7,28.1,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.689722,,,,,,,,,03e63b64-beae-4ab5-9847-6caf88a5bafb,44,,"[53.7, 28.1]",3938637,0,,,,2.491289,,Left Foot,,,,"[42.0, 37.0]",,Ground Pass,,14.70034,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,3,Netherlands,941,['548385b0-5f38-4477-9d7f-e6ef10bc5bcd'],46,,,,,,,,,,,,,,,,,Netherlands,941,00:00:46.396,Pass,,,,,,,53.7,28.1,42.0,37.0,,,,,,42.0,37.0,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.925597,,,,,,,,,213503c6-adbd-4df6-aba1-077666142dce,48,,"[39.7, 40.9]",3938637,0,,,,1.455153,,Right Foot,,,,"[42.0, 60.7]",,Ground Pass,,19.933138,,,,Stefan de Vrij,7787.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,3,Netherlands,941,"['04c79841-8839-4f31-923d-0e2eba194153', 'b5867a3c-d7ea-4e9e-9990-ccdf2b5492ad']",48,,,,,,,,,,,,,,,,,Netherlands,941,00:00:48.919,Pass,True,,,,,,39.7,40.9,42.0,60.7,,,,,,42.0,60.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.202044,,,,,,,,,fa7d69d8-aa8c-470a-b9ad-49bd93db16c6,52,,"[42.0, 65.4]",3938637,0,,,,1.0291821,,Right Foot,,,,"[49.4, 77.7]",,Ground Pass,,14.354442,,,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,3,Netherlands,941,"['2d86929d-f0c0-4fe3-a753-3eb3be100bb4', '88d5387c-897c-49d4-a8e8-e6bdcf60e91f']",51,,,,,,,,,,,,,,,,,Netherlands,941,00:00:51.761,Pass,True,,,,,,42.0,65.4,49.4,77.7,,,,,,49.4,77.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.639363,,,,,,,,,7f8def81-e158-4eae-a38c-bbfdef0fede9,55,,"[47.9, 78.2]",3938637,0,,,,-1.3258177,,Right Foot,,,,"[49.8, 70.6]",,Ground Pass,,7.8339005,,,,Jerdy Schouten,15503.0,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Back,3,Netherlands,941,['c5a3e80e-904c-4261-bf10-c85f707f4abd'],53,,,,,,,,,,,,,,,,,Netherlands,941,00:00:53.759,Pass,,,,,,,47.9,78.2,49.8,70.6,,,,,,49.8,70.6,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.803672,,,,,,,,,61040441-e963-40e3-9012-53921311c1cd,61,,"[58.4, 75.6]",3938637,0,,,,-0.13706617,,Right Foot,,,,"[84.5, 72.0]",,Ground Pass,,26.347107,,Incomplete,,Memphis Depay,2988.0,,,,,,1,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,3,Netherlands,941,"['9e00fffd-448d-443e-b764-c930a7c97827', 'a52de311-4365-4f2e-912a-fdc5c62333a3']",56,,,,,,,,,,,,,,,,,Netherlands,941,00:00:56.117,Pass,,,,,,,58.4,75.6,84.5,72.0,,,,,,84.5,72.0,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.912163,,,,,,,,,8277a166-0439-42bf-ad43-185061f4656f,65,,"[82.2, 80.0]",3938637,1,,,,-0.31656924,,,,,,"[105.4, 72.4]",,High Pass,,24.41311,,,,Memphis Depay,2988.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Back,4,Netherlands,941,['e30cf41c-c74c-4161-abc7-8ae804ba4ff4'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:01:19.596,Pass,,,,,,,82.2,80.0,105.4,72.4,,,,,,105.4,72.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.576951,,,,,,,,,dd523318-15c2-4429-8222-6edbd1a1771c,71,,"[108.1, 80.0]",3938637,1,,,,-2.5765328,,,,,,"[88.7, 67.7]",,Low Pass,,22.970633,,,,Joey Veerman,21633.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Back,5,Netherlands,941,['caecf97d-1776-4090-a57c-a37a812598e8'],34,,,,,,,,,,,,,,,,,Netherlands,941,00:01:34.206,Pass,,,,,,,108.1,80.0,88.7,67.7,,,,,,88.7,67.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.000024,,,,,,,,,913b6f1c-2ffc-4919-933f-347f5e46c0e6,74,,"[88.7, 67.7]",3938637,1,,,,0.7704739,,Right Foot,,,,"[98.9, 77.6]",,Ground Pass,,14.214429,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Joey Veerman,21633.0,Left Defensive Midfield,5,Netherlands,941,['0b39b079-c543-455c-bea3-56450effb72d'],36,,,,,,,,,,,,,,,,,Netherlands,941,00:01:36.358,Pass,,,,,,,88.7,67.7,98.9,77.6,,,,,,98.9,77.6,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,3.057017,,,,,,,,,06a3f5f5-f1e5-4045-9339-29ec55259ded,77,,"[100.8, 78.2]",3938637,1,,,,-1.2737321,68b870f8-f2d5-40ad-9896-7f2c40c2f15c,Right Foot,True,,,"[117.3, 24.3]",,High Pass,,56.36896,,,,Cody Mathès Gakpo,20750.0,True,True,,,,1,From Throw In,Denzel Dumfries,8125.0,Right Back,5,Netherlands,941,['2c7795a9-6d2a-478d-a3e1-b1205e082381'],38,,,,,,,,,,,,,,,,,Netherlands,941,00:01:38.635,Pass,,,,,,,100.8,78.2,117.3,24.3,,,,,,117.3,24.3,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.231468,,,,,,,,,58407cb6-2f30-42c5-85d1-bc146b4d7003,83,,"[120.0, 0.1]",3938637,2,,,,1.7283342,,Right Foot,,,,"[113.9, 38.5]",,High Pass,True,38.881485,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Joey Veerman,21633.0,Left Defensive Midfield,6,Netherlands,941,['d1e1e121-902a-437a-b4cc-451367dde07d'],14,,,,,,,,,,,,,,,,,Netherlands,941,00:02:14.645,Pass,,,,,,,120.0,0.1,113.9,38.5,,,,,,113.9,38.5,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.380227,,,,,,,,,771cdc87-decb-494e-9862-bbe1e679ed6f,85,,"[69.5, 9.6]",3938637,2,,,,1.8352847,,Right Foot,,,,"[61.7, 38.4]",,Ground Pass,,29.83756,,,,Jerdy Schouten,15503.0,,,,,Recovery,1,From Corner,Tijjani Reijnders,21582.0,Center Attacking Midfield,6,Netherlands,941,['4e558f4d-e491-4fe1-a71c-3082572f0679'],20,,,,,,,,,,,,,,,,,Netherlands,941,00:02:20.521,Pass,,,,,,,69.5,9.6,61.7,38.4,,,,,,61.7,38.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.978305,,,,,,,,,cfe29b96-e30d-4b4e-9563-391035257b0b,88,,"[59.7, 44.6]",3938637,2,,,,1.9543239,,Right Foot,,,,"[55.1, 56.0]",,Ground Pass,,12.293088,,,,Xavi Simons,39167.0,,,,,,1,From Corner,Jerdy Schouten,15503.0,Right Defensive Midfield,6,Netherlands,941,['d214ec50-a4f7-4df7-bc62-f93a29e405bb'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:02:23.879,Pass,,,,,,,59.7,44.6,55.1,56.0,,,,,,55.1,56.0,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.67664,,,,,,,,,10f057f9-4600-4fa8-9951-50e161cda32e,91,,"[51.4, 56.2]",3938637,2,,,,-2.7314653,,Right Foot,,,,"[21.5, 43.2]",,Ground Pass,,32.603832,,,,Bart Verbruggen,37274.0,,,,,,1,From Corner,Xavi Simons,39167.0,Right Wing,6,Netherlands,941,['412d1cdc-9688-4233-9d94-33b0af1afbad'],25,,,,,,,,,,,,,,,,,Netherlands,941,00:02:25.452,Pass,,,,,,,51.4,56.2,21.5,43.2,,,,,,21.5,43.2,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.601865,,,,,,,,,1ec6737d-814d-4ecb-b224-1eb718346c7c,94,,"[24.8, 45.7]",3938637,2,,,,-0.09829544,,Right Foot,,,,"[89.7, 39.3]",,High Pass,,65.2148,,Incomplete,,Cody Mathès Gakpo,20750.0,,,,,,1,From Corner,Bart Verbruggen,37274.0,Goalkeeper,6,Netherlands,941,"['16c5d2b5-e41f-4a91-b4fb-3bc994ce475b', 'a7c50ac6-4600-4f70-a316-97ab66668f6d']",31,,,,,,,,,,,,,,,,,Netherlands,941,00:02:31.470,Pass,,,,,,,24.8,45.7,89.7,39.3,,,,,,89.7,39.3,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.796049,,,,,,,,,33245fd6-7491-422c-ae80-327791bc9457,98,,"[29.3, 43.1]",3938637,2,,,,-1.174557,,Other,,,,"[37.5, 23.5]",,High Pass,,21.246176,,,,Jakub Piotr Kiwior,44166.0,,,,,Recovery,1,From Corner,Bartosz Salamon,8289.0,Center Back,6,Netherlands,941,['34afe8ed-2436-4e90-9c25-bf906105b0d2'],35,,,,,,,,,,,,,,,,,Poland,789,00:02:35.812,Pass,,,,,,,29.3,43.1,37.5,23.5,,,,,,37.5,23.5,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.93868,,,,,,,,,fadc91aa-1748-4ac4-a4e0-30db5b012fbf,101,,"[37.5, 23.5]",3938637,2,,,,-0.360648,,Left Foot,,,,"[72.5, 10.3]",,Low Pass,,37.406418,,Incomplete,,,,,,,,,1,From Corner,Jakub Piotr Kiwior,44166.0,Left Center Back,6,Netherlands,941,['0dcec87e-4394-4065-924c-d7ef336357f7'],38,,,,,,,,,,,,,,,,,Poland,789,00:02:38.648,Pass,,,,,,,37.5,23.5,72.5,10.3,,,,,,72.5,10.3,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.073717,,,,,,,,,ae3dc58a-e6ec-4385-9b11-22c5e589b8a0,104,,"[37.6, 72.3]",3938637,2,,,,-2.4477255,,Left Foot,,,,"[15.0, 53.5]",,Ground Pass,,29.397278,,,,Bart Verbruggen,37274.0,,,,,,1,From Corner,Stefan de Vrij,7787.0,Right Center Back,6,Netherlands,941,['54069ab7-d786-468f-bb33-10765811c725'],42,,,,,,,,,,,,,,,,,Netherlands,941,00:02:42.334,Pass,,,,,,,37.6,72.3,15.0,53.5,,,,,,15.0,53.5,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,3.665964,,,,,,,,,b043531f-3050-44ff-9445-b5a58a8376d6,107,,"[28.6, 57.9]",3938637,3,,,,-0.6668432,,Right Foot,,,,"[89.2, 10.2]",,High Pass,,77.12101,,,,Cody Mathès Gakpo,20750.0,,True,,,,1,From Corner,Bart Verbruggen,37274.0,Goalkeeper,6,Netherlands,941,['f199406d-e2c1-4b76-b4e9-73502ad380ff'],0,,,,,,,,,,,,,,,,,Netherlands,941,00:03:00.837,Pass,,,,,,,28.6,57.9,89.2,10.2,,,,,,89.2,10.2,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.100165,,,,,,,,,a99b2ccd-d26f-4d8e-9573-b29bab90f3c6,111,,"[91.4, 14.5]",3938637,3,,,,1.44804,,Right Foot,,,,"[93.3, 29.9]",,Ground Pass,,15.516766,,,,Memphis Depay,2988.0,,,,,,1,From Corner,Cody Mathès Gakpo,20750.0,Left Wing,6,Netherlands,941,['1f530f3a-dcb9-44ac-b685-1783d9c3f8c2'],8,,,,,,,,,,,,,,,,,Netherlands,941,00:03:08.182,Pass,,,,,,,91.4,14.5,93.3,29.9,,,,,,93.3,29.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.750802,,,,,,,,,e0b3aaac-bc1d-4903-8bc1-90a1a7da4946,114,,"[93.3, 29.9]",3938637,3,,,,-0.13203976,,Right Foot,,,,"[106.1, 28.2]",,Ground Pass,,12.912397,,,,Cody Mathès Gakpo,20750.0,,,,,,1,From Corner,Memphis Depay,2988.0,Center Forward,6,Netherlands,941,['58d33de0-0fa3-4004-85e8-dfb8eb01cde3'],9,,,,,,,,,,,,,,,,,Netherlands,941,00:03:09.718,Pass,,,,,,,93.3,29.9,106.1,28.2,,,,,,106.1,28.2,Poland vs Netherlands,Poland,Netherlands
