50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,1.920263,,,,,,,,,,,,,,3d7bc7b2-285c-4fbc-8a5e-bbffddb5bd36,3109,,"[60.1, 54.2]",3938641,87,,,,-2.0254486,,Right Foot,,,,"[47.0, 27.4]",,Ground Pass,,29.830353,,,,Philipp Lienhart,8931.0,,,,,,2,Regular Play,Stefan Posch,11821.0,Right Back,167,Austria,915,['75acc372-5ef9-4e76-b2de-5340797c1d1a'],55,,,,,,,,,,,,,,,,,Austria,915,00:42:55.666,Pass,,,,,,,60.1,54.2,47.0,27.4,,,,,,47.0,27.4,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.262131,,,,,,,,,,,,,,f7338525-05dc-4e95-ae54-f73e99372933,3111,,"[47.0, 27.4]",3938641,87,,,,-0.27260983,,Right Foot,,,,"[56.3, 24.8]",,Ground Pass,,9.656604,,,,Konrad Laimer,8506.0,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Left Center Back,167,Austria,915,['80c38e0e-0fb5-44f0-ae68-58c6af4f7444'],57,,,,,,,,,,,,,,,,,Austria,915,00:42:57.586,Pass,,,,,,,47.0,27.4,56.3,24.8,,,,,,56.3,24.8,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.125393,,,,,,,,,,,,,,1dc4116e-dbbf-406d-8ca1-454c1c9713d5,3114,,"[67.9, 12.3]",3938641,88,,,,1.3903005,,Right Foot,,,,"[70.4, 26.0]",,Ground Pass,,13.926234,,,,Nicolas Seiwald,39460.0,,,,,,2,Regular Play,Konrad Laimer,8506.0,Left Defensive Midfield,167,Austria,915,['5777a119-c7d1-498e-81cf-6391c07bac6e'],3,,,,,,,,,,,,,,,,,Austria,915,00:43:03.589,Pass,,,,,,,67.9,12.3,70.4,26.0,,,,,,70.4,26.0,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.734562,,,,,,,,,,,,,,5d0f3639-18f7-4b4a-b789-0c9084351501,3117,,"[70.9, 26.9]",3938641,88,,,,0.9970558,,Right Foot,,,,"[80.4, 41.6]",,Ground Pass,,17.502571,,,,Michael Gregoritsch,8309.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,167,Austria,915,['cbdbec47-0221-46ca-8135-ffcaa5036e21'],5,,,,,,,,,,,,,,,,,Austria,915,00:43:05.957,Pass,,,,,,,70.9,26.9,80.4,41.6,,,,,,80.4,41.6,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.124899,,,,,,,,,,,,,,a555de4d-e9fc-49a2-a26e-0b2f002f1a47,3121,,"[79.4, 40.9]",3938641,88,,,,-2.0138988,,Left Foot,,,,"[73.8, 29.1]",,Ground Pass,,13.061394,,,,Nicolas Seiwald,39460.0,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Right Center Forward,167,Austria,915,"['533fc5dd-fe7d-4950-a0f2-b9268becc6b2', 'dee6690d-5147-431a-8d48-4897aa66224e']",7,,,,,,,,,,,,,,,,,Austria,915,00:43:07.192,Pass,True,,,,,,79.4,40.9,73.8,29.1,,,,,,73.8,29.1,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.394928,,,,,,,,,,,,,,667a080e-6849-4f01-ade2-c6f44429da5c,3125,,"[70.7, 30.7]",3938641,88,,,,1.8992581,,Right Foot,,,,"[63.1, 53.0]",,Ground Pass,,23.5595,,,,Stefan Posch,11821.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,167,Austria,915,"['7a67a721-a069-4b6a-8a69-1e4d161555ac', 'f35e2e99-00ee-4000-91ff-a0c36e56a954']",9,,,,,,,,,,,,,,,,,Austria,915,00:43:09.117,Pass,True,,,,,,70.7,30.7,63.1,53.0,,,,,,63.1,53.0,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.925186,,,,,,,,,,,,,,ead72abd-fa29-462e-906a-7252285ea185,3129,,"[64.3, 50.1]",3938641,88,,,,-1.3720657,,Right Foot,,,,"[67.2, 35.7]",,Ground Pass,,14.689112,,,,Nicolas Seiwald,39460.0,,,,,,2,Regular Play,Stefan Posch,11821.0,Right Back,167,Austria,915,"['230718f0-5737-435f-8c9e-97a4131a781b', '9fa19ac6-9582-46d5-b27e-f26a0b3ea3e8']",12,,,,,,,,,,,,,,,,,Austria,915,00:43:12.676,Pass,True,,,,,,64.3,50.1,67.2,35.7,,,,,,67.2,35.7,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.272303,,,,,,,,,,,,,,5abba999-5fda-4a8e-bb2d-53058c6436c4,3132,,"[67.2, 35.7]",3938641,88,,,,-1.2490457,,Right Foot,,,,"[72.1, 21.0]",,Ground Pass,,15.49516,,,,Konrad Laimer,8506.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,167,Austria,915,['d56868cd-272a-4280-a6d6-a1d2bc5511b2'],13,,,,,,,,,,,,,,,,,Austria,915,00:43:13.932,Pass,,,,,,,67.2,35.7,72.1,21.0,,,,,,72.1,21.0,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.710903,,,,,,,,,,,,,,fcbb57f8-867c-4cf8-8ca2-b12ddb760d62,3135,,"[74.5, 20.6]",3938641,88,,,,0.96560794,,Right Foot,,,,"[84.6, 35.2]",,Ground Pass,,17.753027,,,,Marcel Sabitzer,8518.0,,,,,,2,Regular Play,Konrad Laimer,8506.0,Left Defensive Midfield,167,Austria,915,['0a611870-8318-41b6-ba8d-4795950c1471'],17,,,,,,,,,,,,,,,,,Austria,915,00:43:17.885,Pass,,,,,,,74.5,20.6,84.6,35.2,,,,,,84.6,35.2,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.630657,,,,,,,,,,,,,,d58d578e-d4f7-4f5a-b3fb-38685f7c9851,3138,,"[84.6, 35.2]",3938641,88,,,,-2.2381024,,Right Foot,,,,"[76.8, 25.3]",,Ground Pass,,12.603571,,,,Konrad Laimer,8506.0,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Left Center Forward,167,Austria,915,['a6e20f8c-31a8-4890-8332-2ad02d58361e'],19,,,,,,,,,,,,,,,,,Austria,915,00:43:19.510,Pass,,,,,,,84.6,35.2,76.8,25.3,,,,,,76.8,25.3,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.957911,,,,,,,,,,,,,,7113db25-b349-4886-a4ec-15373556ac77,3141,,"[76.8, 25.3]",3938641,88,,,,-0.6435011,,Right Foot,,,,"[84.4, 19.6]",,Ground Pass,,9.5,,,,Romano Schmid,8784.0,,,,,,2,Regular Play,Konrad Laimer,8506.0,Left Defensive Midfield,167,Austria,915,['5ef1e8d3-50f7-4f71-b796-6579b4548a90'],21,,,,,,,,,,,,,,,,,Austria,915,00:43:21.055,Pass,,,,,,,76.8,25.3,84.4,19.6,,,,,,84.4,19.6,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.602294,,,,,,,,,,,,,,30643ef9-949c-4e08-b525-16d794ac2144,3144,,"[84.4, 19.6]",3938641,88,,,,0.92968756,,Right Foot,,,,"[89.4, 26.3]",,Ground Pass,,8.3600235,,,,Michael Gregoritsch,8309.0,,,,,,2,Regular Play,Romano Schmid,8784.0,Left Midfield,167,Austria,915,['0ebc90df-5928-42a7-9e11-9cee6269c455'],22,,,,,,,,,,,,,,,,,Austria,915,00:43:22.045,Pass,,,,,,,84.4,19.6,89.4,26.3,,,,,,89.4,26.3,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.095436,,,,,,,,,,,,,,0d4fd24d-7b64-4990-8c0b-a9d70f2f46b3,3149,,"[89.8, 22.4]",3938641,88,,,,-1.1681417,,Left Foot,,,,"[94.4, 11.6]",,Ground Pass,,11.738825,,,,Romano Schmid,8784.0,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Right Center Forward,167,Austria,915,"['19b3d206-cdcd-4d0c-8233-1e97a10b744c', '4932fb94-456b-48ce-b734-c705a6acabb2']",24,,,,,,,,,,,,,,,,,Austria,915,00:43:24.226,Pass,True,,,,,,89.8,22.4,94.4,11.6,,,,,,94.4,11.6,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.534805,,,,,,,,,,,,,,666d4b1e-382a-4ebf-b778-9d666c955192,3152,,"[94.4, 11.6]",3938641,88,,,,-0.8536151,,Right Foot,,,,"[101.9, 3.0]",,Ground Pass,,11.410959,,,,Michael Gregoritsch,8309.0,,,,,,2,Regular Play,Romano Schmid,8784.0,Left Midfield,167,Austria,915,['42cd3ca0-b7a6-4773-bdc1-33a7b45e69da'],27,,,,,,,,,,,,,,,,,Austria,915,00:43:27.368,Pass,,,,,,,94.4,11.6,101.9,3.0,,,,,,101.9,3.0,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.633344,,,,,,,,,,,,,,c8cf4223-a933-4d4e-8d29-ebd5bf4630a6,3155,,"[104.8, 2.3]",3938641,88,,,,-3.1111672,,Left Foot,,,,"[81.8, 1.6]",,High Pass,,23.01065,,,,Alexander Prass,39545.0,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Right Center Forward,167,Austria,915,['d0ef73c8-b46e-4f1b-bbe4-cb8d95fd3847'],30,,,,,,,,,,,,,,,,,Austria,915,00:43:30.383,Pass,,,,,,,104.8,2.3,81.8,1.6,,,,,,81.8,1.6,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.717719,,,,,,,,,,,,,,719fd3f4-7437-42e6-bcba-1ed10e286431,3158,,"[81.8, 1.6]",3938641,88,,,,1.3212094,,Right Foot,,,,"[84.4, 11.8]",,Ground Pass,,10.526158,,,,Konrad Laimer,8506.0,,,,,,2,Regular Play,Alexander Prass,39545.0,Left Back,167,Austria,915,['73a3ad7e-0fb8-465d-b8e2-dd2b295a9ac4'],33,,,,,,,,,,,,,,,,,Austria,915,00:43:33.586,Pass,,,,,,,81.8,1.6,84.4,11.8,,,,,,84.4,11.8,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.120342,,,,,,,,,,,,,,69e92164-9cb0-4194-b57b-32e7cf215db7,3160,,"[84.4, 11.8]",3938641,88,,,,-2.9813619,,Left Foot,,,,"[74.5, 10.2]",,Ground Pass,,10.02846,,,,Alexander Prass,39545.0,,,,,,2,Regular Play,Konrad Laimer,8506.0,Left Defensive Midfield,167,Austria,915,['b023a6d3-6c23-4c32-8fd6-168021672621'],34,,,,,,,,,,,,,,,,,Austria,915,00:43:34.303,Pass,,,,,,,84.4,11.8,74.5,10.2,,,,,,74.5,10.2,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.496291,,,,,,,,,,,,,,7cf50e83-9e04-4780-bf65-c9d35ece8136,3163,,"[74.5, 10.2]",3938641,88,,,,1.5395565,,Left Foot,,,,"[74.7, 16.6]",,Ground Pass,,6.4031243,,,,Nicolas Seiwald,39460.0,,,,,,2,Regular Play,Alexander Prass,39545.0,Left Back,167,Austria,915,['bee38aeb-c1cf-43bb-902d-3c4736e16ff0'],35,,,,,,,,,,,,,,,,,Austria,915,00:43:35.814,Pass,,,,,,,74.5,10.2,74.7,16.6,,,,,,74.7,16.6,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.752234,,,,,,,,,,,,,,3c449a2a-cba4-4d1e-9a61-6631d3979e23,3165,,"[74.7, 16.6]",3938641,88,,,,-1.9127462,,Right Foot,,,,"[72.6, 10.7]",,Ground Pass,,6.2625875,,,,Alexander Prass,39545.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,167,Austria,915,['46b9205e-272d-4cf9-ac5f-418b4b2f079c'],36,,,,,,,,,,,,,,,,,Austria,915,00:43:36.311,Pass,,,,,,,74.7,16.6,72.6,10.7,,,,,,72.6,10.7,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.135048,,,,,,,,,,,,,,6a54319d-26c5-4a5f-8400-ad347b319f11,3168,,"[72.4, 10.6]",3938641,88,,,,-3.1159573,,Left Foot,,,,"[56.8, 10.2]",,Ground Pass,,15.605127,,,,Philipp Lienhart,8931.0,,,,,,2,Regular Play,Alexander Prass,39545.0,Left Back,167,Austria,915,['26a062bb-a130-4b8a-9261-d50780bf45d1'],37,,,,,,,,,,,,,,,,,Austria,915,00:43:37.268,Pass,,,,,,,72.4,10.6,56.8,10.2,,,,,,56.8,10.2,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.966372,,,,,,,,,,,,,,ac0231e6-b697-4d59-8ea5-d3bfb07b3562,3170,,"[56.8, 10.2]",3938641,88,,,,-0.31745875,,Right Foot,,,,"[77.8, 3.3]",,Low Pass,,22.104525,,,,Konrad Laimer,8506.0,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Left Center Back,167,Austria,915,['2b0e645c-13dd-46ac-8ebb-c2dc439f0f9f'],38,,,,,,,,,,,,,,,,,Austria,915,00:43:38.403,Pass,,,,,,,56.8,10.2,77.8,3.3,,,,,,77.8,3.3,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.999404,,,,,,,,,,,,,,486a85ba-eb0e-41bc-aac6-e21e91695c2e,3173,,"[82.3, 4.0]",3938641,88,,,,2.2579205,,Right Foot,,,,"[75.9, 11.8]",,Ground Pass,,10.089599,,,,Nicolas Seiwald,39460.0,,,,,,2,Regular Play,Konrad Laimer,8506.0,Left Defensive Midfield,167,Austria,915,['9c502a2d-8b34-4eb1-8383-280a32784195'],41,,,,,,,,,,,,,,,,,Austria,915,00:43:41.902,Pass,,,,,,,82.3,4.0,75.9,11.8,,,,,,75.9,11.8,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.389927,,,,,,,,,,,,,,30ad7d9e-ccfa-4b5b-b8be-01e5d2de2c5f,3176,,"[78.8, 14.9]",3938641,88,,,,1.8373737,,Right Foot,,,,"[71.7, 40.9]",,Ground Pass,,26.951994,,,,Kevin Danso,11820.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,167,Austria,915,['cd988308-55fe-4f69-a4f6-0b07555f6594'],44,,,,,,,,,,,,,,,,,Austria,915,00:43:44.502,Pass,,,,,,,78.8,14.9,71.7,40.9,,,,,,71.7,40.9,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.528557,,,,,,,,,,,,,,d36c8f9f-2e9a-4d7e-83b1-b2cdfd51a7a9,3179,,"[78.1, 48.2]",3938641,88,,,,1.0605874,,Right Foot,,,,"[90.3, 70.0]",,Ground Pass,,24.981594,,,,Stefan Posch,11821.0,,,,,,2,Regular Play,Kevin Danso,11820.0,Right Center Back,167,Austria,915,['ee588efc-b2b1-4365-bc91-70507ed20012'],47,,,,,,,,,,,,,,,,,Austria,915,00:43:47.519,Pass,,,,,,,78.1,48.2,90.3,70.0,,,,,,90.3,70.0,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.978313,,,,,,,,,,,,,,d0fdb5c4-25e4-4e74-a1ae-92da5dae74a6,3183,,"[99.1, 67.4]",3938641,88,,,,-1.827164,,Right Foot,,,,"[93.7, 46.8]",,Low Pass,,21.29601,,,,Patrick Wimmer,33297.0,,,,,,2,Regular Play,Stefan Posch,11821.0,Right Back,167,Austria,915,['4d2e893c-6ede-438e-9e7c-864628a4fe13'],54,,,,,,,,,,,,,,,,,Austria,915,00:43:54.849,Pass,,,,,,,99.1,67.4,93.7,46.8,,,,,,93.7,46.8,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.546495,,,,,,,,,,,,,,7319b534-c8a9-446d-b8d1-fd4d8e572555,3187,,"[95.5, 49.0]",3938641,88,,,,0.23753463,,Right Foot,,,,"[105.0, 51.3]",,Ground Pass,,9.774457,,Incomplete,,Marcel Sabitzer,8518.0,,,,,,2,Regular Play,Patrick Wimmer,33297.0,Right Midfield,167,Austria,915,"['02c3b61b-9f3f-47b0-82ac-03e111e49db4', '3539ae2f-f25a-4a09-8fd8-173966ce735f', 'c93dfb69-ac08-4e89-8fe0-3f79ba523497']",57,,,,,,,,,,,,,,,,,Austria,915,00:43:57.188,Pass,True,,,,,,95.5,49.0,105.0,51.3,,,,,,105.0,51.3,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,2.588903,,,,,,,,,,,,,,0581381c-5547-4348-bf7a-c1711f27b40a,3195,,"[30.0, 0.1]",3938641,89,True,,,2.0219965,,,,,,"[20.6, 19.5]",,Low Pass,,21.557365,,,,Paweł Dawidowicz,30739.0,,,,,Throw-in,2,From Throw In,Jakub Piotr Kiwior,44166.0,Left Back,169,Poland,789,['5de7b380-bb7a-4576-ae91-c785c18ff17a'],16,,,,,,,,,,,,,,,,,Poland,789,00:44:16.060,Pass,,,,,,,30.0,0.1,20.6,19.5,,,,,,20.6,19.5,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.795089,,,,,,,,,,,,,,a3e9766b-dfb5-4b60-b794-8883166f1875,3197,,"[21.5, 21.9]",3938641,89,,,,1.6130672,,Left Foot,,,,"[20.1, 55.0]",,Ground Pass,,33.129593,,,,Jan Bednarek,4626.0,,,,,,2,From Throw In,Paweł Dawidowicz,30739.0,Left Center Back,169,Poland,789,['3325e2c8-4abd-44f0-8e2a-78f6efd9b1b3'],19,,,,,,,,,,,,,,,,,Poland,789,00:44:19.215,Pass,,,,,,,21.5,21.9,20.1,55.0,,,,,,20.1,55.0,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.331821,,,,,,,,,,,,,,99b5b52f-2f91-4221-9899-6ee54868dc50,3200,,"[42.1, 69.4]",3938641,89,,,,1.1364291,,Left Foot,,,,"[46.6, 79.1]",,Ground Pass,,10.692988,,,,Przemysław Frankowski,7979.0,,,,,,2,From Throw In,Jan Bednarek,4626.0,Right Center Back,169,Poland,789,['5478c13b-3b95-49b6-8f2e-89d018c857e1'],24,,,,,,,,,,,,,,,,,Poland,789,00:44:24.605,Pass,,,,,,,42.1,69.4,46.6,79.1,,,,,,46.6,79.1,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,2.037503,,,,,,,,,,,,,,daa2c608-3c50-4da0-abbc-c9829f9f3813,3203,,"[46.6, 79.1]",3938641,89,,,,-2.1293957,,Right Foot,,,,"[38.1, 65.5]",,Ground Pass,,16.037767,,,,Jan Bednarek,4626.0,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Right Back,169,Poland,789,['98807ecb-cd23-4932-be2f-66b274117e82'],26,,,,,,,,,,,,,,,,,Poland,789,00:44:26.697,Pass,,,,,,,46.6,79.1,38.1,65.5,,,,,,38.1,65.5,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.755996,,,,,,,,,,,,,,c222a685-bc85-4bc8-9470-dd7702694b1b,3206,,"[38.1, 65.5]",3938641,89,,,,-1.760074,,Right Foot,,,,"[33.1, 39.4]",,Ground Pass,,26.574612,,,,Paweł Dawidowicz,30739.0,,,,,,2,From Throw In,Jan Bednarek,4626.0,Right Center Back,169,Poland,789,['6d3ceabe-a74c-4199-b2d2-55a86e624556'],28,,,,,,,,,,,,,,,,,Poland,789,00:44:28.854,Pass,,,,,,,38.1,65.5,33.1,39.4,,,,,,33.1,39.4,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.346586,,,,,,,,,,,,,,a2d70e47-077d-4335-b17b-b00d00533b3f,3209,,"[36.2, 39.4]",3938641,89,,,,-1.2490457,,Right Foot,,,,"[45.1, 12.7]",,Ground Pass,,28.144272,,,,Jakub Piotr Kiwior,44166.0,,,,,,2,From Throw In,Paweł Dawidowicz,30739.0,Left Center Back,169,Poland,789,['7b645e3a-be5b-4826-84f4-30ee4ddabe51'],31,,,,,,,,,,,,,,,,,Poland,789,00:44:31.616,Pass,,,,,,,36.2,39.4,45.1,12.7,,,,,,45.1,12.7,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.242416,,,,,,,,,,,,,,69b01bae-0089-487a-9e11-13a7f035c456,3212,,"[50.6, 9.9]",3938641,89,,,,-0.24192058,,Left Foot,,,,"[66.0, 6.1]",,Ground Pass,,15.861904,,,,Kamil Grosicki,5667.0,,,,,,2,From Throw In,Jakub Piotr Kiwior,44166.0,Left Back,169,Poland,789,['6cb43fba-aa3a-4924-a4bb-21d79fc2ad09'],34,,,,,,,,,,,,,,,,,Poland,789,00:44:34.208,Pass,,,,,,,50.6,9.9,66.0,6.1,,,,,,66.0,6.1,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.265682,,,,,,,,,,,,,,90f4ab79-60bd-43f5-9343-3e20fbfa88e7,3216,,"[66.4, 5.4]",3938641,89,,,,1.2285007,,Right Foot,,,,"[69.5, 14.1]",,Ground Pass,,9.2358,,Incomplete,,Kacper Urbanski,33680.0,,,,,,2,From Throw In,Kamil Grosicki,5667.0,Left Midfield,169,Poland,789,"['0fa2d5c9-dc21-47fd-afc3-3a02e6daad22', 'b4851ca7-5954-4e0b-8a74-a7abc766e827', 'ff476018-bb03-4bf8-aff3-5fd0d0240ee4']",37,,,,,,,,,,,,,,,,,Poland,789,00:44:37.019,Pass,True,,,,,,66.4,5.4,69.5,14.1,,,,,,69.5,14.1,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,0.112661,,,,,,,,,,,,,,e50c84b5-dc91-4119-b351-86dee8bfa271,3222,,"[58.9, 69.7]",3938641,89,,,,-2.8305943,,Left Foot,,,,"[56.1, 68.8]",,Ground Pass,,2.9410882,,Incomplete,,Marcel Sabitzer,8518.0,,,,,,2,Regular Play,Patrick Wimmer,33297.0,Right Midfield,170,Austria,915,"['2b5092bd-5032-4ccb-9c6e-a5bd668d5fa2', '541db82d-7a93-4a9e-abaa-4e0a07beb2a1', 'fc5ffa66-b528-45d7-a696-8df2bb925629']",41,,,,,,,,,,,,,,,,,Austria,915,00:44:41.003,Pass,True,,,,,,58.9,69.7,56.1,68.8,,,,,,56.1,68.8,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.104279,,,,,,,,,,,,,,755626bf-c83d-418b-9b11-9168ea273a32,3227,,"[68.6, 67.9]",3938641,90,,,,-2.9686394,,Right Foot,,,,"[52.0, 65.0]",,Ground Pass,,16.85141,,,,Kevin Danso,11820.0,,,,,Free Kick,2,From Free Kick,Stefan Posch,11821.0,Right Back,171,Austria,915,['cd094560-41d1-4a0b-b3e9-71967e8880a9'],14,,,,,,,,,,,,,,,,,Austria,915,00:45:14.250,Pass,,,,,,,68.6,67.9,52.0,65.0,,,,,,52.0,65.0,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.131925,,,,,,,,,,,,,,9a138d57-ab7d-43cc-aa46-481b43cb210a,3230,,"[52.0, 65.0]",3938641,90,,,,0.6551867,,Right Foot,,,,"[61.5, 72.3]",,Ground Pass,,11.980818,,,,Stefan Posch,11821.0,,,,,,2,From Free Kick,Kevin Danso,11820.0,Right Center Back,171,Austria,915,['c04f9785-ab6c-4e4f-ac00-fd6062a11089'],16,,,,,,,,,,,,,,,,,Austria,915,00:45:16.154,Pass,,,,,,,52.0,65.0,61.5,72.3,,,,,,61.5,72.3,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.929637,,,,,,,,,,,,,,7dbc29ce-3e1c-4f2d-b7f1-26366952b3b2,3233,,"[61.3, 72.6]",3938641,90,,,,-2.7483132,,Right Foot,,,,"[42.5, 64.8]",,Ground Pass,,20.353868,,,,Kevin Danso,11820.0,,,,,,2,From Free Kick,Stefan Posch,11821.0,Right Back,171,Austria,915,['2fef5f26-913c-4730-a337-70f657298807'],17,,,,,,,,,,,,,,,,,Austria,915,00:45:17.686,Pass,,,,,,,61.3,72.6,42.5,64.8,,,,,,42.5,64.8,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.386054,,,,,,,,,,,,,,7dd8e59c-a2a3-448a-b38e-50acbdae21eb,3236,,"[30.5, 59.8]",3938641,90,,,,-2.652634,,Right Foot,,,,"[14.9, 51.5]",,Ground Pass,,17.670597,,,,Patrick Pentz,9731.0,,,,,,2,From Free Kick,Kevin Danso,11820.0,Right Center Back,171,Austria,915,['58242a99-513f-4f66-acb0-841c59b950c5'],20,,,,,,,,,,,,,,,,,Austria,915,00:45:20.816,Pass,,,,,,,30.5,59.8,14.9,51.5,,,,,,14.9,51.5,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,3.371326,,,,,,,,,,,,,,7d918c29-cb7d-4c1a-9549-1b4adacf75ff,3240,,"[15.6, 46.6]",3938641,90,,,,-0.24820909,,Left Foot,,,,"[81.1, 30.0]",,High Pass,,67.57078,,Unknown,,Romano Schmid,8784.0,,,,,,2,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,171,Austria,915,['c3d3508c-0b2a-4567-ad67-4dd8ea6ad2c1'],24,,,,,,,,,,,,,,,,,Austria,915,00:45:24.577,Pass,,,,,,,15.6,46.6,81.1,30.0,,,,,,81.1,30.0,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,1.860432,,,,,,,,,,,,,,e83b8366-c95d-420a-aaf4-655814f4002b,3244,,"[34.2, 49.9]",3938641,90,,,,1.5481757,,Left Foot,,,,"[34.7, 72.0]",,Ground Pass,,22.105656,,,,Przemysław Frankowski,7979.0,,,,,Free Kick,2,From Free Kick,Jan Bednarek,4626.0,Right Center Back,172,Poland,789,['91339365-2368-40a6-998d-0b8276108177'],40,,,,,,,,,,,,,,,,,Poland,789,00:45:40.098,Pass,,,,,,,34.2,49.9,34.7,72.0,,,,,,34.7,72.0,Poland vs Austria,Poland,Austria
