50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf521545-2289-4711-b346-a795aa50d543,1,,,,3930167,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Starting XI,,433.0,"[{'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 37148, 'name': 'Josip Šutalo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 11}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 28914, 'name': 'Lovro Majer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 7693, 'name': 'Bruno Petković'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,713ef13f-2717-4556-86d2-a3356c077f31,2,,,,3930167,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,,,,Albania,906,00:00:00.000,Starting XI,,4141.0,"[{'player': {'id': 7789, 'name': 'Thomas Strakosha'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 49097, 'name': 'Mario Mitaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 24438, 'name': 'Ylber Ramadani'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 41186, 'name': 'Jasir Asani'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 7531, 'name': 'Qazim Laçi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 57303, 'name': 'Kristjan Asllani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 32030, 'name': 'Nedim Bajrami'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 23987, 'name': 'Rey Manaj'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a498bd8d-52c3-467a-a204-2d9aa8978ad8,3,,,,3930167,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['5de33bb8-69c8-4b09-9e8b-a8cdccc9dcda'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5de33bb8-69c8-4b09-9e8b-a8cdccc9dcda,4,,,,3930167,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['a498bd8d-52c3-467a-a204-2d9aa8978ad8'],0,,,,,,,,,,,,,,,,,Albania,906,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bc5a6234-d186-4dd3-81bd-b7e9ef054aa1,1863,,,,3930167,45,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,72,Croatia,785,['d9813940-bed6-4128-9f2a-427c45bb6f03'],0,,,,,,,,,,,,,,,,,Albania,906,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d9813940-bed6-4128-9f2a-427c45bb6f03,1864,,,,3930167,45,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,72,Croatia,785,['bc5a6234-d186-4dd3-81bd-b7e9ef054aa1'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,,,,,,,,,,,,,,,,,,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.709943,,,,,,,,,,,,,ff606ee8-d3fe-4a9b-954f-3c1d9bc59573,5,,,"[61.0, 40.1]",3930167,0,,,,3.0842392,,Right Foot,,,"[40.1, 41.3]",,Ground Pass,,20.934422,,,Kristjan Asllani,57303.0,,,,,Kick Off,1,From Kick Off,Qazim Laçi,7531.0,Right Center Midfield,2,Albania,906,['9a0db8f0-ef9d-4339-a0a9-f83fe78ff60a'],0,,,,,,,,,,,,,,,,,Albania,906,00:00:00.551,Pass,,,,,,,61.0,40.1,40.1,41.3,,,,,,40.1,41.3,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,3.145269,,,,,,,,,,,,,bd4eaa81-d1bc-49ef-b123-ad420782669a,8,,,"[42.0, 41.6]",3930167,0,,,,-0.64577824,,Right Foot,,,"[91.1, 4.6]",,High Pass,,61.48016,,,Rey Manaj,23987.0,,,,,,1,From Kick Off,Kristjan Asllani,57303.0,Left Center Midfield,2,Albania,906,['02d05870-3a4e-49f3-938b-834407691cc2'],3,,,,,,,,,,,,,,,,,Albania,906,00:00:03.308,Pass,,,,,,,42.0,41.6,91.1,4.6,,,,,,91.1,4.6,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.717105,,,,,,,,,,,,,fe02eca4-ded8-4ec1-9057-8bb5f238fffc,10,,,"[91.2, 5.4]",3930167,0,,,,0.7853982,,Head,,,"[99.5, 13.7]",,High Pass,,11.737972,,Incomplete,,,,,,,,1,From Kick Off,Rey Manaj,23987.0,Center Forward,2,Albania,906,['ce07c96c-b46a-4896-a464-3a654825e81e'],6,,,,,,,,,,,,,,,,,Albania,906,00:00:06.511,Pass,,,,,,,91.2,5.4,99.5,13.7,,,,,,99.5,13.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.791284,,,,,,,,,,,,,ce07c96c-b46a-4896-a464-3a654825e81e,11,,,"[20.6, 66.4]",3930167,0,,,,0.44872335,,Head,,,"[36.8, 74.2]",,High Pass,,17.979988,,,Lovro Majer,28914.0,,,,,Recovery,1,From Kick Off,Josip Šutalo,37148.0,Right Center Back,2,Albania,906,"['eb8af72d-9a7e-43a9-8dfd-ca1a69654f89', 'fe02eca4-ded8-4ec1-9057-8bb5f238fffc']",7,,,,,,,,,,,,,,,,,Croatia,785,00:00:07.228,Pass,,,,,,,20.6,66.4,36.8,74.2,,,,,,36.8,74.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.885973,,,,,,,,,,,,,8e6e4720-63b8-4d4c-a46d-5081d735ce9d,19,,,"[78.3, 12.3]",3930167,0,,,,3.0217986,,Right Foot,,,"[56.7, 14.9]",,Ground Pass,,21.755919,,,Berat Djimsiti,7108.0,,,,,,1,From Kick Off,Rey Manaj,23987.0,Center Forward,2,Albania,906,"['30364f4c-49ec-4d01-b902-c0e9e7aa5e17', 'cc05eee1-cb9d-4be8-a64c-5bd3348605fd']",11,,,,,,,,,,,,,,,,,Albania,906,00:00:11.823,Pass,True,,,,,,78.3,12.3,56.7,14.9,,,,,,56.7,14.9,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.744875,,,,,,,,,,,,,97ef012e-5c4c-496b-9164-5feb672d80fa,23,,,"[57.9, 14.1]",3930167,0,,,,0.0656948,,Right Foot,,,"[73.1, 15.1]",,Ground Pass,,15.23286,,,Rey Manaj,23987.0,,,,,,1,From Kick Off,Berat Djimsiti,7108.0,Left Center Back,2,Albania,906,"['7d870678-e219-4ab9-a853-87a17c782684', 'b4b962e9-5611-4ccc-8cde-ee9b729a0b53']",13,,,,,,,,,,,,,,,,,Albania,906,00:00:13.749,Pass,True,,,,,,57.9,14.1,73.1,15.1,,,,,,73.1,15.1,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.972322,,,,,,,,,,,,,9c6cf02a-2246-4df9-89b9-c4db18fcc456,26,,,"[73.6, 14.1]",3930167,0,,,,-1.7916251,,Left Foot,,,"[71.4, 4.3]",,Ground Pass,,10.043903,,,Mario Mitaj,49097.0,,,,,,1,From Kick Off,Rey Manaj,23987.0,Center Forward,2,Albania,906,['7a6b48fa-5c2e-4f20-8caf-8dcad4f82447'],15,,,,,,,,,,,,,,,,,Albania,906,00:00:15.164,Pass,,,,,,,73.6,14.1,71.4,4.3,,,,,,71.4,4.3,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.648375,,,,,,,,,,,,,dc517c03-885e-4534-b885-b4e6bc8355a1,29,,,"[68.6, 5.1]",3930167,0,,,,1.6324465,,Left Foot,,,"[68.1, 13.2]",,Ground Pass,,8.1154175,,,Kristjan Asllani,57303.0,,,,,,1,From Kick Off,Mario Mitaj,49097.0,Left Back,2,Albania,906,['4240cede-57aa-45f0-810d-72a23b2f28e2'],17,,,,,,,,,,,,,,,,,Albania,906,00:00:17.788,Pass,,,,,,,68.6,5.1,68.1,13.2,,,,,,68.1,13.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.865521,,,,,,,,,,,,,e4015f37-8c90-488c-8897-2386028c1ae7,32,,,"[68.1, 13.8]",3930167,0,,,,-0.47689188,,Left Foot,,,"[80.1, 7.6]",,Ground Pass,,13.507035,,,Nedim Bajrami,32030.0,,,,,,1,From Kick Off,Kristjan Asllani,57303.0,Left Center Midfield,2,Albania,906,['2cdfb49f-7827-4388-be4a-196ff97a3a5f'],18,,,,,,,,,,,,,,,,,Albania,906,00:00:18.501,Pass,,,,,,,68.1,13.8,80.1,7.6,,,,,,80.1,7.6,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.749579,,,,,,,,,,,,,1e207b57-0865-4222-b109-62f3e20bb8cc,36,,,"[80.8, 7.1]",3930167,0,,,,1.2977877,,Right Foot,,,"[83.6, 17.1]",,Ground Pass,,10.384604,,Incomplete,Qazim Laçi,7531.0,,,,,,1,From Kick Off,Nedim Bajrami,32030.0,Left Midfield,2,Albania,906,"['29878266-34b2-4380-825e-a0efb92a2679', 'ee2a295f-67e5-4683-85fd-13ccd29e274c', 'f8c36b5d-a89e-4d14-99e7-e04116f7efb8']",19,,,,,,,,,,,,,,,,,Albania,906,00:00:19.406,Pass,True,,,,,,80.8,7.1,83.6,17.1,,,,,,83.6,17.1,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,2.358589,,,,,,,,,,,,,77e42059-bdd8-4d3a-9d65-e6e74e08b2e8,41,,,"[34.3, 65.2]",3930167,0,,,,-2.4496038,,Right Foot,,,"[9.2, 44.4]",,Ground Pass,,32.598312,,,Dominik Livaković,16531.0,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Center Defensive Midfield,2,Albania,906,"['8b680e15-4b81-411d-b42b-d014c199ef00', '93dc61a8-909a-4e69-bec2-6a79e5753a8b']",20,,,,,,,,,,,,,,,,,Croatia,785,00:00:20.961,Pass,True,,,,,,34.3,65.2,9.2,44.4,,,,,,9.2,44.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,3.82999,,,,,,,,,,,,,d7d38d6e-2b5d-46bc-8385-cd4c484788e0,45,,,"[10.6, 48.0]",3930167,0,,,,0.18053985,,Right Foot,,,"[74.7, 59.7]",,High Pass,,65.159035,,Incomplete,,,,,,,,1,From Kick Off,Dominik Livaković,16531.0,Goalkeeper,2,Albania,906,"['d9cbb2a9-5a5c-4257-9b23-459a374e8b85', 'f9744b82-ec8a-4831-af2e-56576701842e']",24,,,,,,,,,,,,,,,,,Croatia,785,00:00:24.527,Pass,True,,,,,,10.6,48.0,74.7,59.7,,,,,,74.7,59.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.473277,,,,,,,,,,,,,d9cbb2a9-5a5c-4257-9b23-459a374e8b85,46,,,"[45.4, 20.4]",3930167,0,,,,-1.671297,,Head,,,"[44.2, 8.5]",,Low Pass,,11.960351,,,Mario Mitaj,49097.0,,,,,Recovery,1,From Kick Off,Berat Djimsiti,7108.0,Left Center Back,2,Albania,906,"['17e33b7b-0cdd-40f9-9e32-3a3f0ddfcd48', 'd7d38d6e-2b5d-46bc-8385-cd4c484788e0']",28,,,,,,,,,,,,,,,,,Albania,906,00:00:28.357,Pass,,,,,,,45.4,20.4,44.2,8.5,,,,,,44.2,8.5,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.692811,,,,,,,,,,,,,577652a8-e855-405e-baa2-1aff405b5286,50,,,"[39.7, 10.2]",3930167,0,,,,1.4438236,,Right Foot,,,"[40.9, 19.6]",,Ground Pass,,9.476286,,,Ylber Ramadani,24438.0,,,,,,1,From Kick Off,Mario Mitaj,49097.0,Left Back,2,Albania,906,['f1e89131-7841-483f-848b-d28ffc189ed6'],31,,,,,,,,,,,,,,,,,Albania,906,00:00:31.142,Pass,,,,,,,39.7,10.2,40.9,19.6,,,,,,40.9,19.6,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.139431,,,,,,,,,,,,,fa8dfac9-18c3-44e6-9699-9d3815ecd87b,53,,,"[42.0, 18.7]",3930167,0,,,,-0.92592907,,Right Foot,,,"[50.8, 7.0]",,Ground Pass,,14.640014,,,Kristjan Asllani,57303.0,,,,,,1,From Kick Off,Ylber Ramadani,24438.0,Center Defensive Midfield,2,Albania,906,['78c1f493-9f30-416e-bb36-f90f1e3a320e'],32,,,,,,,,,,,,,,,,,Albania,906,00:00:32.628,Pass,,,,,,,42.0,18.7,50.8,7.0,,,,,,50.8,7.0,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.124337,,,,,,,,,,,,,df90aa80-061b-4131-99fc-0410ee798329,56,,,"[57.5, 5.1]",3930167,0,,,,0.9453113,,Right Foot,,,"[69.2, 21.3]",,Ground Pass,,19.983242,,,Qazim Laçi,7531.0,,,,,,1,From Kick Off,Kristjan Asllani,57303.0,Left Center Midfield,2,Albania,906,['34962f60-969d-477b-933e-355c6be7798a'],36,,,,,,,,,,,,,,,,,Albania,906,00:00:36.490,Pass,,,,,,,57.5,5.1,69.2,21.3,,,,,,69.2,21.3,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,3.948924,,,,,,,,,,,,,ef5d4238-0191-4a07-945a-beb41c761e14,60,,,"[69.5, 18.4]",3930167,0,,,,-0.03577891,,Left Foot,,,"[114.2, 16.8]",,High Pass,,44.728626,,,Nedim Bajrami,32030.0,,,,,,1,From Kick Off,Qazim Laçi,7531.0,Right Center Midfield,2,Albania,906,"['0ded0073-411a-4e4b-a240-aee650fcb82f', '1bdb76a7-1e02-4dd5-97fd-59eb035861ef']",38,,,,,,,,,,,,,,,,,Albania,906,00:00:38.802,Pass,True,,,,,,69.5,18.4,114.2,16.8,,,,,,114.2,16.8,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.081968,,,,,,,,,,,,,7ad5db60-5642-430f-b1dc-72f8d466b85d,62,,,"[113.3, 14.9]",3930167,0,,,,1.5893127,,Left Foot,True,,"[112.9, 36.5]",,Ground Pass,,21.603703,,Incomplete,Rey Manaj,23987.0,,,,,,1,From Kick Off,Nedim Bajrami,32030.0,Left Midfield,2,Albania,906,"['109be910-9392-4eb8-8b34-dc8589049388', 'db516217-eb54-4c33-bbb5-4ecd71303e0f']",42,,,,,,,,,,,,,,,,,Albania,906,00:00:42.751,Pass,,,,,,,113.3,14.9,112.9,36.5,,,,,,112.9,36.5,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.261595,,,,,,,,,,,,,67d56efb-f4fc-41e3-9dce-77c7ee0fec9f,67,,,"[4.0, 46.9]",3930167,0,,,,1.2471116,,Right Foot,,,"[9.2, 62.4]",,Low Pass,,16.349007,,,Josip Juranović,29163.0,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,3,Croatia,785,"['7737312e-7360-4bd8-b70f-c68e1045497a', 'bc4ce830-ea7a-4b39-b8e8-896c3bbe1439']",44,,,,,,,,,,,,,,,,,Croatia,785,00:00:44.596,Pass,True,,,,,,4.0,46.9,9.2,62.4,,,,,,9.2,62.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.535344,,,,,,,,,,,,,68db564c-050d-4d09-8d35-8d753ca2f422,70,,,"[10.1, 62.0]",3930167,0,,,,-1.3318598,,Right Foot,,,"[12.0, 54.2]",,Ground Pass,,8.028076,,,Josip Šutalo,37148.0,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,3,Croatia,785,['7bf7ab9f-c4f5-429a-8582-85e59df2f033'],46,,,,,,,,,,,,,,,,,Croatia,785,00:00:46.297,Pass,,,,,,,10.1,62.0,12.0,54.2,,,,,,12.0,54.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,2.398749,,,,,,,,,,,,,1038a437-52d1-4125-b066-75493a3cd2c2,72,,,"[13.7, 54.9]",3930167,0,,,,0.8571701,,Right Foot,,,"[35.0, 79.5]",,Ground Pass,,32.539974,,Out,Lovro Majer,28914.0,,,,,,1,Regular Play,Josip Šutalo,37148.0,Right Center Back,3,Croatia,785,['b640a6e0-6df3-4a72-b385-20c5d4e5135f'],46,,,,,,,,,,,,,,,,,Croatia,785,00:00:46.832,Pass,,,,,,,13.7,54.9,35.0,79.5,,,,,,35.0,79.5,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.843378,,,,,,,,,,,,,1231f2d4-45e7-4225-a074-ecaad1ff793f,74,,,"[87.5, 0.1]",3930167,0,True,,,2.7233684,,,,,"[70.4, 7.7]",,Low Pass,,18.71283,,,Ylber Ramadani,24438.0,,,,,Throw-in,1,From Throw In,Mario Mitaj,49097.0,Left Back,4,Albania,906,['f31a8758-552a-474a-a051-b1edba4d106d'],58,,,,,,,,,,,,,,,,,Albania,906,00:00:58.886,Pass,,,,,,,87.5,0.1,70.4,7.7,,,,,,70.4,7.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.407705,,,,,,,,,,,,,56c735df-c4fb-49e3-8c31-727261e752db,76,,,"[67.6, 31.2]",3930167,1,,,,2.2344966,,Right Foot,,,"[55.4, 46.8]",,Ground Pass,,19.80404,,,Arlind Afrim Ajeti,8291.0,,,,,,1,From Throw In,Ylber Ramadani,24438.0,Center Defensive Midfield,4,Albania,906,['1f352ce9-d43c-4206-84d8-e30fb53e5c05'],4,,,,,,,,,,,,,,,,,Albania,906,00:01:04.114,Pass,,,,,,,67.6,31.2,55.4,46.8,,,,,,55.4,46.8,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.67853,,,,,,,,,,,,,a815e788-d972-4c44-95f7-ed517d8b7668,79,,,"[62.3, 54.3]",3930167,1,,,,1.2780832,,Right Foot,,,"[68.9, 76.2]",,Ground Pass,,22.87291,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Arlind Afrim Ajeti,8291.0,Right Center Back,4,Albania,906,['bbc2732e-6bf2-4c99-ade7-f4b34bf99c0b'],9,,,,,,,,,,,,,,,,,Albania,906,00:01:09.925,Pass,,,,,,,62.3,54.3,68.9,76.2,,,,,,68.9,76.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.997759,,,,,,,,,,,,,f90a9a12-4682-410a-af81-7d4e98ff8c3a,81,,,"[68.1, 75.7]",3930167,1,,,,-0.8940177,,Left Foot,,,"[87.3, 51.8]",,High Pass,,30.656973,,Incomplete,Rey Manaj,23987.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,4,Albania,906,"['324a9acd-066d-4ef7-ac65-168028c5b97d', '41642314-6a9b-4cae-a677-aac0e1073aea']",11,,,,,,,,,,,,,,,,,Albania,906,00:01:11.604,Pass,,,,,,,68.1,75.7,87.3,51.8,,,,,,87.3,51.8,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.255716,,,,,,,,,,,,,324a9acd-066d-4ef7-ac65-168028c5b97d,83,,,"[32.8, 28.3]",3930167,1,,,,-0.46959993,,Other,,,"[39.5, 24.9]",,Low Pass,,7.5133214,,,Marcelo Brozović,5469.0,,,,,Recovery,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,4,Albania,906,"['bf1a4bc0-0d7d-4d8c-8b96-f049fe620ba0', 'f90a9a12-4682-410a-af81-7d4e98ff8c3a']",13,,,,,,,,,,,,,,,,,Croatia,785,00:01:13.601,Pass,,,,,,,32.8,28.3,39.5,24.9,,,,,,39.5,24.9,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.047235,,,,,,,,,,,,,cfc846c2-a996-4ab2-b4ea-c0e1e853d512,85,,,"[39.8, 24.7]",3930167,1,,,,-1.2120256,,Right Foot,,,"[40.4, 23.1]",,Ground Pass,,1.7088008,,Incomplete,Mateo Kovačić,5456.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,4,Albania,906,"['440573c4-7a95-4acf-95d2-705f380e72ed', '8e6e43e4-e88b-4b20-be4e-6228ab8c4a36']",14,,,,,,,,,,,,,,,,,Croatia,785,00:01:14.857,Pass,,,,,,,39.8,24.7,40.4,23.1,,,,,,40.4,23.1,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,2.099767,,,,,,,,,,,,,4c38f1d0-6c0c-4a77-8122-5011e58a5f0c,89,,,"[44.8, 34.4]",3930167,1,,,,-0.8064477,,Right Foot,,,"[63.4, 15.0]",,High Pass,,26.87601,,Incomplete,Andrej Kramarić,5460.0,,,,,Recovery,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,4,Albania,906,"['12a53175-b2a8-44a2-a4e2-683c9d76dfa7', '53118b26-03c8-49b3-8c04-255aab6c37dd', 'fbb940af-173a-46de-8e3d-f2712b875c24']",16,,,,,,,,,,,,,,,,,Croatia,785,00:01:16.293,Pass,True,,,,,,44.8,34.4,63.4,15.0,,,,,,63.4,15.0,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.410529,,,,,,,,,,,,,9fa34bd3-9a01-49af-9701-efdd53019fd2,94,,,"[65.1, 69.8]",3930167,1,,,,1.2977877,,Right Foot,,,"[67.2, 77.3]",,Ground Pass,,7.788453,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Arlind Afrim Ajeti,8291.0,Right Center Back,4,Albania,906,"['1d99daf7-315c-4ff8-af6d-919dfdd042f0', '1fee6e21-afdf-41f5-816a-26fe377910da']",19,,,,,,,,,,,,,,,,,Albania,906,00:01:19.801,Pass,True,,,,,,65.1,69.8,67.2,77.3,,,,,,67.2,77.3,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.22581,,,,,,,,,,,,,9fc37baf-cdbd-4644-8db3-5ede7412d90c,98,,,"[66.5, 76.8]",3930167,1,,,,-0.03354446,,Right Foot,,,"[81.4, 76.3]",,Low Pass,,14.908387,,Incomplete,Jasir Asani,41186.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,4,Albania,906,"['7290e17f-334c-4e2a-98df-199f075064be', '957f3a90-b8d2-48b6-8a9f-667bd087b37a']",21,,,,,,,,,,,,,,,,,Albania,906,00:01:21.844,Pass,,,,,,,66.5,76.8,81.4,76.3,,,,,,81.4,76.3,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.851868,,,,,,,,,,,,,7290e17f-334c-4e2a-98df-199f075064be,100,,,"[38.7, 3.8]",3930167,1,,,,0.037717953,,Right Foot,,,"[49.3, 4.2]",,Low Pass,,10.607545,,,Mateo Kovačić,5456.0,,,,,Recovery,1,Regular Play,Ivan Perišić,5474.0,Left Back,5,Croatia,785,"['6979a75c-8a5e-45bb-b559-06dd2d94c692', '9fc37baf-cdbd-4644-8db3-5ede7412d90c']",23,,,,,,,,,,,,,,,,,Croatia,785,00:01:23.070,Pass,,,,,,,38.7,3.8,49.3,4.2,,,,,,49.3,4.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.607714,,,,,,,,,,,,,290c4df9-76f8-46d0-b916-93a3dc21ddf6,102,,,"[48.7, 4.9]",3930167,1,,,,1.7910451,,Right Foot,,,"[47.2, 11.6]",,Ground Pass,,6.8658576,,,Marcelo Brozović,5469.0,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,5,Croatia,785,['2e86475d-0995-4d0f-affd-cd705dd685ee'],23,,,,,,,,,,,,,,,,,Croatia,785,00:01:23.922,Pass,,,,,,,48.7,4.9,47.2,11.6,,,,,,47.2,11.6,Croatia vs Albania,Croatia,Albania
